Date/Time,[1] Site Diffuse Solar Radiation Rate per Area  (W/m2),[1] Site Direct Solar Radiation Rate per Area  (W/m2),[1] Site Outdoor Air Dewpoint Temperature  (C),[1] Site Outdoor Air Drybulb Temperature  (C),[1] Site Solar Altitude Angle  (deg),[1] Site Solar Azimuth Angle  (deg),[1] Site Wind Direction  (deg),[1] Site Wind Speed  (m/s),[1] Surface Outside Face Temperature  (C),Orientation,Lats,Longs,[1] Dry Bulb Temperature (C),[1] Global Horizontal Radiation (Wh/m2),[1] Relative Humidity (),DNR,SC,hdi
Year 1 Oct 03 22:00,0,0,21.1,27.175,-45.91545041,290.0132516,0,0,32.70639487,180,23.0225,72.5714,27.1,0,70,0,6,0
Year 1 Oct 03 23:00,0,0,21.5,26.95,-58.21584137,304.1848435,0,0,31.94158638,180,23.0225,72.5714,26.9,0,73,0,5,0
Year 1 Oct 04 00:00,0,0,21.9,26.675,-67.67915582,330.3846798,0,0,31.26627342,180,23.0225,72.5714,26.6,0,76,0,4,0
Year 1 Oct 04 01:00,0,0,22.3,26.375,-70.26104961,12.09675134,0,0,30.63848566,180,23.0225,72.5714,26.3,0,79,0,4,0
Year 1 Oct 04 02:00,0,0,22.7,26.15,-63.35776294,46.54760107,0,0,30.06052132,180,23.0225,72.5714,26.1,0,82,0,3,0
Year 1 Oct 04 03:00,0,0,23.1,25.875,-51.90387319,65.00844336,0,0,29.4832553,180,23.0225,72.5714,25.8,0,86,0,2,0
Year 1 Oct 04 04:00,0,0,23.275,25.8,-38.90685442,75.73623799,0,0.375,29.03533527,180,23.0225,72.5714,25.8,0,86,0,4,0
Year 1 Oct 04 05:00,0,0,23.375,25.8,-25.34716038,83.27266071,0,0.875,28.67361476,180,23.0225,72.5714,25.8,0,87,0,5,0
Year 1 Oct 04 06:00,0,0,23.475,25.8,-11.5850784,89.49730017,292.5,1.375,28.34771816,180,23.0225,72.5714,25.8,0,87,0,6,0
Year 1 Oct 04 07:00,21.5,10.5,23.65,26.1,2.192324608,95.37678633,270,1.35,28.67292008,180,23.0225,72.5714,26.2,5,86,0,7,5
Year 1 Oct 04 08:00,107.75,76.5,23.85,26.5,15.83135938,101.6323698,270,1.225,30.9456297,180,23.0225,72.5714,26.6,90,85,42,7,81
Year 1 Oct 04 09:00,227.5,163.5,24.05,26.9,29.13141103,109.0936105,255,1.05,35.1899516,180,23.0225,72.5714,27,267,84,180,7,188
Year 1 Oct 04 10:00,360,116.75,23.8,27.9,41.73035511,119.0870144,250,1.375,38.83806155,180,23.0225,72.5714,28.2,418,77,114,8,346
Year 1 Oct 04 11:00,404,119.75,23.475,29.1,52.8385898,134.0510578,250,1.95,41.4298139,180,23.0225,72.5714,29.4,499,70,125,8,402
Year 1 Oct 04 12:00,400.5,188.25,23.1,30.3,60.66276414,157.5812975,235,2.475,43.72235351,180,23.0225,72.5714,30.6,500,64,104,9,410
Year 1 Oct 04 13:00,356.25,481,22.85,30.975,62.32550769,188.8287794,230,2.6,49.0729065,180,23.0225,72.5714,31.1,765,62,441,7,372
Year 1 Oct 04 14:00,272.5,637.75,22.65,31.4,56.91964334,216.6277517,230,2.6,51.17728957,180,23.0225,72.5714,31.5,824,59,601,5,309
Year 1 Oct 04 15:00,156.5,729,22.45,31.875,46.97808165,235.0123475,230,2.6,50.52892367,180,23.0225,72.5714,32,735,57,748,4,163
Year 1 Oct 04 16:00,139.25,605.75,22.175,31.625,34.90812458,246.8435453,230,2.75,47.45877395,180,23.0225,72.5714,31.5,551,58,672,3,137
Year 1 Oct 04 17:00,128.25,329.75,21.875,31.05,21.86159999,255.2284391,230,2.875,42.61016282,180,23.0225,72.5714,30.9,319,58,407,2,146
Year 1 Oct 04 18:00,57.25,73.5,21.575,30.525,8.343926132,261.9041129,230,3.05,37.66031288,180,23.0225,72.5714,30.4,94,59,98,2,75
Year 1 Oct 04 19:00,0,0,21.575,29.65,-5.391300699,267.8641668,230,2.875,34.58968303,180,23.0225,72.5714,29.4,4,63,0,1,4
Year 1 Oct 04 20:00,0,0,21.6,28.65,-19.17940076,273.8385311,230,2.5,33.03111543,180,23.0225,72.5714,28.4,0,67,0,1,0
Year 1 Oct 04 21:00,0,0,21.675,27.65,-32.85930881,280.6309367,245,2.175,31.81790212,180,23.0225,72.5714,27.4,0,71,0,0,0
Year 1 Oct 04 22:00,0,0,22,27.175,-46.17570886,289.5842798,250,2.625,30.79245631,180,23.0225,72.5714,27.1,0,74,0,0,0
Year 1 Oct 04 23:00,0,0,22.325,26.95,-58.5244388,303.7170885,250,3.25,29.958815,180,23.0225,72.5714,26.9,0,77,0,0,0
Year 1 Oct 05 00:00,0,0,22.7,26.675,-68.05541786,330.1110119,235,3.925,29.22651794,180,23.0225,72.5714,26.6,0,80,0,0,0
Year 1 Oct 05 01:00,0,0,22.875,26.45,-70.61915917,12.53357933,230,3.575,28.82043548,180,23.0225,72.5714,26.4,0,81,0,1,0
Year 1 Oct 05 02:00,0,0,22.975,26.25,-63.59122353,47.25487616,230,2.95,28.57497884,180,23.0225,72.5714,26.2,0,83,0,2,0
Year 1 Oct 05 03:00,0,0,23.075,26.05,-52.05081178,65.60405537,245,2.275,28.35838932,180,23.0225,72.5714,26,0,84,0,2,0
Year 1 Oct 05 04:00,0,0,23.025,26,-39.01105202,76.22627322,250,2.85,28.05397772,180,23.0225,72.5714,26,0,84,0,5,0
Year 1 Oct 05 05:00,0,0,22.925,26,-25.43186068,83.69937811,250,3.85,27.73853025,180,23.0225,72.5714,26,0,83,0,7,0
Year 1 Oct 05 06:00,0,0,22.825,26,-11.66391489,89.89193004,302.5,4.85,27.546564,180,23.0225,72.5714,26,0,83,0,9,0
Year 1 Oct 05 07:00,19.5,4.25,21.6,25.475,2.109230382,95.76262586,320,4.5,27.43063853,180,23.0225,72.5714,25.3,3,78,0,8,3
Year 1 Oct 05 08:00,100.25,65.5,19.925,24.85,15.73412983,102.0296177,320,3.625,28.76677945,180,23.0225,72.5714,24.7,79,73,17,8,75
Year 1 Oct 05 09:00,194,260.25,18.075,24.175,29.00773034,109.5222031,185,2.8,32.57958694,180,23.0225,72.5714,24,268,67,211,7,176
Year 1 Oct 05 10:00,243,461.5,18.125,25.125,41.56218127,119.5642907,140,2.3,38.48338446,180,23.0225,72.5714,25.5,503,64,408,7,248
Year 1 Oct 05 11:00,233,639.5,18.75,26.55,52.59925916,134.5658455,140,1.975,44.558317,180,23.0225,72.5714,26.9,706,61,622,6,228
Year 1 Oct 05 12:00,228.75,720.75,19.35,28.025,60.32945907,157.9949202,237.5,1.6,49.45042231,180,23.0225,72.5714,28.4,842,59,692,5,248
Year 1 Oct 05 13:00,165.75,810.5,19.425,29.15,61.93550672,188.8750221,270,1.125,52.44020637,180,23.0225,72.5714,29.4,887,55,807,5,171
Year 1 Oct 05 14:00,151.5,806.25,19.325,30.15,56.55610622,216.3615775,270,0.625,53.84003586,180,23.0225,72.5714,30.4,851,52,821,4,150
Year 1 Oct 05 15:00,150.5,740.5,19.225,31.15,46.66702358,234.6605527,157.5,0.125,53.2389522,180,23.0225,72.5714,31.4,734,48,762,4,156
Year 1 Oct 05 16:00,136.75,608.25,19.725,31.175,34.63803393,246.4943365,0,0.525,49.94091298,180,23.0225,72.5714,31.1,548,52,676,3,134
Year 1 Oct 05 17:00,127,327.25,20.425,30.8,21.61822399,254.8946437,0,1.225,44.43589063,180,23.0225,72.5714,30.7,315,55,405,3,145
Year 1 Oct 05 18:00,55.5,70.5,21.05,30.475,8.116356752,261.578877,277.5,1.925,38.99691435,180,23.0225,72.5714,30.4,92,58,94,2,73
Year 1 Oct 05 19:00,0,0,21.425,29.35,-5.611706765,267.5357682,250,1.575,35.76496006,180,23.0225,72.5714,29,3,64,0,2,3
Year 1 Oct 05 20:00,0,0,21.65,27.95,-19.40079027,273.4927951,250,0.875,34.13458393,180,23.0225,72.5714,27.6,0,70,0,2,0
Year 1 Oct 05 21:00,0,0,21.925,26.55,-33.09135314,280.2506986,152.5,0.175,32.75100518,180,23.0225,72.5714,26.2,0,78,0,2,0
Year 1 Oct 05 22:00,0,0,22,25.9,-46.43266601,289.1511306,0,0,31.73190557,180,23.0225,72.5714,25.8,0,80,0,2,0
Year 1 Oct 05 23:00,0,0,22,25.5,-58.8296581,303.2402715,0,0,30.89720691,180,23.0225,72.5714,25.4,0,82,0,2,0
Year 1 Oct 06 00:00,0,0,22,25.1,-68.42971158,329.8260964,0,0,30.10829097,180,23.0225,72.5714,25,0,83,0,2,0
Year 1 Oct 06 01:00,0,0,21.925,24.7,-70.97543983,12.98029164,0,0,29.41244359,180,23.0225,72.5714,24.6,0,85,0,2,0
Year 1 Oct 06 02:00,0,0,21.825,24.3,-63.82158697,47.97007264,0,0,28.79287052,180,23.0225,72.5714,24.2,0,87,0,2,0
Year 1 Oct 06 03:00,0,0,21.725,23.9,-52.19558964,66.20103499,0,0,28.21914567,180,23.0225,72.5714,23.8,0,88,0,2,0
Year 1 Oct 06 04:00,0,0,21.85,23.725,-39.11421637,76.71582161,0,0,27.80767895,180,23.0225,72.5714,23.7,0,90,0,2,0
Year 1 Oct 06 05:00,0,0,22.125,23.7,-25.51641591,84.12508245,0,0,27.47637638,180,23.0225,72.5714,23.7,0,91,0,2,0
Year 1 Oct 06 06:00,0,0,22.35,23.625,-11.74331886,90.28530914,0,0,27.16108169,180,23.0225,72.5714,23.6,0,93,0,2,0
Year 1 Oct 06 07:00,22,25.75,22.7,24.2,2.024954771,96.14696147,0,0,27.64652087,180,23.0225,72.5714,24.4,5,91,0,2,5
Year 1 Oct 06 08:00,104,172,23.175,25,15.63515527,102.4249178,0,0,30.78014619,180,23.0225,72.5714,25.2,105,89,103,2,83
Year 1 Oct 06 09:00,162.75,448.75,23.6,25.8,28.88178039,109.9479494,0,0,36.64865139,180,23.0225,72.5714,26,331,87,379,2,167
Year 1 Oct 06 10:00,153.75,680,23.1,27.2,41.39133887,120.0367923,0,0,43.22191771,180,23.0225,72.5714,27.6,560,76,658,3,150
Year 1 Oct 06 11:00,170.25,749.75,22.3,28.8,52.35739122,135.0720079,0,0,48.74086792,180,23.0225,72.5714,29.2,737,66,746,4,165
Year 1 Oct 06 12:00,194.5,752,21.5,30.4,59.99517452,158.3967068,0,0,52.85664591,180,23.0225,72.5714,30.8,837,57,761,5,186
Year 1 Oct 06 13:00,228.5,705.5,21.15,31.175,61.54652233,188.9170719,0,0.375,54.85208138,180,23.0225,72.5714,31.3,861,55,725,5,220
Year 1 Oct 06 14:00,248,631.75,21.025,31.75,56.19360177,216.098907,0,0.875,54.68363464,180,23.0225,72.5714,31.9,804,53,647,6,254
Year 1 Oct 06 15:00,215.75,583.25,20.85,32.275,46.35668274,234.3122826,277.5,1.375,52.9906418,180,23.0225,72.5714,32.4,672,50,586,6,230
Year 1 Oct 06 16:00,163,535.25,20.575,32.325,34.36877437,246.1473209,250,1.65,50.00051442,180,23.0225,72.5714,32.3,523,50,575,5,173
Year 1 Oct 06 17:00,117.5,334,20.275,32.15,21.37600212,254.5620744,250,1.85,45.1141322,180,23.0225,72.5714,32.1,306,49,416,5,133
Year 1 Oct 06 18:00,54,66,19.975,32.025,7.890339297,261.2541961,280,2.05,40.0635442,180,23.0225,72.5714,32,88,49,88,4,71
Year 1 Oct 06 19:00,0,0,20.65,30.725,-5.830125656,267.2073462,290,1.575,36.766365,180,23.0225,72.5714,30.3,3,57,0,3,3
Year 1 Oct 06 20:00,0,0,21.575,29.1,-19.61972156,273.1463471,290,0.875,34.99962012,180,23.0225,72.5714,28.7,0,66,0,2,0
Year 1 Oct 06 21:00,0,0,22.4,27.425,-33.32043109,279.86863,162.5,0.175,33.56113471,180,23.0225,72.5714,27,0,77,0,2,0
Year 1 Oct 06 22:00,0,0,22.45,26.475,-46.686165,288.7138583,0,0,32.39084932,180,23.0225,72.5714,26.3,0,79,0,1,0
Year 1 Oct 06 23:00,0,0,22.25,25.85,-59.1313083,302.7542741,0,0,31.35044681,180,23.0225,72.5714,25.7,0,81,0,1,0
Year 1 Oct 07 00:00,0,0,22.05,25.175,-68.8018675,329.5293339,0,0,30.42027589,180,23.0225,72.5714,25,0,83,0,0,0
Year 1 Oct 07 01:00,0,0,22.075,24.775,-71.32978468,13.43700996,0,0,29.68087557,180,23.0225,72.5714,24.7,0,86,0,0,0
Year 1 Oct 07 02:00,0,0,22.25,24.55,-64.04880501,48.69297332,0,0,29.0798026,180,23.0225,72.5714,24.5,0,88,0,0,0
Year 1 Oct 07 03:00,0,0,22.375,24.275,-52.33823051,66.79913872,0,0,28.53515366,180,23.0225,72.5714,24.2,0,90,0,0,0
Year 1 Oct 07 04:00,0,0,22.4,24.125,-39.21639226,77.20470899,0,0,28.0688089,180,23.0225,72.5714,24.1,0,90,0,0,0
Year 1 Oct 07 05:00,0,0,22.475,24.1,-25.60087353,84.5496343,0,0,27.69161003,180,23.0225,72.5714,24.1,0,91,0,0,0
Year 1 Oct 07 06:00,0,0,22.5,24.025,-11.82333357,90.67731088,0,0,27.35246045,180,23.0225,72.5714,24,0,91,0,0,0
Year 1 Oct 07 07:00,21.75,25.75,22.5,24.975,1.939463291,96.52966616,0,0.3,27.94673727,180,23.0225,72.5714,25.3,5,84,0,1,5
Year 1 Oct 07 08:00,103,172,22.5,26.35,15.53441544,102.8181323,0,0.625,31.19876997,180,23.0225,72.5714,26.7,104,78,103,2,82
Year 1 Oct 07 09:00,163,445.25,22.5,27.675,28.75356407,110.3706913,0,0.925,37.03976853,180,23.0225,72.5714,28,330,72,379,3,166
Year 1 Oct 07 10:00,164.25,653.75,22.425,28.975,41.21786976,120.5043446,0,1.3,43.12951236,180,23.0225,72.5714,29.3,554,66,644,4,154
Year 1 Oct 07 11:00,215.25,661.5,22.4,30.35,52.11308739,135.5694336,0,1.625,47.85860059,180,23.0225,72.5714,30.7,717,62,683,5,195
Year 1 Oct 07 12:00,274.75,609.25,22.4,31.675,59.66005036,158.7867929,330,2,50.97437582,180,23.0225,72.5714,32,785,57,597,6,276
Year 1 Oct 07 13:00,254.5,664.75,22.025,32.375,61.15867394,188.9549451,320,2.1,53.24847613,180,23.0225,72.5714,32.5,841,54,646,6,271
Year 1 Oct 07 14:00,199.25,715.75,21.525,32.95,55.83227104,215.8395639,320,2.1,53.89736366,180,23.0225,72.5714,33.1,815,50,721,5,205
Year 1 Oct 07 15:00,171.5,688.25,20.95,33.475,46.04721011,233.9674608,267.5,2.1,52.95551318,180,23.0225,72.5714,33.6,709,47,700,5,182
Year 1 Oct 07 16:00,137,598,21.025,33.525,34.10048921,245.8024934,250,1.8,50.40700256,180,23.0225,72.5714,33.5,535,48,653,4,140
Year 1 Oct 07 17:00,113.5,346,21.25,33.5,21.13506908,254.2307577,250,1.475,45.91775983,180,23.0225,72.5714,33.5,307,49,433,3,128
Year 1 Oct 07 18:00,53.25,63.75,21.525,33.425,7.66600266,260.9301127,152.5,1.1,41.05812157,180,23.0225,72.5714,33.4,86,50,85,2,70
Year 1 Oct 07 19:00,0,0,21.825,32.125,-6.046430999,266.8789549,0,0.775,37.86188214,180,23.0225,72.5714,31.7,3,56,0,2,3
Year 1 Oct 07 20:00,0,0,22.125,30.5,-19.83606674,272.7992527,0,0.4,36.04024309,180,23.0225,72.5714,30.1,0,63,0,2,0
Year 1 Oct 07 21:00,0,0,22.425,28.825,-33.54640696,279.484806,0,0.075,34.43981578,180,23.0225,72.5714,28.4,0,70,0,2,0
Year 1 Oct 07 22:00,0,0,22.8,28.1,-46.9360505,288.2725264,0,0,33.29081474,180,23.0225,72.5714,28,0,74,0,2,0
Year 1 Oct 07 23:00,0,0,23.125,27.7,-59.42919808,302.2589901,0,0,32.42453189,180,23.0225,72.5714,27.6,0,77,0,1,0
Year 1 Oct 08 00:00,0,0,23.5,27.3,-69.17171318,329.2200999,0,0,31.67579386,180,23.0225,72.5714,27.2,0,81,0,0,0
Year 1 Oct 08 01:00,0,0,23.675,26.975,-71.68208762,13.9038542,0,0,31.10449155,180,23.0225,72.5714,26.9,0,83,0,1,0
Year 1 Oct 08 02:00,0,0,23.775,26.6,-64.27283368,49.42334733,0,0,30.61508218,180,23.0225,72.5714,26.5,0,85,0,2,0
Year 1 Oct 08 03:00,0,0,23.875,26.275,-52.47876144,67.39812074,0,0,30.13010399,180,23.0225,72.5714,26.2,0,87,0,2,0
Year 1 Oct 08 04:00,0,0,23.6,25.9,-39.31762598,77.69276129,0,0,29.64275575,180,23.0225,72.5714,25.8,0,87,0,2,0
Year 1 Oct 08 05:00,0,0,23.125,25.5,-25.68528135,84.97289442,0,0,29.10877772,180,23.0225,72.5714,25.4,0,87,0,1,0
Year 1 Oct 08 06:00,0,0,22.7,25.1,-11.90400167,91.06780875,0,0,28.53373377,180,23.0225,72.5714,25,0,87,0,0,0
Year 1 Oct 08 07:00,21.5,25.75,22.3,25.75,1.852722884,96.91061297,0,0.525,28.88806584,180,23.0225,72.5714,26,5,80,0,0,5
Year 1 Oct 08 08:00,101.75,173.5,21.9,26.75,15.43189234,103.2091234,0,1.225,32.18655847,180,23.0225,72.5714,27,103,73,103,0,81
Year 1 Oct 08 09:00,161.5,452.75,21.5,27.75,28.62308731,110.7902722,67.5,1.925,38.48619298,180,23.0225,72.5714,28,330,67,385,0,164
Year 1 Oct 08 10:00,150.75,689.75,20.95,29.125,41.04181944,120.9667778,90,2.25,45.35519926,180,23.0225,72.5714,29.5,560,60,656,0,154
Year 1 Oct 08 11:00,137.25,808.5,20.35,30.7,51.86645194,136.0580198,90,2.375,50.83896589,180,23.0225,72.5714,31.1,743,53,791,0,141
Year 1 Oct 08 12:00,127,863.5,19.75,32.225,59.32422664,159.1653148,97.5,2.55,54.533513,180,23.0225,72.5714,32.6,858,46,861,0,126
Year 1 Oct 08 13:00,128.5,868.25,19.45,32.975,60.77208094,188.9886586,100,2.3,57.09920852,180,23.0225,72.5714,33.1,894,44,871,1,130
Year 1 Oct 08 14:00,127.5,841.75,19.25,33.55,55.4722541,215.5833789,100,1.975,58.22655168,180,23.0225,72.5714,33.7,850,43,860,2,124
Year 1 Oct 08 15:00,135.5,761,19.05,34.075,45.73875576,233.6260116,227.5,1.6,57.57958706,180,23.0225,72.5714,34.2,727,41,787,2,138
Year 1 Oct 08 16:00,131,613,19.15,33.9,33.83332117,245.4598491,270,1.65,54.13534549,180,23.0225,72.5714,33.8,538,42,683,2,128
Year 1 Oct 08 17:00,122,323,19.275,33.5,20.89555895,253.9007203,270,1.85,48.20626406,180,23.0225,72.5714,33.4,305,43,403,2,140
Year 1 Oct 08 18:00,51.75,62.25,19.375,33.1,7.443474906,260.6066703,322.5,2.05,41.99541728,180,23.0225,72.5714,33,84,45,83,1,68
Year 1 Oct 08 19:00,0,0,20.075,31.8,-6.260497544,266.5506502,340,1.575,38.38173704,180,23.0225,72.5714,31.4,3,52,0,1,3
Year 1 Oct 08 20:00,0,0,20.975,30.2,-20.04969939,272.4515802,340,0.875,36.44817812,180,23.0225,72.5714,29.8,0,60,0,1,0
Year 1 Oct 08 21:00,0,0,21.8,28.6,-33.76914683,279.0993071,175,0.175,34.96325057,180,23.0225,72.5714,28.2,0,69,0,1,0
Year 1 Oct 08 22:00,0,0,21.775,27.75,-47.18216895,287.8272078,0,0.375,33.65501266,180,23.0225,72.5714,27.6,0,70,0,0,0
Year 1 Oct 08 23:00,0,0,21.4,27.15,-59.72313597,301.7543265,0,0.875,32.4505691,180,23.0225,72.5714,27,0,71,0,0,0
Year 1 Oct 09 00:00,0,0,21.075,26.55,-69.5390731,328.8977441,15,1.375,31.3435535,180,23.0225,72.5714,26.4,0,72,0,0,0
Year 1 Oct 09 01:00,0,0,20.925,25.8,-72.03224345,14.38094206,20,1.125,30.47407429,180,23.0225,72.5714,25.6,0,75,0,0,0
Year 1 Oct 09 02:00,0,0,20.75,25,-64.49363344,50.16095004,20,0.625,29.76300419,180,23.0225,72.5714,24.8,0,78,0,0,0
Year 1 Oct 09 03:00,0,0,20.625,24.2,-52.61721278,67.99773325,5,0.125,29.11580932,180,23.0225,72.5714,24,0,81,0,0,0
Year 1 Oct 09 04:00,0,0,20.3,23.625,-39.41796527,78.17980464,0,0,28.47545053,180,23.0225,72.5714,23.5,0,82,0,0,0
Year 1 Oct 09 05:00,0,0,19.9,23.05,-25.76968734,85.39472377,0,0,27.83761688,180,23.0225,72.5714,22.9,0,82,0,0,0
Year 1 Oct 09 06:00,0,0,19.425,22.525,-11.98536511,91.45667631,0,0,27.23110711,180,23.0225,72.5714,22.4,0,83,0,0,0
Year 1 Oct 09 07:00,21.5,26,19.075,22.4,1.764702002,97.289675,0,0,27.45346041,180,23.0225,72.5714,22.4,5,81,0,0,5
Year 1 Oct 09 08:00,101.5,174.75,19.6,23.9,15.32757022,103.597754,0,0.525,30.96137012,180,23.0225,72.5714,24.4,102,75,104,0,81
Year 1 Oct 09 09:00,160.25,455,19.95,25.9,28.49035914,111.2065371,67.5,1.3,37.75634721,180,23.0225,72.5714,26.4,329,68,387,0,163
Year 1 Oct 09 10:00,148.75,692.5,19.925,27.825,40.86323698,121.4239259,90,1.5,45.27944032,180,23.0225,72.5714,28.3,558,60,659,0,152
Year 1 Oct 09 11:00,135.75,810,19.9,29.8,51.61759186,136.537672,90,1.5,51.34970392,180,23.0225,72.5714,30.3,741,54,793,0,139
Year 1 Oct 09 12:00,127,863.25,19.825,31.725,58.98784352,159.5324092,90,1.5,55.68494399,180,23.0225,72.5714,32.2,855,48,861,0,126
Year 1 Oct 09 13:00,128.5,867.5,19.725,32.725,60.38686272,189.0182297,90,1.875,57.73740581,180,23.0225,72.5714,32.9,891,46,870,0,130
Year 1 Oct 09 14:00,127.25,842,19.55,33.35,55.11369007,215.3301891,90,2.45,57.67223861,180,23.0225,72.5714,33.5,846,44,860,1,124
Year 1 Oct 09 15:00,134.75,761.5,19.425,34.025,45.4314688,233.2878606,22.5,2.975,55.8849989,180,23.0225,72.5714,34.2,724,42,788,1,137
Year 1 Oct 09 16:00,130.75,611.5,19.4,33.9,33.56741228,245.1193828,0,2.35,52.82087934,180,23.0225,72.5714,33.8,534,43,682,1,128
Year 1 Oct 09 17:00,121,319.75,19.4,33.5,20.6576051,253.5719892,0,1.275,47.87849779,180,23.0225,72.5714,33.4,301,44,400,1,139
Year 1 Oct 09 18:00,50.75,59.25,19.4,33.1,7.222883178,260.2839131,0,0.25,42.57749187,180,23.0225,72.5714,33,81,45,79,1,67
Year 1 Oct 09 19:00,0,0,19.85,31.425,-6.472201284,266.2224899,0,0,38.91177848,180,23.0225,72.5714,30.9,2,53,0,1,2
Year 1 Oct 09 20:00,0,0,20.45,29.25,-20.26049473,272.1034011,0,0,36.57447029,180,23.0225,72.5714,28.7,0,62,0,1,0
Year 1 Oct 09 21:00,0,0,21.05,27.125,-33.98851875,278.7122189,0,0,34.5746674,180,23.0225,72.5714,26.6,0,72,0,1,0
Year 1 Oct 09 22:00,0,0,21.2,26.225,-47.42436877,287.3779855,0,0,33.17965069,180,23.0225,72.5714,26.1,0,74,0,0,0
Year 1 Oct 09 23:00,0,0,21.125,25.65,-60.01293055,301.2402057,0,0,32.10241607,180,23.0225,72.5714,25.5,0,77,0,0,0
Year 1 Oct 10 00:00,0,0,21.1,25.125,-69.90376857,328.5615895,0,0,31.17381169,180,23.0225,72.5714,25,0,79,0,0,0
Year 1 Oct 10 01:00,0,0,20.875,24.625,-72.38014796,14.86838841,0,0.225,30.28401393,180,23.0225,72.5714,24.5,0,80,0,0,0
Year 1 Oct 10 02:00,0,0,20.575,24.2,-64.71116926,50.90552293,0,0.6,29.413294,180,23.0225,72.5714,24.1,0,81,0,0,0
Year 1 Oct 10 03:00,0,0,20.275,23.725,-52.75361803,68.59772662,67.5,0.925,28.63650131,180,23.0225,72.5714,23.6,0,81,0,0,0
Year 1 Oct 10 04:00,0,0,20.5,23.525,-39.51745916,78.66566539,90,1,28.10042835,180,23.0225,72.5714,23.5,0,84,0,1,0
Year 1 Oct 10 05:00,0,0,20.9,23.35,-25.85413959,85.81498359,90,1,27.6816109,180,23.0225,72.5714,23.3,0,87,0,2,0
Year 1 Oct 10 06:00,0,0,21.3,23.225,-12.06746502,91.84378726,75,1,27.25850937,180,23.0225,72.5714,23.2,0,90,0,4,0
Year 1 Oct 10 07:00,21,23.25,21.4,24.175,1.675370685,97.66672551,70,0.775,27.88821569,180,23.0225,72.5714,24.5,4,83,0,4,4
Year 1 Oct 10 08:00,98,166.25,21.475,25.55,15.22143572,103.9838872,70,0.4,31.61294632,180,23.0225,72.5714,25.9,99,77,93,5,80
Year 1 Oct 10 09:00,158.75,438.5,21.5,26.875,28.35539167,111.6193323,17.5,0.075,38.95133308,180,23.0225,72.5714,27.2,317,71,386,5,152
Year 1 Oct 10 10:00,182,624.75,21.2,28.475,40.68217503,121.8756274,0,0,46.5557643,180,23.0225,72.5714,28.9,545,63,596,5,179
Year 1 Oct 10 11:00,184.75,734.5,20.725,30.25,51.3666167,137.0083037,0,0,52.99637679,180,23.0225,72.5714,30.7,728,55,711,4,191
Year 1 Oct 10 12:00,166,806,20.225,31.975,58.65104121,159.8882136,0,0,57.63127187,180,23.0225,72.5714,32.4,845,48,805,4,166
Year 1 Oct 10 13:00,179.5,782.25,19.95,32.775,60.00313859,189.0436768,0,0.375,59.69966632,180,23.0225,72.5714,32.9,870,46,809,5,166
Year 1 Oct 10 14:00,223.5,670,19.75,33.35,54.7567171,215.0798381,0,0.875,59.21730674,180,23.0225,72.5714,33.5,806,44,702,5,220
Year 1 Oct 10 15:00,220.25,565.25,19.55,33.875,45.12549734,232.9529351,345,1.375,56.6192627,180,23.0225,72.5714,34,659,43,574,6,234
Year 1 Oct 10 16:00,168,497.75,19.8,33.775,33.30290376,244.7810895,340,1.125,53.48997739,180,23.0225,72.5714,33.7,498,44,539,6,179
Year 1 Oct 10 17:00,117.5,296.25,20.2,33.55,20.4213401,253.2445917,340,0.625,48.60832267,180,23.0225,72.5714,33.5,285,46,374,5,135
Year 1 Oct 10 18:00,49.25,47.25,20.6,33.275,7.004353585,259.9618866,175,0.125,43.11288224,180,23.0225,72.5714,33.2,76,48,63,5,65
Year 1 Oct 10 19:00,0,0,21.15,31.7,-6.681419569,265.8945334,0,0,39.50306721,180,23.0225,72.5714,31.2,2,56,0,5,2
Year 1 Oct 10 20:00,0,0,21.75,29.7,-20.46832969,271.7547897,0,0,37.22561963,180,23.0225,72.5714,29.2,0,65,0,4,0
Year 1 Oct 10 21:00,0,0,22.35,27.7,-34.20439292,278.3236325,0,0,35.21815868,180,23.0225,72.5714,27.2,0,76,0,4,0
Year 1 Oct 10 22:00,0,0,22.5,26.75,-47.66250059,286.9249525,0,0,33.77579145,180,23.0225,72.5714,26.6,0,78,0,3,0
Year 1 Oct 10 23:00,0,0,22.425,26.15,-60.29839079,300.716566,0,0,32.67323184,180,23.0225,72.5714,26,0,81,0,3,0
Year 1 Oct 11 00:00,0,0,22.4,25.55,-70.26561755,328.2109323,0,0,31.71221342,180,23.0225,72.5714,25.4,0,83,0,2,0
Year 1 Oct 11 01:00,0,0,22.1,25.025,-72.72569798,15.36630473,0,0,30.86477159,180,23.0225,72.5714,24.9,0,84,0,2,0
Year 1 Oct 11 02:00,0,0,21.625,24.6,-64.92541076,51.65679354,0,0,30.11686295,180,23.0225,72.5714,24.5,0,84,0,1,0
Year 1 Oct 11 03:00,0,0,21.125,24.125,-52.88801383,69.1978497,0,0,29.41684752,180,23.0225,72.5714,24,0,83,0,0,0
Year 1 Oct 11 04:00,0,0,21.15,24,-39.61615792,79.15017028,0,0,28.88002974,180,23.0225,72.5714,24,0,84,0,0,0
Year 1 Oct 11 05:00,0,0,21.35,24,-25.93868619,86.23353542,0,0,28.45686502,180,23.0225,72.5714,24,0,85,0,0,0
