Date/Time,[1] Site Diffuse Solar Radiation Rate per Area  (W/m2),[1] Site Direct Solar Radiation Rate per Area  (W/m2),[1] Site Outdoor Air Dewpoint Temperature  (C),[1] Site Outdoor Air Drybulb Temperature  (C),[1] Site Solar Altitude Angle  (deg),[1] Site Solar Azimuth Angle  (deg),[1] Site Wind Direction  (deg),[1] Site Wind Speed  (m/s),[1] Surface Outside Face Temperature  (C),Orientation,Lats,Longs,[1] Dry Bulb Temperature (C),[1] Global Horizontal Radiation (Wh/m2),[1] Relative Humidity (),DNR,SC,hdi
Year 1 May 25 06:00,0,0,24.8,26.85,-5.348532668,64.79761257,201.5,4.65,28.21659049,90,23.242,69.6669,27,0,88,0,0,0
Year 1 May 25 07:00,14.25,66.75,25.05,28.2,7.470001415,70.47831577,206.25,5.8,30.56224659,90,23.242,69.6669,28.6,0,82,0,0,0
Year 1 May 25 08:00,53.75,428,24.875,30.025,20.71262857,75.22239713,220.75,7.375,39.84824932,90,23.242,69.6669,30.5,106,72,0,0,57
Year 1 May 25 09:00,54.5,899.5,24.35,32.075,34.23196227,79.4055276,240,8.4,49.99535291,90,23.242,69.6669,32.6,414,61,0,0,44
Year 1 May 25 10:00,73.25,923.75,23.3,33.8,47.9320987,83.36210344,257.75,9.275,50.81462554,90,23.242,69.6669,34.2,613,52,0,1,86
Year 1 May 25 11:00,105,952,22.25,35.1,61.7435984,87.59609337,268,9.875,49.94498956,90,23.242,69.6669,35.4,925,46,0,1,35
Year 1 May 25 12:00,261.5,635.75,21.475,35.775,75.59191908,94.10336454,268.5,10.75,45.61064245,90,23.242,69.6669,35.9,776,43,0,1,315
Year 1 May 25 13:00,162.25,898,21.375,36.05,86.13832795,177.5395656,260.5,11.75,41.73973107,90,23.242,69.6669,36.1,1101,43,0,1,101
Year 1 May 25 14:00,296,628,21.7,36.025,76.32856082,265.3144416,250.5,12.75,40.73266919,90,23.242,69.6669,36,880,44,0,1,346
Year 1 May 25 15:00,165.5,846.25,22.4,35.925,62.48237393,272.150248,243.5,13.75,39.84505487,90,23.242,69.6669,35.9,1013,46,0,1,146
Year 1 May 25 16:00,211.5,662.75,23.05,35.45,48.66670349,276.425468,242,14,39.20217435,90,23.242,69.6669,35.3,794,50,0,0,224
Year 1 May 25 17:00,182.75,555.25,23.575,34.625,34.95901268,280.3808064,246.5,13.25,38.20458037,90,23.242,69.6669,34.4,642,54,0,0,174
Year 1 May 25 18:00,184.25,225.25,23.7,33.2,21.4279365,284.5431939,251,12.25,36.81281686,90,23.242,69.6669,32.8,337,59,0,0,209
Year 1 May 25 19:00,82.5,126.75,23.925,31.525,8.167419683,289.2487208,252.75,10.5,34.53830372,90,23.242,69.6669,31.1,162,66,0,0,110
Year 1 May 25 20:00,0,0,24.225,29.825,-4.678744686,294.8679809,249.25,9.175,32.16395933,90,23.242,69.6669,29.4,0,74,0,0,0
Year 1 May 25 21:00,0,0,24.9,28.65,-16.87610969,301.9132672,240.5,7.85,31.03831063,90,23.242,69.6669,28.4,0,82,0,0,0
Year 1 May 25 22:00,0,0,25.55,28.025,-28.02585362,311.1312863,232,7.125,30.40763983,90,23.242,69.6669,27.9,0,88,0,0,0
Year 1 May 25 23:00,0,0,26.075,27.975,-37.44461626,323.5119301,226.25,6.775,30.06475836,90,23.242,69.6669,28,0,90,0,0,0
Year 1 May 26 00:00,0,0,26.05,28.075,-44.05169727,339.8610542,225,6.925,29.60147806,90,23.242,69.6669,28.1,0,88,0,0,0
Year 1 May 26 01:00,0,0,25.55,28.1,-46.37816252,5.077476402,225.75,6.7,29.55293676,90,23.242,69.6669,28.1,0,86,0,0,0
Year 1 May 26 02:00,0,0,24.875,27.725,-44.13562543,19.04717161,225.25,6.225,29.04858843,90,23.242,69.6669,27.6,0,84,0,0,0
Year 1 May 26 03:00,0,0,24.325,27.15,-37.74423014,35.56499015,221.25,5.2,28.82990825,90,23.242,69.6669,27,0,85,0,0,0
Year 1 May 26 04:00,0,0,24.125,26.55,-28.47362101,48.12855654,213.25,4.375,28.19977502,90,23.242,69.6669,26.4,0,87,0,0,0
Year 1 May 26 05:00,0,0,24.4,26.4,-17.42049558,57.48631903,221.5,3.975,27.88758729,90,23.242,69.6669,26.4,0,89,0,5,0
Year 1 May 26 06:00,0,0,24.575,26.775,-5.286981695,64.62478041,219.75,3.825,27.94570801,90,23.242,69.6669,26.9,0,87,0,5,0
Year 1 May 26 07:00,15.25,42.25,24.825,27.575,7.515461855,70.29968839,221,4.325,29.37882035,90,23.242,69.6669,27.8,0,84,0,5,0
Year 1 May 26 08:00,73.25,254.25,24.975,28.7,20.74493216,75.02984342,224.25,4.875,36.47309401,90,23.242,69.6669,29,92,79,0,5,61
Year 1 May 26 09:00,105.5,593,24.925,30.35,34.25339686,79.18543924,238.5,5.975,45.37919917,90,23.242,69.6669,30.8,318,71,0,3,110
Year 1 May 26 10:00,103,838,24.675,32.15,47.9447067,83.08850308,252.75,6.975,49.4736799,90,23.242,69.6669,32.6,606,63,0,2,92
Year 1 May 26 11:00,143.25,829,24.375,33.95,61.75003049,87.2049511,266.5,8.025,48.72799582,90,23.242,69.6669,34.4,781,56,0,1,136
Year 1 May 26 12:00,164,850.75,23.925,35.3,75.60013777,93.32594511,267,8.6,45.86586727,90,23.242,69.6669,35.6,925,51,0,0,165
Year 1 May 26 13:00,176,861,23.8,36.05,86.21471531,177.5783969,263,9.15,41.81564068,90,23.242,69.6669,36.2,1033,49,0,0,161
Year 1 May 26 14:00,285.75,639.25,23.95,36.05,76.38064745,266.1053392,251.5,9.375,40.86741773,90,23.242,69.6669,36,997,50,0,0,221
Year 1 May 26 15:00,440.75,278,24.3,35.55,62.53172814,272.5370286,245.75,9.85,41.17962977,90,23.242,69.6669,35.4,696,53,0,0,480
Year 1 May 26 16:00,321.25,391.75,24.7,34.5,48.72178384,276.6909616,242,10,39.74417243,90,23.242,69.6669,34.2,695,58,0,0,323
Year 1 May 26 17:00,289.75,252.5,25.025,33.3,35.02236401,280.5905901,246.25,10,38.36909577,90,23.242,69.6669,33,505,63,0,0,316
Year 1 May 26 18:00,182.25,177.25,25.1,32.025,21.50136206,284.72323,246.5,9.325,36.35299009,90,23.242,69.6669,31.7,324,68,0,0,211
Year 1 May 26 19:00,72,48,24.95,30.875,8.252826676,289.4120213,249.75,8.725,33.99621454,90,23.242,69.6669,30.6,116,72,0,0,96
Year 1 May 26 20:00,0,0,24.825,29.85,-4.579028599,295.0215861,248.75,8,32.31013813,90,23.242,69.6669,29.6,0,75,0,0,0
Year 1 May 26 21:00,0,0,24.875,29.075,-16.75921693,302.0598248,251,7.875,31.46691803,90,23.242,69.6669,28.9,0,79,0,0,0
Year 1 May 26 22:00,0,0,25.05,28.375,-27.88867408,311.2674379,248.25,7.75,30.56329996,90,23.242,69.6669,28.2,0,83,0,0,0
Year 1 May 26 23:00,0,0,25.4,27.75,-37.28538879,323.6232961,247.75,7.775,29.87252394,90,23.242,69.6669,27.6,0,88,0,1,0
Year 1 May 27 00:00,0,0,25.575,27.075,-43.87435574,339.9176557,239.75,7.2,29.11822566,90,23.242,69.6669,26.9,0,92,0,3,0
Year 1 May 27 01:00,0,0,25.525,26.525,-46.20335438,5.055245202,234.75,6.475,28.39674925,90,23.242,69.6669,26.4,0,95,0,5,0
Year 1 May 27 02:00,0,0,25.275,26.1,-43.97787375,18.93795322,227.25,5.325,28.24301345,90,23.242,69.6669,26,0,95,0,6,0
Year 1 May 27 03:00,0,0,24.9,26,-37.61473006,35.41352553,226.5,4.55,27.87146883,90,23.242,69.6669,26,0,93,0,6,0
Year 1 May 27 04:00,0,0,24.575,26,-28.37265186,47.96358835,224,3.95,27.75782282,90,23.242,69.6669,26,0,92,0,6,0
Year 1 May 27 05:00,0,0,24.8,26,-17.34372593,57.31928456,224.5,3.875,27.48905631,90,23.242,69.6669,26,0,94,0,5,0
Year 1 May 27 06:00,0,0,24.975,26.45,-5.229748964,64.45655967,233.25,3.975,27.55990585,90,23.242,69.6669,26.6,0,91,0,6,0
Year 1 May 27 07:00,15.25,32.75,25.15,27.425,7.556926601,70.12601468,238.25,4.3,29.17136464,90,23.242,69.6669,27.7,0,86,0,6,0
Year 1 May 27 08:00,68.25,255.75,25.425,28.825,20.77347864,74.84280324,245.75,4.85,36.50036401,90,23.242,69.6669,29.2,85,80,0,6,61
Year 1 May 27 09:00,102.5,638.5,25.8,30.55,34.27122398,78.97183232,245.75,5.525,46.71541223,90,23.242,69.6669,31,346,74,0,5,90
Year 1 May 27 10:00,135.5,714,26.125,32.2,47.95373154,82.82316585,247.25,6.45,48.78273048,90,23.242,69.6669,32.6,545,69,0,3,140
Year 1 May 27 11:00,142.75,835,26.2,33.65,61.75263854,86.82586406,248,7.525,48.5998116,90,23.242,69.6669,34,797,64,0,1,122
Year 1 May 27 12:00,231.75,707.25,25.975,34.6,75.60323368,92.57180299,256.25,8.7,45.0123058,90,23.242,69.6669,34.8,883,60,0,0,205
Year 1 May 27 13:00,285.5,640.5,25.3,35.175,86.28170964,177.6457814,262,9.75,40.87241875,90,23.242,69.6669,35.3,887,56,0,0,312
Year 1 May 27 14:00,216.75,778,24.5,35.225,76.43131975,266.8746383,268.25,10.75,39.66099662,90,23.242,69.6669,35.2,1011,53,0,0,206
Year 1 May 27 15:00,245.5,678,23.625,35.05,62.5810016,272.9113747,264.75,11,39.34042765,90,23.242,69.6669,35,910,51,0,0,249
Year 1 May 27 16:00,255.5,543.25,23.175,34.475,48.77700466,276.9474752,260,11,38.82227696,90,23.242,69.6669,34.3,784,52,0,1,235
Year 1 May 27 17:00,284.75,212,23.1,33.625,35.08578943,280.7929836,250.75,11,37.82556007,90,23.242,69.6669,33.4,500,55,0,1,317
Year 1 May 27 18:00,168.75,99,23.475,32.5,21.57464539,284.8966507,248,11,36.11722498,90,23.242,69.6669,32.2,230,60,0,1,188
Year 1 May 27 19:00,83.25,117,24.125,31.3,8.33775145,289.5690211,245.75,10.25,34.16228818,90,23.242,69.6669,31,160,68,0,0,111
Year 1 May 27 20:00,0,0,24.6,30.1,-4.48027231,295.1688918,247.25,9.55,32.03742214,90,23.242,69.6669,29.8,0,74,0,0,0
Year 1 May 27 21:00,0,0,24.85,29.2,-16.64393967,302.1998611,241.25,8.65,31.31350769,90,23.242,69.6669,29,0,78,0,0,0
Year 1 May 27 22:00,0,0,24.825,28.55,-27.75400332,311.3967718,236.75,7.725,30.75306746,90,23.242,69.6669,28.4,0,81,0,0,0
Year 1 May 27 23:00,0,0,24.575,28.1,-37.12983829,323.7278785,227.75,6.9,30.06435526,90,23.242,69.6669,28,0,81,0,0,0
Year 1 May 28 00:00,0,0,24.425,27.625,-43.70200287,339.968695,225,6.25,29.45492612,90,23.242,69.6669,27.5,0,83,0,1,0
Year 1 May 28 01:00,0,0,24.325,27.125,-46.03457815,5.033912017,222,5.65,29.07595947,90,23.242,69.6669,27,0,85,0,1,0
Year 1 May 28 02:00,0,0,24.45,26.55,-43.82634592,18.82961182,224,5.125,28.35118299,90,23.242,69.6669,26.4,0,89,0,2,0
Year 1 May 28 03:00,0,0,24.65,26.1,-37.4910568,35.26509261,222,4.625,27.96262278,90,23.242,69.6669,26,0,92,0,3,0
Year 1 May 28 04:00,0,0,24.85,25.85,-28.27694308,47.80261408,224,4.2,27.60943517,90,23.242,69.6669,25.8,0,95,0,3,0
Year 1 May 28 05:00,0,0,25.05,26.25,-17.27169349,57.15665654,225,3.95,27.44079894,90,23.242,69.6669,26.4,0,92,0,0,0
Year 1 May 28 06:00,0,0,25.175,27.225,-5.176823257,64.29302288,225,4.8,27.96034143,90,23.242,69.6669,27.5,0,87,0,0,0
Year 1 May 28 07:00,14.5,91.75,25.35,28.325,7.594423725,69.95737694,223.5,6.15,30.68835476,90,23.242,69.6669,28.6,0,83,0,1,0
Year 1 May 28 08:00,73.25,391.25,25.475,29.65,20.79831396,74.66137223,224.5,7.475,39.83930076,90,23.242,69.6669,30,126,77,0,1,58
Year 1 May 28 09:00,141.25,453.5,25.5,30.675,34.28551019,78.76482458,226.5,8.325,43.54227653,90,23.242,69.6669,30.9,308,73,0,1,119
Year 1 May 28 10:00,228.25,421.5,25.35,31.725,47.95926689,82.56625343,230.75,8.95,44.38186137,90,23.242,69.6669,32,465,68,0,1,208
Year 1 May 28 11:00,260.5,518.75,25.15,32.675,61.75156098,86.45911321,235,9.4,44.6975515,90,23.242,69.6669,32.9,617,64,0,1,289
Year 1 May 28 12:00,186,803.75,24.95,33.95,75.6014612,91.84202434,240.5,9.875,43.73088138,90,23.242,69.6669,34.3,914,58,0,1,175
Year 1 May 28 13:00,195.5,820.25,24.825,34.9,86.33963784,177.7453986,244.25,10,40.11268436,90,23.242,69.6669,35.1,975,55,0,0,219
Year 1 May 28 14:00,182.25,847.5,24.725,35.625,76.48073734,267.6216637,247.25,10.75,39.43034188,90,23.242,69.6669,35.8,1095,53,0,0,125
Year 1 May 28 15:00,338.5,484.5,24.7,35.35,62.63024091,273.2731129,247.25,11,39.53270283,90,23.242,69.6669,35.2,811,55,0,0,354
Year 1 May 28 16:00,298,448.25,24.55,34.525,48.8323683,277.1949044,247.75,10.25,38.90124425,90,23.242,69.6669,34.3,728,57,0,0,292
Year 1 May 28 17:00,290,252.75,24.35,33.025,35.14926478,280.9879107,248,9.625,37.75950378,90,23.242,69.6669,32.6,510,62,0,0,316
Year 1 May 28 18:00,186,174,24.15,31.625,21.64774255,285.0633972,249.5,8.825,35.84839597,90,23.242,69.6669,31.3,315,65,0,0,212
Year 1 May 28 19:00,82,83.25,23.95,30.325,8.422133428,289.719675,249.25,8.075,33.62614874,90,23.242,69.6669,30,143,70,0,0,108
Year 1 May 28 20:00,0,0,23.975,29.55,-4.382551123,295.3098676,248.25,7.825,31.70913639,90,23.242,69.6669,29.4,4,73,0,0,4
Year 1 May 28 21:00,0,0,24.3,28.875,-16.53036588,302.3333661,242,7.8,30.75612848,90,23.242,69.6669,28.7,0,78,0,0,0
Year 1 May 28 22:00,0,0,24.7,28.55,-27.62193786,311.5193085,234.75,7.95,30.26721743,90,23.242,69.6669,28.5,0,80,0,0,0
Year 1 May 28 23:00,0,0,25.025,28.125,-36.97806091,323.8257398,227,7.85,29.69387487,90,23.242,69.6669,28,0,84,0,0,0
Year 1 May 29 00:00,0,0,25.1,27.925,-43.53472089,340.014267,223.5,7.425,29.52229381,90,23.242,69.6669,27.9,0,85,0,0,0
Year 1 May 29 01:00,0,0,25.025,27.45,-45.87189271,5.013468394,222.25,6.475,28.98939047,90,23.242,69.6669,27.3,0,87,0,0,0
Year 1 May 29 02:00,0,0,24.925,27.075,-43.68108508,18.72219847,224.25,5.3,28.47576133,90,23.242,69.6669,27,0,88,0,0,0
Year 1 May 29 03:00,0,0,24.825,26.475,-37.37324176,35.11973559,225.75,4.175,28.31819962,90,23.242,69.6669,26.3,0,92,0,0,0
Year 1 May 29 04:00,0,0,24.8,26.3,-28.18651246,47.64568706,226.75,3.675,28.02171652,90,23.242,69.6669,26.3,0,92,0,0,0
Year 1 May 29 05:00,0,0,24.8,26.075,-17.20440038,56.99849849,225.5,4.65,27.42061876,90,23.242,69.6669,26,0,93,0,0,0
Year 1 May 29 06:00,0,0,24.95,26.375,-5.12819035,64.13424217,231.75,5.3,27.42906192,90,23.242,69.6669,26.5,0,92,0,1,0
Year 1 May 29 07:00,14,74.25,24.85,27.625,7.627984142,69.79385631,240.75,6.15,29.81943335,90,23.242,69.6669,28,0,83,0,1,0
Year 1 May 29 08:00,58.75,414,24.725,29.5,20.81948671,74.4856439,246.75,7.45,39.33777458,90,23.242,69.6669,30,111,73,0,1,56
Year 1 May 29 09:00,67.25,808.75,24.25,31.725,34.29632437,78.5645301,248,8.55,48.2446725,90,23.242,69.6669,32.3,379,62,0,1,67
Year 1 May 29 10:00,61.25,980,24.025,33.725,47.96140838,82.31792059,247.25,9.475,51.1080405,90,23.242,69.6669,34.2,641,56,0,0,68
Year 1 May 29 11:00,72.25,1033.5,24.15,35.1,61.74693773,86.10496239,247.75,9.925,50.14764909,90,23.242,69.6669,35.4,913,53,0,0,41
Year 1 May 29 12:00,244.5,666,24.725,35.475,75.59507766,91.13759591,251,10,45.7415887,90,23.242,69.6669,35.5,923,55,0,0,166
Year 1 May 29 13:00,487.25,189.75,25.35,35.2,86.3888945,177.8801331,258.75,10,42.37553778,90,23.242,69.6669,35.1,639,58,0,0,480
Year 1 May 29 14:00,500.5,283.5,25.95,34.425,76.52905551,268.3457719,267.75,10.75,40.81637241,90,23.242,69.6669,34.2,781,63,0,0,509
Year 1 May 29 15:00,460,293.25,25.95,33.675,62.67948855,273.6220732,274.5,11,39.9067087,90,23.242,69.6669,33.5,776,65,0,0,475
Year 1 May 29 16:00,390.5,239,25.825,32.825,48.88787386,277.4331469,276,11,38.84542084,90,23.242,69.6669,32.6,610,67,0,0,415
Year 1 May 29 17:00,289.75,240,25.275,32.15,35.21276319,281.1752973,271.5,10.25,37.42301937,90,23.242,69.6669,32,511,67,0,0,317
Year 1 May 29 18:00,174.75,114,25.025,31.325,21.72060743,285.2234127,263.25,9.775,35.40738578,90,23.242,69.6669,31.1,285,70,0,1,208
Year 1 May 29 19:00,56.25,18,24.925,30.425,8.505910471,289.8639402,254.25,8.875,33.59826729,90,23.242,69.6669,30.2,83,73,0,1,75
Year 1 May 29 20:00,0,0,25.125,29.45,-4.285941272,295.4444858,249,8,32.07089346,90,23.242,69.6669,29.2,0,79,0,2,0
Year 1 May 29 21:00,0,0,25.275,28.75,-16.41858374,302.4603323,247.25,7.35,30.9074593,90,23.242,69.6669,28.6,0,82,0,2,0
Year 1 May 29 22:00,0,0,25.525,28.225,-27.49257355,311.635071,247.75,7.35,30.10832327,90,23.242,69.6669,28.1,0,86,0,2,0
Year 1 May 29 23:00,0,0,25.375,28.025,-36.83015135,323.9169435,248,7.7,29.65362987,90,23.242,69.6669,28,0,85,0,2,0
Year 1 May 30 00:00,0,0,25.3,27.85,-43.37259013,340.0544663,244.25,8.175,29.5028481,90,23.242,69.6669,27.8,0,86,0,1,0
Year 1 May 30 01:00,0,0,25,27.65,-45.71535495,4.993906307,236.25,8.3,29.11820824,90,23.242,69.6669,27.6,0,85,0,1,0
Year 1 May 30 02:00,0,0,24.9,27.15,-43.54213202,18.61576628,227.25,7.925,28.48979765,90,23.242,69.6669,27,0,88,0,0,0
Year 1 May 30 03:00,0,0,24.675,26.625,-37.26131359,34.97750077,220.5,6.9,28.25574837,90,23.242,69.6669,26.5,0,89,0,0,0
Year 1 May 30 04:00,0,0,24.75,26.125,-28.10137471,47.49286186,219,5.85,27.82055453,90,23.242,69.6669,26,0,93,0,0,0
Year 1 May 30 05:00,0,0,25.475,26.6,-17.14184563,56.84487424,223.5,5.15,27.87166836,90,23.242,69.6669,26.8,0,94,0,0,0
Year 1 May 30 06:00,0,0,25.625,26.425,-5.083833042,63.98028918,224.25,6.05,27.80303263,90,23.242,69.6669,26.3,0,96,0,0,0
Year 1 May 30 07:00,15.5,40,25.375,26.825,7.65764155,69.63553263,223.25,7,28.90635843,90,23.242,69.6669,27,0,90,0,1,0
Year 1 May 30 08:00,64.75,302.75,24.7,27.75,20.83704799,74.31570948,224.5,7.65,35.93969467,90,23.242,69.6669,28,92,81,0,1,62
Year 1 May 30 09:00,77.5,759.25,24.05,29.875,34.3037376,78.37105915,228,7.5,46.54073429,90,23.242,69.6669,30.5,371,68,0,1,73
Year 1 May 30 10:00,78.25,908,23.675,32.075,47.96025338,82.07831504,235.75,7.475,49.67219883,90,23.242,69.6669,32.6,607,59,0,1,91
Year 1 May 30 11:00,69.5,1038,23.825,34.1,61.73890982,85.76365831,245.5,7.725,50.03249807,90,23.242,69.6669,34.6,916,54,0,1,40
Year 1 May 30 12:00,187.25,803.75,24.425,34.75,75.58434191,90.45940443,256.25,8.925,45.43319911,90,23.242,69.6669,34.8,931,56,0,1,158
Year 1 May 30 13:00,303.75,606.75,25.2,34.575,86.429936,178.0519328,264.25,9.825,41.08280088,90,23.242,69.6669,34.5,921,59,0,1,275
Year 1 May 30 14:00,409.5,380.5,25.775,33.375,76.57642464,269.0463489,269,11.5,39.35229021,90,23.242,69.6669,33,840,66,0,1,390
Year 1 May 30 15:00,453.75,177.5,25.975,32.4,62.72878276,273.9580894,268.5,12,38.66584024,90,23.242,69.6669,32.2,633,70,0,1,468
Year 1 May 30 16:00,387.25,215.25,25.85,31.45,48.94351709,277.6621028,265,11.25,37.50977551,90,23.242,69.6669,31.2,578,73,0,2,411
Year 1 May 30 17:00,289.5,246.75,25.575,31.05,35.27625515,281.3550718,260.25,10.25,36.38043572,90,23.242,69.6669,31,516,72,0,2,316
Year 1 May 30 18:00,185,173,25.125,30.4,21.79319186,285.3766427,256.75,9.1,34.93006068,90,23.242,69.6669,30.2,289,74,0,2,210
Year 1 May 30 19:00,84.75,181.75,25,29.975,8.58901894,290.0017763,253,8.05,33.351505,90,23.242,69.6669,29.9,187,75,0,2,110
Year 1 May 30 20:00,0,0,25,29.225,-4.190519835,295.5727212,249,7.8,31.57083836,90,23.242,69.6669,29,9,79,0,2,9
Year 1 May 30 21:00,0,0,25.15,28.925,-16.30868147,302.5807549,242,7.8,30.86258164,90,23.242,69.6669,28.9,0,80,0,2,0
Year 1 May 30 22:00,0,0,25.275,28.375,-27.36600546,311.7440845,234.75,8.1,30.17438036,90,23.242,69.6669,28.2,0,84,0,3,0
Year 1 May 30 23:00,0,0,25.3,28.2,-36.68620275,324.0015545,227,7.9,29.71072222,90,23.242,69.6669,28.2,0,84,0,3,0
Year 1 May 31 00:00,0,0,25.15,27.675,-43.21568898,340.0893874,223.5,7.35,29.25755963,90,23.242,69.6669,27.5,0,87,0,3,0
Year 1 May 31 01:00,0,0,24.875,27.5,-45.56501971,4.975218141,222.25,6.3,28.99152967,90,23.242,69.6669,27.5,0,85,0,3,0
Year 1 May 31 02:00,0,0,24.875,27.125,-43.40952521,18.5103703,224.25,5.25,28.61851811,90,23.242,69.6669,27,0,88,0,2,0
Year 1 May 31 03:00,0,0,25.05,27.15,-37.1552981,34.8384365,225.75,4.325,28.4981405,90,23.242,69.6669,27.2,0,88,0,1,0
Year 1 May 31 04:00,0,0,25.4,26.9,-28.02154152,47.34419427,226.75,4.325,28.15723966,90,23.242,69.6669,26.8,0,92,0,0,0
Year 1 May 31 05:00,0,0,24.525,25.9,-17.08402523,56.69584791,225.5,4.025,27.76435211,90,23.242,69.6669,25.6,0,92,0,2,0
Year 1 May 31 06:00,0,0,24.275,26.125,-5.043731195,63.83123503,231,4.875,27.52398544,90,23.242,69.6669,26.3,0,89,0,2,0
Year 1 May 31 07:00,13.25,84.5,24.6,27.2,7.683432372,69.48248441,239.75,6.025,30.03200272,90,23.242,69.6669,27.5,0,85,0,2,0
Year 1 May 31 08:00,66.25,387.5,24.85,28.775,20.85105136,74.15165787,246.5,7.425,39.05100104,90,23.242,69.6669,29.2,116,78,0,2,53
Year 1 May 31 09:00,102.25,614,25.275,30.4,34.30782302,78.18451804,248.75,7.95,45.35414754,90,23.242,69.6669,30.8,325,73,0,2,106
Year 1 May 31 10:00,118.25,799.25,25.55,31.85,47.95590081,81.84757733,248.25,8.15,48.67963502,90,23.242,69.6669,32.2,608,68,0,1,91
Year 1 May 31 11:00,202.5,674,25.6,32.8,61.72761906,85.43543042,248,7.9,46.97687032,90,23.242,69.6669,33,710,65,0,1,200
Year 1 May 31 12:00,281.25,626.25,25.45,33.3,75.56951307,89.80823715,249.5,8.25,44.25964492,90,23.242,69.6669,33.4,878,63,0,1,210
Year 1 May 31 13:00,456,357.75,25.25,33.325,86.4632725,178.2617319,256,8.775,40.65306539,90,23.242,69.6669,33.3,784,63,0,1,495
Year 1 May 31 14:00,368.5,448.25,25.125,33.075,76.62298974,269.7228087,267,9.725,39.10372575,90,23.242,69.6669,33,887,63,0,1,339
Year 1 May 31 15:00,446.5,164.5,25.325,32.55,62.77815744,274.2809982,279,10,38.86989712,90,23.242,69.6669,32.4,596,67,0,1,457
Year 1 May 31 16:00,391.25,214.5,25.475,31.95,48.9992904,277.8816745,288,10,37.91608535,90,23.242,69.6669,31.8,604,69,0,1,415
Year 1 May 31 17:00,293.25,194.5,25.65,31.2,35.33970847,281.5271646,292.25,10,36.39493911,90,23.242,69.6669,31,461,74,0,1,320
Year 1 May 31 18:00,183.5,151.25,25.625,30.4,21.86544562,285.5230351,289.25,9.85,34.61875254,90,23.242,69.6669,30.2,311,76,0,2,213
Year 1 May 31 19:00,71.25,39.75,25.375,29.6,8.671393763,290.1331457,282,9.2,32.83834121,90,23.242,69.6669,29.4,112,79,0,2,95
Year 1 May 31 20:00,0,0,24.925,28.95,-4.096364658,295.6945513,272.5,8.925,31.39747025,90,23.242,69.6669,28.8,0,79,0,2,0
Year 1 May 31 21:00,0,0,24.725,28.425,-16.20074732,302.6946318,263.25,8.375,30.57034242,90,23.242,69.6669,28.3,0,81,0,2,0
Year 1 May 31 22:00,0,0,24.625,28.15,-27.24232784,311.8463764,255.75,8.275,29.89055112,90,23.242,69.6669,28.1,0,81,0,1,0
Year 1 May 31 23:00,0,0,24.75,28.025,-36.54630665,324.079639,249.5,7.925,29.41351486,90,23.242,69.6669,28,0,83,0,1,0
Year 1 Jun 01 00:00,0,0,24.8,27.925,-43.06409384,340.1191248,242.75,7.8,29.21118738,90,23.242,69.6669,27.9,0,83,0,1,0
Year 1 Jun 01 01:00,0,0,25.25,27.45,-45.42093974,4.957396683,204.25,5.625,29.08927045,90,23.242,69.6669,27.3,0,90,0,5,0
Year 1 Jun 01 02:00,0,0,26,27.075,-43.28330071,18.40606751,200.25,4.975,28.58684135,90,23.242,69.6669,27,0,95,0,5,0
Year 1 Jun 01 03:00,0,0,26.05,27.225,-37.05521828,34.7025931,168.5,4.475,28.50604013,90,23.242,69.6669,27.3,0,93,0,5,0
Year 1 Jun 01 04:00,0,0,26,27.525,-27.9470215,47.19974116,138.25,3.925,28.50253129,90,23.242,69.6669,27.6,0,91,0,5,0
Year 1 Jun 01 05:00,0,0,26.45,27.9,-17.03093208,56.55148377,193.5,5.675,28.39806502,90,23.242,69.6669,28,0,92,0,7,0
Year 1 Jun 01 06:00,0,0,26.675,28.225,-5.007861764,63.68715013,215.5,6.375,28.7405812,90,23.242,69.6669,28.3,0,91,0,8,0
Year 1 Jun 01 07:00,15.25,28.75,26.85,28.525,7.705395696,69.33478865,220.5,6.625,29.83695361,90,23.242,69.6669,28.6,0,91,0,8,0
Year 1 Jun 01 08:00,84,139,26.9,28.9,20.8615527,73.99357547,224.25,7.3,33.89394129,90,23.242,69.6669,29,82,89,0,8,61
Year 1 Jun 01 09:00,162.5,278.5,27.05,29.3,34.3086557,78.00500906,226.5,8.475,38.44218888,90,23.242,69.6669,29.4,239,87,0,8,153
Year 1 Jun 01 10:00,208.5,483.75,26.95,29.7,47.94845091,81.62584072,224.75,9.7,42.24813548,90,23.242,69.6669,29.8,485,85,0,8,191
Year 1 Jun 01 11:00,307,422.5,27.125,29.95,61.71320762,85.12049107,224.75,10.75,41.27893636,90,23.242,69.6669,30,645,85,0,8,261
Year 1 Jun 01 12:00,435,178.75,27.2,30,75.55084932,89.18478359,229.5,11,38.46449948,90,23.242,69.6669,30,639,85,0,8,445
Year 1 Jun 01 13:00,430.5,110,27.275,29.85,86.48945869,178.509441,243.75,11,36.40982898,90,23.242,69.6669,29.8,477,87,0,8,405
Year 1 Jun 01 14:00,495,203,27.3,29.65,76.66888993,270.3745915,264.5,10.25,36.30708998,90,23.242,69.6669,29.6,728,87,0,8,507
Year 1 Jun 01 15:00,435.75,135.5,27.3,29.45,62.82764207,274.5906398,286.5,9.175,35.70225702,90,23.242,69.6669,29.4,602,89,0,8,459
