Date/Time,Lats,Longs,Orientation,[1] Dew Point Temperature (C),[1] Diffuse Horizontal Radiation (Wh/m2),[1] Direct Normal Radiation (Wh/m2),[1] Dry Bulb Temperature (C),[1] Relative Humidity (),[1] Total Sky Cover (tenths),[1] Wind Direction (°),[1] Wind Speed (m/s),BLOCK1:ZONE1_WALL_3_0_0:Surface Outside Face Temperature [C](Hourly)
Year 1 Feb 05 16:00,23.31,77.93,270,21.8,201,470,30.7,59,10,277,1,45.77069471
Year 1 Feb 05 17:00,23.31,77.93,270,22,147,318,29.8,63,10,289,0.8,43.73522222372603
Year 1 Feb 05 18:00,23.31,77.93,270,20.6,54,118,27,68,10,332,0.5,36.04327940729618
Year 1 Feb 05 19:00,23.31,77.93,270,19.4,0,0,24.6,73,10,9,0.7,30.28823380518147
Year 1 Feb 05 20:00,23.31,77.93,270,18.6,0,0,23.1,76,9.9,32,0.9,27.996640006959838
Year 1 Feb 05 21:00,23.31,77.93,270,18.4,0,0,22.6,77,9.8,49,1.2,26.63071719085601
Year 1 Feb 05 22:00,23.31,77.93,270,18.2,0,0,22.9,75,9.7,61,1.5,25.867578123538615
Year 1 Feb 05 23:00,23.31,77.93,270,17.7,0,0,22.6,74,6.5,70,1.5,25.10160993909016
Year 1 Feb 06 00:00,23.31,77.93,270,16.9,0,0,21.7,74,3.2,73,1.5,24.149807508475527
Year 1 Feb 06 01:00,23.31,77.93,270,15.9,0,0,20.7,74,0,67,1.4,23.135721791147995
Year 1 Feb 06 02:00,23.31,77.93,270,14.9,0,0,19.9,73,3.3,55,1.4,22.263722214370146
Year 1 Feb 06 03:00,23.31,77.93,270,13.8,0,0,19.2,71,6.7,48,1.5,21.496469388429163
Year 1 Feb 06 04:00,23.31,77.93,270,12.8,0,0,18.6,69,10,48,1.5,20.81161620839981
Year 1 Feb 06 05:00,23.31,77.93,270,11.9,0,0,18.1,67,10,48,1.4,20.210433073102615
Year 1 Feb 06 06:00,23.31,77.93,270,10.9,0,0,17.6,65,10,47,1.4,19.646794022915534
Year 1 Feb 06 07:00,23.31,77.93,270,10.5,0,0,17.4,64,10,45,1.4,19.170244191847475
Year 1 Feb 06 08:00,23.31,77.93,270,11.2,51,70,18.6,62,6.7,46,1.5,20.178309418680557
Year 1 Feb 06 09:00,23.31,77.93,270,11.3,145,286,21.9,51,3.3,50,2,22.48223041920361
Year 1 Feb 06 10:00,23.31,77.93,270,10.9,194,483,24.3,43,0,52,2.4,24.77799501001773
Year 1 Feb 06 11:00,23.31,77.93,270,13.1,218,602,26.3,44,0,53,2.1,26.77690918660035
Year 1 Feb 06 12:00,23.31,77.93,270,15.3,237,646,28,46,0,59,2,28.468214927478724
Year 1 Feb 06 13:00,23.31,77.93,270,16.2,241,666,29,46,0,59,1.7,30.896935604862699
Year 1 Feb 06 14:00,23.31,77.93,270,16.9,237,650,29.7,46,0,53,1.5,37.26583649240387
Year 1 Feb 06 15:00,23.31,77.93,270,17.2,223,596,29.7,47,0,41,1.4,42.583570239765069
Year 1 Feb 06 16:00,23.31,77.93,270,16.9,192,514,29.4,47,0,33,1.3,45.376396181551758
Year 1 Feb 06 17:00,23.31,77.93,270,16.7,144,354,28.4,49,2.2,25,1.2,43.08453807622567
Year 1 Feb 06 18:00,23.31,77.93,270,15.4,56,130,25.7,53,4.4,22,0.9,35.11980835
Year 1 Feb 06 19:00,23.31,77.93,270,14.4,0,0,23.1,58,6.6,29,0.8,29.167219960691253
Year 1 Feb 06 20:00,23.31,77.93,270,13.4,0,0,21.5,60,7.4,38,0.7,26.83482733844027
Year 1 Feb 06 21:00,23.31,77.93,270,12.9,0,0,20.2,63,8.3,42,0.7,25.16859562489671
Year 1 Feb 06 22:00,23.31,77.93,270,12.4,0,0,19.1,65,9.1,35,0.7,23.847080095969557
Year 1 Feb 06 23:00,23.31,77.93,270,11.7,0,0,18.2,66,9.4,25,0.7,22.752704034786363
Year 1 Feb 07 00:00,23.31,77.93,270,11.3,0,0,17.5,67,9.7,27,0.8,21.807650213860236
Year 1 Feb 07 01:00,23.31,77.93,270,10.6,0,0,17,66,10,38,0.8,21.023074659843965
Year 1 Feb 07 02:00,23.31,77.93,270,10.2,0,0,16.6,66,10,53,0.8,20.33206496173725
Year 1 Feb 07 03:00,23.31,77.93,270,9.6,0,0,15.9,66,10,69,0.7,19.658628823087743
Year 1 Feb 07 04:00,23.31,77.93,270,8.9,0,0,15.4,65,10,79,0.7,19.015061416401897
Year 1 Feb 07 05:00,23.31,77.93,270,8.5,0,0,15,65,10,88,0.7,18.450948350939006
Year 1 Feb 07 06:00,23.31,77.93,270,8.3,0,0,14.8,65,10,97,0.9,17.93730309283996
Year 1 Feb 07 07:00,23.31,77.93,270,9,0,0,14.6,69,10,102,0.8,17.666775473571449
Year 1 Feb 07 08:00,23.31,77.93,270,10.9,48,127,16.4,70,6.7,108,0.7,18.787290868762697
Year 1 Feb 07 09:00,23.31,77.93,270,12.6,143,317,20.1,62,3.3,115,0.6,21.364994156213084
Year 1 Feb 07 10:00,23.31,77.93,270,13.8,193,497,25.3,49,0,102,1.2,24.302076946472164
Year 1 Feb 07 11:00,23.31,77.93,270,13.1,219,603,27.5,41,3,96,1.4,26.779606282508074
Year 1 Feb 07 12:00,23.31,77.93,270,14.3,237,650,29.3,40,6,97,1,28.68843134057022
Year 1 Feb 07 13:00,23.31,77.93,270,14.7,239,672,30.2,39,9,101,0.6,31.338413624919899
Year 1 Feb 07 14:00,23.31,77.93,270,14.6,240,642,30.5,38,9.3,142,0.2,38.123443807557638
Year 1 Feb 07 15:00,23.31,77.93,270,15.1,236,559,30.6,39,9.7,209,0.3,43.62889869302573
Year 1 Feb 07 16:00,23.31,77.93,270,15.3,208,451,30.8,39,10,204,0.5,45.98306419
Year 1 Feb 07 17:00,23.31,77.93,270,18.3,149,323,30.2,49,10,194,0.6,44.30508054649451
Year 1 Feb 07 18:00,23.31,77.93,270,16,57,142,27,51,10,177,0.4,36.64420259256765
Year 1 Feb 07 19:00,23.31,77.93,270,14.4,0,0,24.3,54,10,147,0.5,30.305621142472164
Year 1 Feb 07 20:00,23.31,77.93,270,13.8,0,0,22.8,57,10,134,0.7,27.86465590333155
Year 1 Feb 07 21:00,23.31,77.93,270,13.4,0,0,21.5,60,10,128,0.8,26.130121515143544
Year 1 Feb 07 22:00,23.31,77.93,270,13.1,0,0,20.4,63,10,129,0.8,24.78554949622024
Year 1 Feb 07 23:00,23.31,77.93,270,12.8,0,0,19.6,65,6.7,131,0.9,23.652080044733965
Year 1 Feb 08 00:00,23.31,77.93,270,12.8,0,0,19.1,67,3.3,132,1.1,22.687724144272616
Year 1 Feb 08 01:00,23.31,77.93,270,12.9,0,0,18.7,69,0,134,1.1,21.887582400137217
Year 1 Feb 08 02:00,23.31,77.93,270,12.7,0,0,18.3,70,3.3,135,1.1,21.228797808443149
Year 1 Feb 08 03:00,23.31,77.93,270,12.8,0,0,17.9,72,6.7,134,1,20.677500645734644
Year 1 Feb 08 04:00,23.31,77.93,270,12.8,0,0,17.5,74,10,133,1,20.17717867335712
Year 1 Feb 08 05:00,23.31,77.93,270,12.9,0,0,17.2,76,10,132,1,19.722738140393287
Year 1 Feb 08 06:00,23.31,77.93,270,12.9,0,0,17,77,10,138,1.1,19.305207712398866
Year 1 Feb 08 07:00,23.31,77.93,270,13.5,0,0,17.2,79,10,152,1.2,19.14975256007621
Year 1 Feb 08 08:00,23.31,77.93,270,15.2,49,117,19.1,78,9.1,167,1.3,20.368610376696787
Year 1 Feb 08 09:00,23.31,77.93,270,17.9,146,304,23.2,72,8.2,179,1.3,23.10956572757999
Year 1 Feb 08 10:00,23.31,77.93,270,20.2,192,506,27.6,64,7.3,195,2,26.049076197131237
Year 1 Feb 08 11:00,23.31,77.93,270,20.5,217,612,29.9,57,8.2,209,1.8,28.564836161860805
Year 1 Feb 08 12:00,23.31,77.93,270,19.1,245,630,31.8,47,9.1,230,1.7,30.622959512065017
Year 1 Feb 08 13:00,23.31,77.93,270,17.9,258,624,32.9,41,10,242,1.9,33.29452357020092
Year 1 Feb 08 14:00,23.31,77.93,270,17.6,260,587,33.4,39,10,245,2.2,39.18973327722448
Year 1 Feb 08 15:00,23.31,77.93,270,17,248,520,33.2,38,10,248,2.3,43.80361814848773
Year 1 Feb 08 16:00,23.31,77.93,270,17.3,215,427,32.6,40,10,249,2.3,45.61660117698439
Year 1 Feb 08 17:00,23.31,77.93,270,17.4,151,314,31.5,43,8.9,243,2,43.99679148032176
Year 1 Feb 08 18:00,23.31,77.93,270,16.8,58,142,28.9,48,7.9,231,1.3,37.05496630417032
Year 1 Feb 08 19:00,23.31,77.93,270,16,0,0,26.3,53,6.8,226,1.2,31.16510516000578
Year 1 Feb 08 20:00,23.31,77.93,270,15.4,0,0,24.8,56,7.9,230,1.2,28.91973803919413
Year 1 Feb 08 21:00,23.31,77.93,270,15.1,0,0,23.9,58,8.9,249,1.5,27.34982433610315
Year 1 Feb 08 22:00,23.31,77.93,270,15.6,0,0,23.3,62,10,269,1.7,26.17610495233804
Year 1 Feb 08 23:00,23.31,77.93,270,16.6,0,0,22.8,68,10,281,1.7,25.28494684
Year 1 Feb 09 00:00,23.31,77.93,270,17.3,0,0,22.1,74,10,283,1.5,24.537107636321573
Year 1 Feb 09 01:00,23.31,77.93,270,17.5,0,0,21.3,79,10,276,1.3,23.836463073136807
Year 1 Feb 09 02:00,23.31,77.93,270,17.4,0,0,20.6,82,10,270,1.3,23.157316351575959
Year 1 Feb 09 03:00,23.31,77.93,270,17.2,0,0,20,84,10,272,1.3,22.532103410929609
Year 1 Feb 09 04:00,23.31,77.93,270,17.1,0,0,19.5,86,10,276,1.3,21.969660937749365
Year 1 Feb 09 05:00,23.31,77.93,270,17.1,0,0,19.1,88,6.7,280,1.2,21.47040416931993
Year 1 Feb 09 06:00,23.31,77.93,270,16.6,0,0,18.4,89,3.3,284,1.3,20.923650402937775
Year 1 Feb 09 07:00,23.31,77.93,270,16.5,0,0,18.2,90,0,283,1.3,20.623283215890539
Year 1 Feb 09 08:00,23.31,77.93,270,17.4,51,132,19.6,87,0,276,1.2,21.678701990023307
Year 1 Feb 09 09:00,23.31,77.93,270,18.9,144,325,22.3,81,0,276,1.8,23.872539703538338
Year 1 Feb 09 10:00,23.31,77.93,270,19.8,197,490,24.5,75,0,272,2,26.021952549594255
Year 1 Feb 09 11:00,23.31,77.93,270,20.2,226,588,26.3,69,0,264,2.2,27.852693609976869
Year 1 Feb 09 12:00,23.31,77.93,270,20.7,244,634,27.9,65,0,255,2.3,29.410420518227114
Year 1 Feb 09 13:00,23.31,77.93,270,21.3,247,656,29.3,62,0,250,2.6,31.751813739117539
Year 1 Feb 09 14:00,23.31,77.93,270,21.4,242,641,30,60,0,251,2.9,37.55590001867452
Year 1 Feb 09 15:00,23.31,77.93,270,21,229,589,29.9,59,0.1,254,2.9,42.342823541220557
Year 1 Feb 09 16:00,23.31,77.93,270,20.6,197,508,29.4,59,0.1,257,2.9,44.70155010565365
Year 1 Feb 09 17:00,23.31,77.93,270,19.8,146,363,28.3,60,0.1,258,2.6,42.62182959788841
Year 1 Feb 09 18:00,23.31,77.93,270,18.4,60,143,26.3,62,0,259,1.8,35.31739572392255
Year 1 Feb 09 19:00,23.31,77.93,270,17.1,0,0,24.1,65,0,262,1.4,29.602859959082467
Year 1 Feb 09 20:00,23.31,77.93,270,16.1,0,0,22.8,66,0,269,1.5,27.389038541646003
Year 1 Feb 09 21:00,23.31,77.93,270,14.6,0,0,21.7,64,0.1,276,1.7,25.74080438838118
Year 1 Feb 09 22:00,23.31,77.93,270,13.3,0,0,20.8,62,0.1,283,1.9,24.399534856551087
Year 1 Feb 09 23:00,23.31,77.93,270,11.9,0,0,20.2,59,0.1,287,2,23.320525075065669
Year 1 Feb 10 00:00,23.31,77.93,270,11.2,0,0,19.4,59,0.2,286,1.9,22.376903225621669
Year 1 Feb 10 01:00,23.31,77.93,270,11,0,0,18.7,61,0.2,283,1.8,21.52020081466106
Year 1 Feb 10 02:00,23.31,77.93,270,10.6,0,0,18,62,0.1,284,1.6,20.736530288298697
Year 1 Feb 10 03:00,23.31,77.93,270,10.1,0,0,16.9,64,0.1,291,1.3,19.93691246
Year 1 Feb 10 04:00,23.31,77.93,270,9.2,0,0,15.8,65,0,306,1.1,19.118875869170915
Year 1 Feb 10 05:00,23.31,77.93,270,8.2,0,0,14.7,65,0,326,1.1,18.271936010637654
Year 1 Feb 10 06:00,23.31,77.93,270,7.2,0,0,13.6,65,0,341,1.1,17.410294965515818
Year 1 Feb 10 07:00,23.31,77.93,270,6.8,0,0,13,66,0,348,1,16.82753791504765
Year 1 Feb 10 08:00,23.31,77.93,270,7.3,52,189,14.5,62,0.4,353,0.8,17.79437533977972
Year 1 Feb 10 09:00,23.31,77.93,270,7.8,131,441,18.1,51,0.9,6,1.2,20.037231468232613
Year 1 Feb 10 10:00,23.31,77.93,270,7,169,614,20.7,41,1.3,9,1.5,22.19265856819588
Year 1 Feb 10 11:00,23.31,77.93,270,7,190,710,22.4,37,0.9,5,1.1,24.043946607699909
Year 1 Feb 10 12:00,23.31,77.93,270,7.1,201,759,23.9,34,0.4,340,0.9,25.505097131528755
Year 1 Feb 10 13:00,23.31,77.93,270,7.1,203,779,25.5,31,0,307,1.3,28.104713480827625
Year 1 Feb 10 14:00,23.31,77.93,270,6.5,200,766,26.5,28,0,294,1.7,35.391563064199377
Year 1 Feb 10 15:00,23.31,77.93,270,6.1,189,719,26.6,27,0,294,1.8,41.77075366382526
Year 1 Feb 10 16:00,23.31,77.93,270,6.3,168,635,26.2,28,0,296,1.8,45.30418133796961
Year 1 Feb 10 17:00,23.31,77.93,270,6.4,130,485,25.2,30,0,301,1.7,44.153478188105037
Year 1 Feb 10 18:00,23.31,77.93,270,5,61,214,22.5,32,0,312,1.2,36.925149094023769
Year 1 Feb 10 19:00,23.31,77.93,270,4.7,0,1,19.8,37,0,326,1,28.025318312022927
Year 1 Feb 10 20:00,23.31,77.93,270,4.2,0,0,18,40,0,335,0.9,25.07065563443409
Year 1 Feb 10 21:00,23.31,77.93,270,3.6,0,0,16.5,42,0,345,0.8,23.014829271380166
Year 1 Feb 10 22:00,23.31,77.93,270,3.3,0,0,15.1,45,0,359,0.7,21.40075381680705
Year 1 Feb 10 23:00,23.31,77.93,270,2.9,0,0,14,47,0,14,0.6,20.035743445531169
Year 1 Feb 11 00:00,23.31,77.93,270,2.5,0,0,12.9,49,0,21,0.6,18.799253707680529
Year 1 Feb 11 01:00,23.31,77.93,270,2.2,0,0,12,51,0,21,0.6,17.742500617438546
Year 1 Feb 11 02:00,23.31,77.93,270,2.1,0,0,11.3,53,0,24,0.6,16.820020466635137
Year 1 Feb 11 03:00,23.31,77.93,270,1.8,0,0,10.7,54,0,29,0.7,15.974321981074262
Year 1 Feb 11 04:00,23.31,77.93,270,1.6,0,0,10.2,55,0,39,0.7,15.23248324471519
Year 1 Feb 11 05:00,23.31,77.93,270,1.4,0,0,9.7,56,0.1,53,0.7,14.553444344233926
Year 1 Feb 11 06:00,23.31,77.93,270,1.1,0,0,9.2,57,0.3,66,0.6,13.943943248878203
Year 1 Feb 11 07:00,23.31,77.93,270,2.8,0,0,9,65,0.4,80,0.6,13.589233462280009
Year 1 Feb 11 08:00,23.31,77.93,270,4.5,53,186,11.5,62,0.3,93,0.6,14.821351069724832
Year 1 Feb 11 09:00,23.31,77.93,270,6,134,429,16.1,51,0.1,96,0.6,17.542463395125009
Year 1 Feb 11 10:00,23.31,77.93,270,6.6,177,584,21.5,38,0,103,1.5,20.535063295573769
Year 1 Feb 11 11:00,23.31,77.93,270,6.4,203,669,23.6,33,0.3,109,1.3,23.01003149685713
Year 1 Feb 11 12:00,23.31,77.93,270,6.2,218,714,25,30,0.5,126,0.8,24.762834566883869
Year 1 Feb 11 13:00,23.31,77.93,270,6.1,221,731,26,28,0.8,199,0.4,27.566100917629009
Year 1 Feb 11 14:00,23.31,77.93,270,6.4,226,692,27,27,3.9,244,0.7,34.99841108795495
Year 1 Feb 11 15:00,23.31,77.93,270,6.7,228,597,27.3,27,6.9,255,1,40.69427636387199
Year 1 Feb 11 16:00,23.31,77.93,270,7.5,208,476,27,29,10,260,1.1,43.43996446121278
Year 1 Feb 11 17:00,23.31,77.93,270,7.8,149,358,26.3,31,6.7,264,1.1,41.79071336598481
Year 1 Feb 11 18:00,23.31,77.93,270,7,62,176,23.3,35,3.3,276,0.7,35.93094487518658
Year 1 Feb 11 19:00,23.31,77.93,270,6.1,0,1,20.1,40,0,295,0.7,27.538067113601828
Year 1 Feb 11 20:00,23.31,77.93,270,5.4,0,0,18.2,43,0,307,0.8,24.61515940293588
Year 1 Feb 11 21:00,23.31,77.93,270,4.8,0,0,16.8,45,0,315,0.8,22.628891340004306
Year 1 Feb 11 22:00,23.31,77.93,270,4.3,0,0,15.6,47,0,323,0.9,21.082038119351105
Year 1 Feb 11 23:00,23.31,77.93,270,3.5,0,0,14.7,47,0,334,0.9,19.815066327707805
Year 1 Feb 12 00:00,23.31,77.93,270,3,0,0,13.8,48,0,346,0.9,18.71846681106962
Year 1 Feb 12 01:00,23.31,77.93,270,2.5,0,0,12.9,49,0,359,0.8,17.72703116
Year 1 Feb 12 02:00,23.31,77.93,270,2.4,0,0,12.2,51,0,13,0.8,16.79302888046896
Year 1 Feb 12 03:00,23.31,77.93,270,2.2,0,0,11.7,52,0,28,0.9,15.936180226243899
Year 1 Feb 12 04:00,23.31,77.93,270,1.8,0,0,11.3,52,0,42,1,15.207390794939777
Year 1 Feb 12 05:00,23.31,77.93,270,1.9,0,0,11.1,53,0,53,1.1,14.578079432530935
Year 1 Feb 12 06:00,23.31,77.93,270,1.7,0,0,10.6,54,0,62,1.2,13.96174161391133
Year 1 Feb 12 07:00,23.31,77.93,270,2.4,0,0,10.6,57,0,71,1.2,13.640347880304518
Year 1 Feb 12 08:00,23.31,77.93,270,3.8,54,206,12.9,54,0,76,1.3,14.891967184852554
Year 1 Feb 12 09:00,23.31,77.93,270,5.4,129,468,17.5,45,0,77,1.8,17.561006912476214
Year 1 Feb 12 10:00,23.31,77.93,270,6.2,168,624,20.6,39,0,74,2.2,20.195966307346454
Year 1 Feb 12 11:00,23.31,77.93,270,7,191,712,22.8,36,0,66,1.9,22.399971171822999
Year 1 Feb 12 12:00,23.31,77.93,270,7.3,202,761,25.2,32,0,68,1.9,24.28024811039973
Year 1 Feb 12 13:00,23.31,77.93,270,6.9,204,781,26.3,29,0,66,1.8,27.03251571994018
Year 1 Feb 12 14:00,23.31,77.93,270,6.9,201,768,26.9,28,0,58,1.6,34.332470939889677
Year 1 Feb 12 15:00,23.31,77.93,270,6.9,191,720,26.9,28,0,48,1.6,40.88999739372494
Year 1 Feb 12 16:00,23.31,77.93,270,6.4,169,636,26.4,28,0,41,1.6,44.52501895135606
Year 1 Feb 12 17:00,23.31,77.93,270,6.7,131,491,25.5,30,0,38,1.5,43.54750586574887
Year 1 Feb 12 18:00,23.31,77.93,270,6.1,63,220,22.8,34,0,32,1.1,36.35713999306542
Year 1 Feb 12 19:00,23.31,77.93,270,5.2,1,1,19.9,38,0,27,1.1,27.23451201372431
Year 1 Feb 12 20:00,23.31,77.93,270,4.8,0,0,18.3,41,0,30,1.2,24.211859223412568
Year 1 Feb 12 21:00,23.31,77.93,270,4.5,0,0,17.2,43,0,35,1.4,22.175851230038484
Year 1 Feb 12 22:00,23.31,77.93,270,3.9,0,0,16.5,43,0,37,1.5,20.70392745542831
Year 1 Feb 12 23:00,23.31,77.93,270,3.8,0,0,16,44,0.3,35,1.7,19.560832654911466
Year 1 Feb 13 00:00,23.31,77.93,270,3.8,0,0,15.7,45,0.5,33,1.8,18.658313184467077
Year 1 Feb 13 01:00,23.31,77.93,270,4,0,0,15.2,47,0.8,31,1.9,17.854785141768159
Year 1 Feb 13 02:00,23.31,77.93,270,4.2,0,0,14.8,49,3.5,29,1.8,17.160437941203037
Year 1 Feb 13 03:00,23.31,77.93,270,3.9,0,0,14.2,50,6.1,28,1.8,16.490113213104267
Year 1 Feb 13 04:00,23.31,77.93,270,3.4,0,0,13.6,50,8.8,29,1.7,15.841702054465046
Year 1 Feb 13 05:00,23.31,77.93,270,2.5,0,0,12.9,49,5.9,31,1.6,15.19145001915215
Year 1 Feb 13 06:00,23.31,77.93,270,1.3,0,0,12.3,47,2.9,35,1.6,14.565261735430252
Year 1 Feb 13 07:00,23.31,77.93,270,1,0,0,12,47,0,40,1.5,14.209436387878676
Year 1 Feb 13 08:00,23.31,77.93,270,1.6,55,203,13.6,44,0,49,1.6,15.288404566912203
Year 1 Feb 13 09:00,23.31,77.93,270,1.3,130,468,16.4,36,0,55,2.2,17.432977617112006
Year 1 Feb 13 10:00,23.31,77.93,270,2.1,166,636,18.7,33,0,59,1.9,19.62049228243402
Year 1 Feb 13 11:00,23.31,77.93,270,3.2,186,729,21.5,30,0,58,1.8,21.63528152678898
Year 1 Feb 13 12:00,23.31,77.93,270,3.8,197,777,23.9,27,0,53,2,23.46263476360271
Year 1 Feb 13 13:00,23.31,77.93,270,4.5,200,795,24.7,27,0,49,1.8,26.092451405233889
Year 1 Feb 13 14:00,23.31,77.93,270,5.1,197,782,25.4,27,0,42,1.5,33.456260881153209
Year 1 Feb 13 15:00,23.31,77.93,270,5.1,186,736,25.4,27,0,35,1.4,40.19772865197965
Year 1 Feb 13 16:00,23.31,77.93,270,4.9,166,655,25.2,27,0,30,1.4,44.11067005
Year 1 Feb 13 17:00,23.31,77.93,270,4.6,130,506,24.3,28,0,28,1.4,43.11362315395034
Year 1 Feb 13 18:00,23.31,77.93,270,3.3,64,226,21.6,30,0,30,1,35.73821910228902
Year 1 Feb 13 19:00,23.31,77.93,270,2.4,1,1,18.5,34,0,31,0.8,26.419702723546615
Year 1 Feb 13 20:00,23.31,77.93,270,1.5,0,0,16.6,36,0,33,0.8,23.29988895119184
Year 1 Feb 13 21:00,23.31,77.93,270,0.8,0,0,15,38,0,37,0.8,21.122837938527689
Year 1 Feb 13 22:00,23.31,77.93,270,0,0,0,13.7,39,0,38,0.8,19.442425167884328
Year 1 Feb 13 23:00,23.31,77.93,270,-0.8,0,0,12.8,39,0,36,0.8,18.09770592361997
Year 1 Feb 14 00:00,23.31,77.93,270,-1.2,0,0,12,40,0,34,0.9,16.945643331022578
Year 1 Feb 14 01:00,23.31,77.93,270,-1.9,0,0,11.2,40,0,31,0.9,15.925099232534138
Year 1 Feb 14 02:00,23.31,77.93,270,-2.2,0,0,10.5,41,0,30,0.9,15.019887476211455
Year 1 Feb 14 03:00,23.31,77.93,270,-2.6,0,0,9.7,42,0,31,0.9,14.168099924417412
Year 1 Feb 14 04:00,23.31,77.93,270,-3.2,0,0,9,42,0,36,0.8,13.40314976992917
Year 1 Feb 14 05:00,23.31,77.93,270,-3.6,0,0,8.2,43,2.9,47,0.7,12.693002129951104
Year 1 Feb 14 06:00,23.31,77.93,270,-4,0,0,7.5,44,5.9,62,0.6,12.03573253552517
Year 1 Feb 14 07:00,23.31,77.93,270,-1.8,0,0,7.4,52,8.8,71,0.6,11.708648714347263
Year 1 Feb 14 08:00,23.31,77.93,270,-0.9,56,194,9.9,47,6.6,76,0.7,12.986177169282375
Year 1 Feb 14 09:00,23.31,77.93,270,0.5,132,458,14.7,38,4.3,85,0.7,15.678244548940846
Year 1 Feb 14 10:00,23.31,77.93,270,-0.8,167,637,20.4,24,2.1,84,1.6,18.798063269589087
Year 1 Feb 14 11:00,23.31,77.93,270,-0.7,184,737,22.7,21,1.4,90,1.5,21.250920037924499
Year 1 Feb 14 12:00,23.31,77.93,270,-0.5,195,785,24.7,19,0.7,96,1.2,23.12693158140667
Year 1 Feb 14 13:00,23.31,77.93,270,-0.2,198,804,25.9,18,0,100,0.9,25.999689439473984
Year 1 Feb 14 14:00,23.31,77.93,270,-0.4,194,791,26.7,17,0,96,0.7,33.97870558994792
Year 1 Feb 14 15:00,23.31,77.93,270,-0.1,185,744,27,17,0,86,0.5,41.34528914
Year 1 Feb 14 16:00,23.31,77.93,270,0.7,165,661,27,18,0,72,0.4,45.75533522614999
Year 1 Feb 14 17:00,23.31,77.93,270,2.3,130,512,26.4,21,0,54,0.5,45.01939133775535
Year 1 Feb 14 18:00,23.31,77.93,270,0.9,65,230,23.2,23,0,44,0.7,37.22218841371732
Year 1 Feb 14 19:00,23.31,77.93,270,0.1,1,1,20.2,26,0,46,1,27.45566888252369
Year 1 Feb 14 20:00,23.31,77.93,270,-0.5,0,0,18.3,28,0,52,1,24.219951068829738
Year 1 Feb 14 21:00,23.31,77.93,270,-0.6,0,0,16.6,31,0,62,1,21.99687315893745
Year 1 Feb 14 22:00,23.31,77.93,270,-1,0,0,15.2,33,0,73,0.9,20.298900584390155
Year 1 Feb 14 23:00,23.31,77.93,270,-0.9,0,0,14.3,35,0,85,0.9,18.980285402320015
Year 1 Feb 15 00:00,23.31,77.93,270,-1.2,0,0,13.6,36,0.1,97,1,17.883819042964889
Year 1 Feb 15 01:00,23.31,77.93,270,-0.9,0,0,13.1,38,0.1,101,1.1,16.96252052545049
Year 1 Feb 15 02:00,23.31,77.93,270,-0.8,0,0,12.8,39,0.1,100,1.1,16.25376965743468
Year 1 Feb 15 03:00,23.31,77.93,270,-0.6,0,0,12.6,40,0,100,1.1,15.69776587874788
Year 1 Feb 15 04:00,23.31,77.93,270,-0.5,0,0,12.4,41,0,108,1.2,15.214253763731133
Year 1 Feb 15 05:00,23.31,77.93,270,-0.2,0,0,12.3,42,0.8,119,1.3,14.880030687315703
Year 1 Feb 15 06:00,23.31,77.93,270,0.1,0,0,12.7,42,1.7,124,1.3,14.766191353753794
Year 1 Feb 15 07:00,23.31,77.93,270,1.6,0,0,13.3,45,2.5,123,1.2,15.013700067999137
Year 1 Feb 15 08:00,23.31,77.93,270,3.5,55,73,15.4,45,1.7,130,1.3,16.46835131
Year 1 Feb 15 09:00,23.31,77.93,270,6.1,163,222,20.1,40,0.8,145,1.6,19.399443350269224
Year 1 Feb 15 10:00,23.31,77.93,270,8,203,483,24.4,35,0,163,2.2,22.548793945700724
Year 1 Feb 15 11:00,23.31,77.93,270,14.2,250,518,27.2,45,1.7,187,2.5,25.520635497218124
Year 1 Feb 15 12:00,23.31,77.93,270,20,350,318,27.7,63,3.3,193,2.4,27.889160363453699
Year 1 Feb 15 13:00,23.31,77.93,270,21.9,392,156,27.9,70,5,177,2.1,29.849904140493604
Year 1 Feb 15 14:00,23.31,77.93,270,23,377,147,28.3,73,3.3,180,2.3,32.970471585208859
Year 1 Feb 15 15:00,23.31,77.93,270,23.7,319,274,28.8,74,1.7,193,2.6,37.46114275535314
Year 1 Feb 15 16:00,23.31,77.93,270,24.3,224,409,27.7,82,0,192,2.5,40.89329630708215
Year 1 Feb 15 17:00,23.31,77.93,270,23.5,157,328,26,86,0.7,188,2.3,39.69708194141005
Year 1 Feb 15 18:00,23.31,77.93,270,22.9,65,89,24.8,89,1.4,179,1.7,33.66463532975844
Year 1 Feb 15 19:00,23.31,77.93,270,21.8,1,1,23.4,91,2.1,170,1.4,28.20445992818201
Year 1 Feb 15 20:00,23.31,77.93,270,21.1,0,0,22.5,92,1.4,169,1.1,26.193679208656094
Year 1 Feb 15 21:00,23.31,77.93,270,20,0,0,21.2,93,0.7,172,0.9,24.721124039579335
Year 1 Feb 15 22:00,23.31,77.93,270,18.9,0,0,19.9,94,0,183,0.9,23.33615398172992
Year 1 Feb 15 23:00,23.31,77.93,270,17.7,0,0,18.9,93,0,204,0.9,22.140025900307426
Year 1 Feb 16 00:00,23.31,77.93,270,16.1,0,0,17.8,90,0,237,1.1,21.018103760838483
