Date/Time,Lats,Longs,Orientation,[1] Dew Point Temperature (C),[1] Diffuse Horizontal Radiation (Wh/m2),[1] Direct Normal Radiation (Wh/m2),[1] Dry Bulb Temperature (C),[1] Relative Humidity (),[1] Total Sky Cover (tenths),[1] Wind Direction (°),[1] Wind Speed (m/s),BLOCK1:ZONE1_WALL_3_0_0:Surface Outside Face Temperature [C](Hourly)
Year 1 Apr 07 11:00,23.47,69.79,0,20.8,274,548,32.2,51,10,269,3.1,32.57576407
Year 1 Apr 07 12:00,23.47,69.79,0,17.6,315,561,34.9,36,10,267,3.5,34.76121502
Year 1 Apr 07 13:00,23.47,69.79,0,15.3,333,563,36.1,29,10,263,3.7,36.3444863
Year 1 Apr 07 14:00,23.47,69.79,0,15.8,370,465,36.7,29,10,261,3.9,37.57290593
Year 1 Apr 07 15:00,23.47,69.79,0,17,397,296,36.3,32,10,259,4.1,38.22621606
Year 1 Apr 07 16:00,23.47,69.79,0,18.7,354,167,35.6,37,10,257,4.3,37.93343321
Year 1 Apr 07 17:00,23.47,69.79,0,19.8,263,118,34.6,42,10,258,4.4,36.74099751
Year 1 Apr 07 18:00,23.47,69.79,0,20.8,160,103,32.9,49,10,260,4.2,34.81154208
Year 1 Apr 07 19:00,23.47,69.79,0,21.9,50,47,30.8,59,10,261,3.8,32.56865386
Year 1 Apr 07 20:00,23.47,69.79,0,22.4,0,0,29.2,67,10,262,3.5,30.62931713
Year 1 Apr 07 21:00,23.47,69.79,0,22.7,0,0,27.8,74,10,264,3.1,29.38019901
Year 1 Apr 07 22:00,23.47,69.79,0,22.5,0,0,26.7,78,10,267,2.9,28.33327085
Year 1 Apr 07 23:00,23.47,69.79,0,22.4,0,0,25.9,81,10,270,2.9,27.48304598
Year 1 Apr 08 00:00,23.47,69.79,0,22.3,0,0,25.2,84,10,273,2.8,26.75770997
Year 1 Apr 08 01:00,23.47,69.79,0,22.1,0,0,24.6,86,10,275,2.7,26.12091466
Year 1 Apr 08 02:00,23.47,69.79,0,22.2,0,0,24.1,89,10,278,2.7,25.6103606
Year 1 Apr 08 03:00,23.47,69.79,0,22.1,0,0,23.7,91,10,278,2.6,25.19861876
Year 1 Apr 08 04:00,23.47,69.79,0,21.8,0,0,23.4,91,10,276,2.5,24.87053965
Year 1 Apr 08 05:00,23.47,69.79,0,21.6,0,0,23.2,91,9.4,274,2.4,24.53149469
Year 1 Apr 08 06:00,23.47,69.79,0,21.5,0,0,22.9,92,8.7,271,2.4,24.15721268
Year 1 Apr 08 07:00,23.47,69.79,0,21.5,4,3,23,91,8.1,268,2.5,24.23829708
Year 1 Apr 08 08:00,23.47,69.79,0,22.4,82,82,24.5,88,5.7,267,2.7,25.66406931
Year 1 Apr 08 09:00,23.47,69.79,0,23.8,191,236,27.4,81,3.2,270,3.6,28.07580713
Year 1 Apr 08 10:00,23.47,69.79,0,24.4,237,460,29.8,73,0.8,272,3.7,30.46170516
Year 1 Apr 08 11:00,23.47,69.79,0,24.7,252,607,32.4,64,0.5,277,3.7,32.64796748
Year 1 Apr 08 12:00,23.47,69.79,0,24.2,279,646,34.6,55,0.3,283,4.1,34.52925447
Year 1 Apr 08 13:00,23.47,69.79,0,23.9,289,670,36,50,0,280,4,35.96485938
Year 1 Apr 08 14:00,23.47,69.79,0,23.1,287,666,37,45,0,277,4.1,37.12621394
Year 1 Apr 08 15:00,23.47,69.79,0,23.1,274,636,37.4,44,0,272,4.3,37.91197153
Year 1 Apr 08 16:00,23.47,69.79,0,23.5,248,585,37,46,0,265,4.7,37.99590848
Year 1 Apr 08 17:00,23.47,69.79,0,24.4,212,489,35.8,52,0,261,5.1,37.16474415
Year 1 Apr 08 18:00,23.47,69.79,0,24.8,154,332,33.4,61,0,260,5.1,35.20935204
Year 1 Apr 08 19:00,23.47,69.79,0,24.7,59,124,30.6,71,0,260,4.5,32.79652439
Year 1 Apr 08 20:00,23.47,69.79,0,24.3,0,0,28.7,77,0,259,4,30.50202629
Year 1 Apr 08 21:00,23.47,69.79,0,23.6,0,0,27.4,80,0,257,3.4,29.14361175
Year 1 Apr 08 22:00,23.47,69.79,0,22.8,0,0,26.3,81,0,256,3.2,28.02375489
Year 1 Apr 08 23:00,23.47,69.79,0,22.3,0,0,25.6,82,0,256,3.2,27.1291795
Year 1 Apr 09 00:00,23.47,69.79,0,21.9,0,0,25,83,0,258,3.2,26.3741863
Year 1 Apr 09 01:00,23.47,69.79,0,21.7,0,0,24.4,85,0,264,3,25.68480084
Year 1 Apr 09 02:00,23.47,69.79,0,21.7,0,0,23.8,88,0,274,3,25.08308626
Year 1 Apr 09 03:00,23.47,69.79,0,21.6,0,0,23.2,91,0,280,2.9,24.5348391
Year 1 Apr 09 04:00,23.47,69.79,0,21.7,0,0,22.7,94,0,282,2.6,24.05582447
Year 1 Apr 09 05:00,23.47,69.79,0,21.6,0,0,22.4,95,0,285,2.4,23.66530849
Year 1 Apr 09 06:00,23.47,69.79,0,21.3,0,0,22,96,0,285,2.2,23.29954365
Year 1 Apr 09 07:00,23.47,69.79,0,21.3,5,6,22.1,95,0,283,2,23.54573291
Year 1 Apr 09 08:00,23.47,69.79,0,22.3,89,176,23.9,91,0,281,2.1,25.19285767
Year 1 Apr 09 09:00,23.47,69.79,0,23.3,169,399,26.6,82,0,286,2.8,27.4704305
Year 1 Apr 09 10:00,23.47,69.79,0,23.9,219,534,28.5,76,0,290,2.6,29.67960516
Year 1 Apr 09 11:00,23.47,69.79,0,24.3,253,612,30.4,70,0,296,2.2,31.65332583
Year 1 Apr 09 12:00,23.47,69.79,0,24.2,279,647,33,60,0,306,2.1,33.44999657
Year 1 Apr 09 13:00,23.47,69.79,0,22.2,293,661,35.2,47,0,321,2.3,35.04526767
Year 1 Apr 09 14:00,23.47,69.79,0,21.1,293,654,36.5,41,0,322,2.1,36.41339886
Year 1 Apr 09 15:00,23.47,69.79,0,18.7,278,628,37.2,34,0,327,1.8,37.41387823
Year 1 Apr 09 16:00,23.47,69.79,0,17.4,247,584,37.4,31,0,318,1.4,37.82416923
Year 1 Apr 09 17:00,23.47,69.79,0,18,222,443,37.5,32,0.7,285,1.5,37.58111978
Year 1 Apr 09 18:00,23.47,69.79,0,20,166,228,36.6,38,1.3,262,2.4,36.33858338
Year 1 Apr 09 19:00,23.47,69.79,0,22.8,56,73,34.1,52,2,252,3.5,34.38045668
Year 1 Apr 09 20:00,23.47,69.79,0,23.9,0,0,31.5,64,1.3,251,3.9,32.14347243
Year 1 Apr 09 21:00,23.47,69.79,0,23.1,0,0,29.6,68,0.7,254,3.4,30.61387113
Year 1 Apr 09 22:00,23.47,69.79,0,22.1,0,0,28.3,69,0,257,3,29.40887106
Year 1 Apr 09 23:00,23.47,69.79,0,21.1,0,0,27.5,68,0,263,2.9,28.46951628
Year 1 Apr 10 00:00,23.47,69.79,0,20.3,0,0,26.7,68,0,269,2.8,27.65028394
Year 1 Apr 10 01:00,23.47,69.79,0,19.6,0,0,26,68,0,273,2.7,26.88879124
Year 1 Apr 10 02:00,23.47,69.79,0,19.2,0,0,25.5,68,0,274,2.5,26.26517572
Year 1 Apr 10 03:00,23.47,69.79,0,18.7,0,0,24.8,69,0,273,2.2,25.67645366
Year 1 Apr 10 04:00,23.47,69.79,0,18.6,0,0,24.2,71,0,280,2.1,25.10017869
Year 1 Apr 10 05:00,23.47,69.79,0,18.5,0,0,23.6,73,0,292,2.1,24.55357959
Year 1 Apr 10 06:00,23.47,69.79,0,18.5,0,0,23,76,0,294,1.9,24.0364983
Year 1 Apr 10 07:00,23.47,69.79,0,18.6,6,8,22.8,77,0,289,1.5,24.17196461
Year 1 Apr 10 08:00,23.47,69.79,0,19.5,90,187,24.7,73,0,284,1.5,25.79765072
Year 1 Apr 10 09:00,23.47,69.79,0,20.3,166,422,28.3,62,0,292,1.9,28.28047814
Year 1 Apr 10 10:00,23.47,69.79,0,18.9,210,570,31.2,48,0,299,2.4,30.77823242
Year 1 Apr 10 11:00,23.47,69.79,0,18.3,236,658,33.3,41,0,299,2.2,32.87460018
Year 1 Apr 10 12:00,23.47,69.79,0,16.6,256,701,35.9,32,0,302,2.2,34.73624521
Year 1 Apr 10 13:00,23.47,69.79,0,11.9,265,724,38,21,0,310,2.3,36.36835916
Year 1 Apr 10 14:00,23.47,69.79,0,9.8,263,722,38.3,18,0,302,1.8,37.44546326
Year 1 Apr 10 15:00,23.47,69.79,0,9,250,697,38.3,17,0,291,1.4,38.07437626
Year 1 Apr 10 16:00,23.47,69.79,0,8.2,227,648,38.5,16,0,280,1.4,38.30681877
Year 1 Apr 10 17:00,23.47,69.79,0,9.3,194,559,38.7,17,0,270,1.8,37.98204246
Year 1 Apr 10 18:00,23.47,69.79,0,11.2,145,405,38,20,0,262,2.5,36.90350855
Year 1 Apr 10 19:00,23.47,69.79,0,15.4,61,157,35.6,30,0,258,3.2,35.15943836
Year 1 Apr 10 20:00,23.47,69.79,0,18,0,0,33,41,0,259,3.4,32.82669976
Year 1 Apr 10 21:00,23.47,69.79,0,18.7,0,0,31,48,0,263,3.2,31.31692605
Year 1 Apr 10 22:00,23.47,69.79,0,18.4,0,0,29.6,51,0,268,2.9,30.11628331
Year 1 Apr 10 23:00,23.47,69.79,0,18.4,0,0,28.6,54,0,276,2.9,29.1338271
Year 1 Apr 11 00:00,23.47,69.79,0,18.4,0,0,27.7,57,0,285,2.8,28.27316847
Year 1 Apr 11 01:00,23.47,69.79,0,18.4,0,0,26.8,60,0,294,2.7,27.46551697
Year 1 Apr 11 02:00,23.47,69.79,0,18.2,0,0,26.3,61,0,303,2.8,26.80608524
Year 1 Apr 11 03:00,23.47,69.79,0,18.3,0,0,25.6,64,0,310,2.8,26.18600144
Year 1 Apr 11 04:00,23.47,69.79,0,18.2,0,0,25,66,0,314,2.7,25.59605141
Year 1 Apr 11 05:00,23.47,69.79,0,17.9,0,0,24.4,67,0,314,2.5,25.04627479
Year 1 Apr 11 06:00,23.47,69.79,0,17.5,0,0,23.8,68,0,313,2.2,24.52288106
Year 1 Apr 11 07:00,23.47,69.79,0,17.4,7,9,23.7,68,0,314,1.9,24.86877015
Year 1 Apr 11 08:00,23.47,69.79,0,18.2,91,215,25.8,63,0,321,1.8,27.05837845
Year 1 Apr 11 09:00,23.47,69.79,0,18,160,464,28.8,52,0,335,2.3,29.02582562
Year 1 Apr 11 10:00,23.47,69.79,0,16.5,203,598,31.3,41,0,346,2.4,31.22512115
Year 1 Apr 11 11:00,23.47,69.79,0,14.5,231,676,34,31,0,355,2.4,33.36616495
Year 1 Apr 11 12:00,23.47,69.79,0,10.7,250,718,37.4,20,0,359,2.9,35.51277705
Year 1 Apr 11 13:00,23.47,69.79,0,6.1,259,738,39.6,13,0,5,3.6,37.39987872
Year 1 Apr 11 14:00,23.47,69.79,0,5.4,258,734,40.3,12,0,18,3.3,38.6795759
Year 1 Apr 11 15:00,23.47,69.79,0,5.2,245,709,40,12,0,34,2.6,39.26060884
Year 1 Apr 11 16:00,23.47,69.79,0,7,223,660,39.4,14,0,46,1.9,39.28284771
Year 1 Apr 11 17:00,23.47,69.79,0,10.5,192,568,39.1,18,0,54,0.6,38.68191857
Year 1 Apr 11 18:00,23.47,69.79,0,14.8,144,409,38.3,25,0,243,1.2,38.09972098
Year 1 Apr 11 19:00,23.47,69.79,0,18.4,61,158,35.8,36,0,247,2.6,36.18901651
Year 1 Apr 11 20:00,23.47,69.79,0,19.3,0,0,33.2,44,0,252,3.1,33.43985648
Year 1 Apr 11 21:00,23.47,69.79,0,18.5,0,0,31.5,46,0,262,3.1,31.93111837
Year 1 Apr 11 22:00,23.47,69.79,0,17.1,0,0,30.4,45,0,275,3,30.8095692
Year 1 Apr 11 23:00,23.47,69.79,0,15.5,0,0,29.8,42,0,287,3.2,29.97582803
Year 1 Apr 12 00:00,23.47,69.79,0,14.2,0,0,29.2,40,0,297,3.3,29.27408601
Year 1 Apr 12 01:00,23.47,69.79,0,13.5,0,0,28.4,40,0,303,3.3,28.56406961
Year 1 Apr 12 02:00,23.47,69.79,0,13.4,0,0,27.8,41,0,307,3.1,27.92768385
Year 1 Apr 12 03:00,23.47,69.79,0,13.3,0,0,26.9,43,0,313,3,27.26325236
Year 1 Apr 12 04:00,23.47,69.79,0,13.3,0,0,26.2,45,0,317,2.7,26.62812587
Year 1 Apr 12 05:00,23.47,69.79,0,12.8,0,0,25.6,45,0,315,2.1,26.07817175
Year 1 Apr 12 06:00,23.47,69.79,0,12,0,0,24.7,45,0,307,1.6,25.50031117
Year 1 Apr 12 07:00,23.47,69.79,0,13.2,7,11,24.3,50,0,302,1.1,25.8118369
Year 1 Apr 12 08:00,23.47,69.79,0,13.7,92,227,26.6,45,0,295,0.8,28.10570146
Year 1 Apr 12 09:00,23.47,69.79,0,13.3,159,475,29.5,37,0,243,0.3,30.01465132
Year 1 Apr 12 10:00,23.47,69.79,0,7.5,205,594,32.6,21,0,107,1.3,32.19775713
Year 1 Apr 12 11:00,23.47,69.79,0,10.5,236,662,34.6,23,0,138,2,34.18763769
Year 1 Apr 12 12:00,23.47,69.79,0,15.1,258,699,36.6,28,0,151,3.2,35.84663914
Year 1 Apr 12 13:00,23.47,69.79,0,17.6,271,713,37.6,31,0,163,4.1,37.08816502
Year 1 Apr 12 14:00,23.47,69.79,0,18.8,271,704,37.9,33,0,172,4.5,37.92830476
Year 1 Apr 12 15:00,23.47,69.79,0,19.9,259,674,37.5,36,0,180,4.6,38.29365915
Year 1 Apr 12 16:00,23.47,69.79,0,20.6,236,621,36.8,39,0,187,4.4,38.11247744
Year 1 Apr 12 17:00,23.47,69.79,0,20.9,203,529,35.8,42,0,192,4.1,37.2588065
Year 1 Apr 12 18:00,23.47,69.79,0,21.4,150,374,34,48,0,197,3.7,36.05484073
Year 1 Apr 12 19:00,23.47,69.79,0,21.8,62,142,31.7,56,0,200,3.3,33.87134837
Year 1 Apr 12 20:00,23.47,69.79,0,22,0,0,29.8,63,0,203,2.9,31.20721476
Year 1 Apr 12 21:00,23.47,69.79,0,21.6,0,0,28.1,68,0,208,2.5,29.73354149
Year 1 Apr 12 22:00,23.47,69.79,0,21.6,0,0,26.8,73,0,213,2.5,28.51405631
Year 1 Apr 12 23:00,23.47,69.79,0,21.3,0,0,25.9,76,0,218,2.5,27.53064823
Year 1 Apr 13 00:00,23.47,69.79,0,21.4,0,0,25.1,80,0,221,2.5,26.70136589
Year 1 Apr 13 01:00,23.47,69.79,0,21.3,0,0,24.4,83,0,225,2.6,25.95064167
Year 1 Apr 13 02:00,23.47,69.79,0,21.4,0,0,23.9,86,0,230,2.6,25.34055956
Year 1 Apr 13 03:00,23.47,69.79,0,21.4,0,0,23.5,88,0,235,2.6,24.83382195
Year 1 Apr 13 04:00,23.47,69.79,0,21.3,0,0,23.2,89,0,238,2.4,24.41035638
Year 1 Apr 13 05:00,23.47,69.79,0,21,0,0,22.9,89,0,240,2.3,24.03238232
Year 1 Apr 13 06:00,23.47,69.79,0,20.7,0,0,22.6,89,0,240,2.2,23.67951775
Year 1 Apr 13 07:00,23.47,69.79,0,20.8,8,11,22.9,88,0,240,2.1,24.16707443
Year 1 Apr 13 08:00,23.47,69.79,0,21.8,95,189,25.1,82,0,240,2.1,26.49889404
Year 1 Apr 13 09:00,23.47,69.79,0,23.1,172,409,28.6,72,0,244,2.8,28.76269722
Year 1 Apr 13 10:00,23.47,69.79,0,23.3,222,537,30.9,64,0,243,2.9,31.09316725
Year 1 Apr 13 11:00,23.47,69.79,0,22.6,255,612,32.8,55,0,243,2.7,33.11351038
Year 1 Apr 13 12:00,23.47,69.79,0,21.5,279,650,34.8,46,0,244,2.9,34.79069472
Year 1 Apr 13 13:00,23.47,69.79,0,20.5,291,667,36.3,40,0,242,3.1,36.1682433
Year 1 Apr 13 14:00,23.47,69.79,0,18.4,290,660,37.4,33,3.3,239,3.4,37.35081265
Year 1 Apr 13 15:00,23.47,69.79,0,17.6,277,630,37.6,31,6.6,238,3.7,38.1055968
Year 1 Apr 13 16:00,23.47,69.79,0,17.9,251,579,37.4,32,9.9,240,4,38.2387607
Year 1 Apr 13 17:00,23.47,69.79,0,18.6,214,484,36.5,35,7.6,243,4.2,37.55803536
Year 1 Apr 13 18:00,23.47,69.79,0,19.8,157,329,34.6,42,5.3,247,4.2,36.32767332
Year 1 Apr 13 19:00,23.47,69.79,0,21.4,62,122,32.2,53,3,250,3.9,34.05449231
Year 1 Apr 13 20:00,23.47,69.79,0,21.9,0,0,30.3,61,5.3,252,3.4,31.54109525
Year 1 Apr 13 21:00,23.47,69.79,0,22.2,0,0,28.9,67,7.7,255,2.9,30.23876275
Year 1 Apr 13 22:00,23.47,69.79,0,22.1,0,0,27.8,71,10,256,2.6,29.23339712
Year 1 Apr 13 23:00,23.47,69.79,0,21.7,0,0,27,73,9.6,259,2.5,28.38714871
Year 1 Apr 14 00:00,23.47,69.79,0,21.6,0,0,26.2,76,9.3,265,2.5,27.61635329
Year 1 Apr 14 01:00,23.47,69.79,0,21.7,0,0,25.4,80,8.9,269,2.5,26.86942871
Year 1 Apr 14 02:00,23.47,69.79,0,21.7,0,0,24.8,83,6,270,2.4,26.22322298
Year 1 Apr 14 03:00,23.47,69.79,0,21.6,0,0,24.1,86,3.2,271,2.2,25.61456559
Year 1 Apr 14 04:00,23.47,69.79,0,21.4,0,0,23.5,88,0.3,271,1.9,25.05800376
Year 1 Apr 14 05:00,23.47,69.79,0,21.2,0,0,23.1,89,1.1,272,1.7,24.65117889
Year 1 Apr 14 06:00,23.47,69.79,0,21.1,0,0,22.8,90,1.9,272,1.6,24.35765619
Year 1 Apr 14 07:00,23.47,69.79,0,21.2,7,6,22.9,90,2.7,270,1.5,24.70742007
Year 1 Apr 14 08:00,23.47,69.79,0,22.1,90,76,24.2,88,1.8,266,1.5,26.52328338
Year 1 Apr 14 09:00,23.47,69.79,0,23.3,201,213,26.8,81,0.9,267,2.1,28.6319219
Year 1 Apr 14 10:00,23.47,69.79,0,23.6,248,440,28.7,74,0,257,1.9,30.69546745
Year 1 Apr 14 11:00,23.47,69.79,0,23.6,261,591,30.9,65,0,251,1.9,32.52665241
Year 1 Apr 14 12:00,23.47,69.79,0,21.7,290,626,33.2,51,0,252,2.4,34.15262651
Year 1 Apr 14 13:00,23.47,69.79,0,21,300,648,34.7,45,0,249,2.6,35.43864128
Year 1 Apr 14 14:00,23.47,69.79,0,19.7,297,645,35.8,39,0,247,2.9,36.55233691
Year 1 Apr 14 15:00,23.47,69.79,0,18.9,283,617,36.4,36,0,247,3.4,37.37564642
Year 1 Apr 14 16:00,23.47,69.79,0,18.9,255,569,36.4,36,0,247,3.8,37.58749811
Year 1 Apr 14 17:00,23.47,69.79,0,18.8,216,478,35.8,37,0,247,3.9,36.98941886
Year 1 Apr 14 18:00,23.47,69.79,0,19.4,157,329,34.1,42,0,246,3.8,35.86074942
Year 1 Apr 14 19:00,23.47,69.79,0,20.8,63,122,31.9,52,0,248,3.8,33.65297394
Year 1 Apr 14 20:00,23.47,69.79,0,22.2,0,0,29.7,64,0,251,3.7,30.99630726
Year 1 Apr 14 21:00,23.47,69.79,0,22.6,0,0,27.7,74,0,252,3.1,29.40570382
Year 1 Apr 14 22:00,23.47,69.79,0,22.5,0,0,26.4,79,0,252,2.7,28.15329934
Year 1 Apr 14 23:00,23.47,69.79,0,22.5,0,0,25.6,83,0,253,2.5,27.21067192
Year 1 Apr 15 00:00,23.47,69.79,0,22,0,0,24.7,85,0,251,2.2,26.40200007
Year 1 Apr 15 01:00,23.47,69.79,0,21.9,0,0,24,88,0,251,2.1,25.6818301
Year 1 Apr 15 02:00,23.47,69.79,0,21.6,0,0,23.5,89,3.3,254,2,25.10030448
Year 1 Apr 15 03:00,23.47,69.79,0,21.5,0,0,23.1,91,6.7,259,2,24.61737895
Year 1 Apr 15 04:00,23.47,69.79,0,21.5,0,0,22.7,93,10,267,2.1,24.19943198
Year 1 Apr 15 05:00,23.47,69.79,0,21.5,0,0,22.5,94,10,271,2.1,23.85200737
Year 1 Apr 15 06:00,23.47,69.79,0,21.4,0,0,22.2,95,10,271,2,23.55647057
Year 1 Apr 15 07:00,23.47,69.79,0,21.8,8,10,22.6,95,10,265,1.8,24.09265287
Year 1 Apr 15 08:00,23.47,69.79,0,22.9,98,130,24.3,92,10,257,1.9,26.24591634
Year 1 Apr 15 09:00,23.47,69.79,0,24.1,193,299,26.8,85,10,254,2.8,28.28851455
Year 1 Apr 15 10:00,23.47,69.79,0,24.8,250,441,29,78,10,243,2.8,30.5050754
Year 1 Apr 15 11:00,23.47,69.79,0,24.8,296,502,31.4,68,10,238,3.1,32.70098566
Year 1 Apr 15 12:00,23.47,69.79,0,25,350,484,33,63,10,238,3.5,34.52007307
Year 1 Apr 15 13:00,23.47,69.79,0,25.3,384,454,34.2,60,10,245,3.9,35.8750468
Year 1 Apr 15 14:00,23.47,69.79,0,25.4,408,378,34.9,58,10,250,4.2,37.16940821
Year 1 Apr 15 15:00,23.47,69.79,0,25.1,405,275,34.6,58,10,253,4.3,37.66395128
Year 1 Apr 15 16:00,23.47,69.79,0,24.8,355,186,33.9,59,10,254,4.3,37.33308488
Year 1 Apr 15 17:00,23.47,69.79,0,24.5,267,131,33.3,60,10,254,4.3,36.21842652
Year 1 Apr 15 18:00,23.47,69.79,0,24.1,162,92,32,63,10,256,4,34.55385663
Year 1 Apr 15 19:00,23.47,69.79,0,24.1,51,38,30.4,69,10,258,3.9,32.43854667
Year 1 Apr 15 20:00,23.47,69.79,0,24,0,0,28.9,75,10,258,3.7,30.55689951
Year 1 Apr 15 21:00,23.47,69.79,0,24.1,0,0,27.9,80,10,257,3.3,29.53913697
Year 1 Apr 15 22:00,23.47,69.79,0,24.1,0,0,27,84,10,258,3.1,28.7406127
Year 1 Apr 15 23:00,23.47,69.79,0,24,0,0,26.5,86,10,258,2.9,28.08549356
Year 1 Apr 16 00:00,23.47,69.79,0,23.9,0,0,25.9,89,10,259,2.8,27.47394933
Year 1 Apr 16 01:00,23.47,69.79,0,23.7,0,0,25.3,91,10,259,2.6,26.8819118
Year 1 Apr 16 02:00,23.47,69.79,0,23.7,0,0,24.9,93,10,258,2.5,26.42998408
Year 1 Apr 16 03:00,23.47,69.79,0,23.7,0,0,24.7,94,10,255,2.4,26.12520097
Year 1 Apr 16 04:00,23.47,69.79,0,23.6,0,0,24.5,95,10,251,2.1,25.89459158
Year 1 Apr 16 05:00,23.47,69.79,0,23.5,0,0,24.5,94,10,247,1.9,25.66548628
Year 1 Apr 16 06:00,23.47,69.79,0,23.4,0,0,24.3,95,10,243,1.9,25.37854436
Year 1 Apr 16 07:00,23.47,69.79,0,23.5,8,8,24.4,95,10,243,2,25.66620237
Year 1 Apr 16 08:00,23.47,69.79,0,24.1,95,88,25.7,91,10,249,2.5,27.48039026
Year 1 Apr 16 09:00,23.47,69.79,0,25.2,202,225,28,85,10,256,3.4,29.49769941
Year 1 Apr 16 10:00,23.47,69.79,0,25.7,257,412,30.4,76,10,256,3.4,31.72535301
Year 1 Apr 16 11:00,23.47,69.79,0,25.8,282,538,33.3,65,6.7,262,3.7,33.92972672
Year 1 Apr 16 12:00,23.47,69.79,0,24.9,311,577,35.7,54,3.3,271,4.2,35.84114283
Year 1 Apr 16 13:00,23.47,69.79,0,24.6,320,604,37.1,49,0,274,4.5,37.1725462
Year 1 Apr 16 14:00,23.47,69.79,0,24.6,317,600,37.9,47,3.3,273,4.8,38.34042965
Year 1 Apr 16 15:00,23.47,69.79,0,24.6,304,567,37.9,47,6.7,270,5.2,38.99949423
Year 1 Apr 16 16:00,23.47,69.79,0,25.1,271,519,37.3,50,10,267,5.6,38.8527837
Year 1 Apr 16 17:00,23.47,69.79,0,25.1,237,389,36.2,53,10,265,5.8,37.95921508
Year 1 Apr 16 18:00,23.47,69.79,0,25.2,170,201,34.1,60,10,263,5.6,36.35433916
Year 1 Apr 16 19:00,23.47,69.79,0,25.2,59,65,31.8,68,10,261,5.2,34.00553725
Year 1 Apr 16 20:00,23.47,69.79,0,24.9,0,0,30.3,73,10,263,4.9,31.81148422
Year 1 Apr 16 21:00,23.47,69.79,0,24.5,0,0,29.2,76,10,265,4.4,30.63240218
Year 1 Apr 16 22:00,23.47,69.79,0,24.6,0,0,28.2,81,10,267,4.3,29.64690834
Year 1 Apr 16 23:00,23.47,69.79,0,24.6,0,0,27.5,84,10,270,4.2,28.84191991
Year 1 Apr 17 00:00,23.47,69.79,0,24.4,0,0,26.9,86,10,273,3.9,28.1770254
Year 1 Apr 17 01:00,23.47,69.79,0,24.2,0,0,26.5,87,10,274,3.6,27.62283207
Year 1 Apr 17 02:00,23.47,69.79,0,23.9,0,0,26.2,87,10,273,3.3,27.16832048
Year 1 Apr 17 03:00,23.47,69.79,0,23.4,0,0,25.9,86,10,271,3.1,26.75077319
Year 1 Apr 17 04:00,23.47,69.79,0,23,0,0,25.7,85,10,270,2.9,26.38379796
Year 1 Apr 17 05:00,23.47,69.79,0,22.6,0,0,25.7,83,7.3,271,2.7,26.11143262
Year 1 Apr 17 06:00,23.47,69.79,0,22.2,0,0,25.5,82,4.7,277,2.7,25.84338973
Year 1 Apr 17 07:00,23.47,69.79,0,22.1,10,15,25.6,81,2,280,2.9,26.30024001
Year 1 Apr 17 08:00,23.47,69.79,0,23,101,171,27.4,77,4.7,280,3.2,28.4729496
Year 1 Apr 17 09:00,23.47,69.79,0,23.9,184,364,30.2,69,7.3,281,4.1,30.53793343
Year 1 Apr 17 10:00,23.47,69.79,0,23.7,240,484,32.8,59,10,283,4.2,32.90995293
Year 1 Apr 17 11:00,23.47,69.79,0,22.5,277,559,34.8,49,8.8,288,4.7,34.97367901
Year 1 Apr 17 12:00,23.47,69.79,0,22,301,601,36.2,44,7.7,288,4.9,36.39341802
Year 1 Apr 17 13:00,23.47,69.79,0,22,311,625,37,42,6.5,284,5,37.38448328
Year 1 Apr 17 14:00,23.47,69.79,0,22,310,618,37.5,41,7.7,281,5.2,38.20396053
Year 1 Apr 17 15:00,23.47,69.79,0,22.3,298,582,37.4,42,8.8,279,5.5,38.72739759
Year 1 Apr 17 16:00,23.47,69.79,0,22.6,270,526,36.9,44,10,278,5.7,38.54392636
Year 1 Apr 17 17:00,23.47,69.79,0,22.3,227,436,36.1,45,6.7,278,5.7,37.72541089
Year 1 Apr 17 18:00,23.47,69.79,0,22.7,162,298,34.6,50,3.3,276,5.4,36.56943825
Year 1 Apr 17 19:00,23.47,69.79,0,22.8,64,110,32.7,56,0,270,4.8,34.50133977
Year 1 Apr 17 20:00,23.47,69.79,0,23,0,0,31.1,62,1.8,266,4.2,32.17801734
Year 1 Apr 17 21:00,23.47,69.79,0,22.8,0,0,29.8,66,3.6,265,3.7,30.9364204
Year 1 Apr 17 22:00,23.47,69.79,0,22.5,0,0,29,68,5.4,267,3.7,29.99175866
Year 1 Apr 17 23:00,23.47,69.79,0,22.2,0,0,28.4,69,6.9,269,3.7,29.25979207
Year 1 Apr 18 00:00,23.47,69.79,0,21.9,0,0,27.9,70,8.5,270,3.5,28.66112611
Year 1 Apr 18 01:00,23.47,69.79,0,21.9,0,0,27.4,72,10,271,3.3,28.13180818
Year 1 Apr 18 02:00,23.47,69.79,0,21.9,0,0,26.9,74,10,273,3.2,27.64287128
Year 1 Apr 18 03:00,23.47,69.79,0,22.1,0,0,26.5,77,10,277,3.1,27.20670425
Year 1 Apr 18 04:00,23.47,69.79,0,22,0,0,26.1,78,10,282,3,26.81204002
Year 1 Apr 18 05:00,23.47,69.79,0,21.9,0,0,25.8,79,10,286,3,26.44744805
Year 1 Apr 18 06:00,23.47,69.79,0,21.6,0,0,25.5,79,10,290,3,26.10187628
Year 1 Apr 18 07:00,23.47,69.79,0,21.4,10,14,25.7,77,10,292,3.1,26.53611405
