Date/Time,Lats,Longs,Orientation,[1] Dew Point Temperature (C),[1] Diffuse Horizontal Radiation (Wh/m2),[1] Direct Normal Radiation (Wh/m2),[1] Dry Bulb Temperature (C),[1] Relative Humidity (),[1] Total Sky Cover (tenths),[1] Wind Direction (°),[1] Wind Speed (m/s),BLOCK1:ZONE1_WALL_3_0_0:Surface Outside Face Temperature [C](Hourly)
Year 1 Apr 01 23:00,23.44,86.07,180,21.1,0,0,27.3,69,0,193,1.2,30.319017828332286
Year 1 Apr 02 00:00,23.44,86.07,180,21,0,0,26.2,73,0,202,1.2,29.34215813005052
Year 1 Apr 02 01:00,23.44,86.07,180,20.6,0,0,25.1,76,0,209,1.2,28.420120464479696
Year 1 Apr 02 02:00,23.44,86.07,180,20.3,0,0,24.2,79,0,215,1.2,27.550269438187124
Year 1 Apr 02 03:00,23.44,86.07,180,20.1,0,0,23.3,82,0,218,1.2,26.713255095828495
Year 1 Apr 02 04:00,23.44,86.07,180,19.3,0,0,22.3,83,0,220,1.1,25.890537506863333
Year 1 Apr 02 05:00,23.44,86.07,180,18.7,0,0,21.7,83,0,226,1.1,25.154624080802927
Year 1 Apr 02 06:00,23.44,86.07,180,18.1,4,5,21.5,81,0,231,1,24.897862416222869
Year 1 Apr 02 07:00,23.44,86.07,180,18.6,85,200,23.7,73,0,232,1,26.70732261839577
Year 1 Apr 02 08:00,23.44,86.07,180,19,159,442,27.5,60,0,235,1,31.238497311473048
Year 1 Apr 02 09:00,23.44,86.07,180,18.7,202,581,31,48,0,246,1.6,36.44810942303758
Year 1 Apr 02 10:00,23.44,86.07,180,17.5,223,674,33.8,38,0,245,1.3,41.555873670358497
Year 1 Apr 02 11:00,23.44,86.07,180,14,232,730,35.9,27,0,252,1.1,45.84794300906837
Year 1 Apr 02 12:00,23.44,86.07,180,9.7,235,757,37.2,19,0,274,1.1,48.78200365885007
Year 1 Apr 02 13:00,23.44,86.07,180,6.9,229,759,38,15,0,297,1.2,49.84155421722295
Year 1 Apr 02 14:00,23.44,86.07,180,5.5,247,663,38.9,13,1.4,313,1.5,49.30696830359422
Year 1 Apr 02 15:00,23.44,86.07,180,4.5,271,477,39,12,2.7,323,1.9,47.144846231278879
Year 1 Apr 02 16:00,23.44,86.07,180,4,241,301,38.4,12,4.1,329,2,44.144030819896418
Year 1 Apr 02 17:00,23.44,86.07,180,3.2,154,172,37.4,12,3.9,334,1.9,40.721288395303677
Year 1 Apr 02 18:00,23.44,86.07,180,3.5,46,43,34.9,14,3.8,339,1.2,37.369251507168417
Year 1 Apr 02 19:00,23.44,86.07,180,5.6,0,0,31.2,20,3.6,344,0.7,34.899299007589288
Year 1 Apr 02 20:00,23.44,86.07,180,20.6,0,0,28.3,63,2.4,343,0.3,32.99579964858766
Year 1 Apr 02 21:00,23.44,86.07,180,14.3,0,0,27.3,45,1.2,270,0.1,31.643685312521556
Year 1 Apr 02 22:00,23.44,86.07,180,18.5,0,0,26.6,61,0,211,0.5,30.5683065
Year 1 Apr 02 23:00,23.44,86.07,180,20.6,0,0,26,72,0.4,212,1,29.655081265594079
Year 1 Apr 03 00:00,23.44,86.07,180,21.5,0,0,25.6,78,0.9,217,1.4,28.891653360036967
Year 1 Apr 03 01:00,23.44,86.07,180,21.9,0,0,25.2,82,1.3,222,1.6,28.262156287125074
Year 1 Apr 03 02:00,23.44,86.07,180,21.7,0,0,25,82,0.9,227,1.6,27.709743354805334
Year 1 Apr 03 03:00,23.44,86.07,180,21.2,0,0,24.7,81,0.4,231,1.6,27.18895157114896
Year 1 Apr 03 04:00,23.44,86.07,180,20.6,0,0,24.5,79,0,234,1.6,26.70704057676911
Year 1 Apr 03 05:00,23.44,86.07,180,20.4,0,0,24.3,79,0,238,1.5,26.29614561912566
Year 1 Apr 03 06:00,23.44,86.07,180,20.1,5,6,24.4,77,0,243,1.5,26.289727563750707
Year 1 Apr 03 07:00,23.44,86.07,180,20.8,87,183,26.7,70,0,248,1.5,28.29484549548091
Year 1 Apr 03 08:00,23.44,86.07,180,21.7,166,407,30,61,0.3,252,1.7,32.6642123
Year 1 Apr 03 09:00,23.44,86.07,180,21.2,213,544,33,50,0.5,258,1.9,37.66235855702821
Year 1 Apr 03 10:00,23.44,86.07,180,18.6,234,640,36,36,0.8,267,1.6,42.73763297082432
Year 1 Apr 03 11:00,23.44,86.07,180,13.6,243,700,37.6,24,0.5,279,1.3,46.902831424777449
Year 1 Apr 03 12:00,23.44,86.07,180,9.8,246,729,38.3,18,0.3,288,1.2,49.41191273194582
Year 1 Apr 03 13:00,23.44,86.07,180,9.4,243,729,38.9,17,0,294,1.2,50.640151718092258
Year 1 Apr 03 14:00,23.44,86.07,180,7.8,237,695,39.2,15,0,302,1.2,50.416699861585687
Year 1 Apr 03 15:00,23.44,86.07,180,7.9,223,630,39.3,15,0,315,1.2,48.76636417472465
Year 1 Apr 03 16:00,23.44,86.07,180,6.8,193,529,39.2,14,0,334,1.3,45.88721146071073
Year 1 Apr 03 17:00,23.44,86.07,180,5.3,140,368,38.6,13,0,355,1.5,42.14392668
Year 1 Apr 03 18:00,23.44,86.07,180,6.2,54,85,36,16,0,11,1.2,38.47147080235649
Year 1 Apr 03 19:00,23.44,86.07,180,9.6,0,0,32.1,25,0,23,0.9,35.76575950050153
Year 1 Apr 03 20:00,23.44,86.07,180,13.6,0,0,28.9,39,0.2,24,0.7,33.72155842689094
Year 1 Apr 03 21:00,23.44,86.07,180,15.8,0,0,27.5,49,0.4,15,0.7,32.25595719097095
Year 1 Apr 03 22:00,23.44,86.07,180,17.9,0,0,26.6,59,0.6,3,0.7,31.18735250372965
Year 1 Apr 03 23:00,23.44,86.07,180,19.1,0,0,25.7,67,0.6,356,0.7,30.26073187097219
Year 1 Apr 04 00:00,23.44,86.07,180,19.6,0,0,24.8,73,0.7,349,0.6,29.42683813257502
Year 1 Apr 04 01:00,23.44,86.07,180,19.5,0,0,24,76,0.7,336,0.4,28.70640556
Year 1 Apr 04 02:00,23.44,86.07,180,19.5,0,0,23.3,79,0.5,322,0.4,28.015896093458538
Year 1 Apr 04 03:00,23.44,86.07,180,19.1,0,0,22.5,81,0.2,304,0.3,27.344557237520108
Year 1 Apr 04 04:00,23.44,86.07,180,18.7,0,0,21.9,82,0,288,0.2,26.738478808885199
Year 1 Apr 04 05:00,23.44,86.07,180,18.5,0,0,21.5,83,0,253,0.3,26.233956867609707
Year 1 Apr 04 06:00,23.44,86.07,180,18.7,5,6,22.1,81,0,240,0.6,26.232412860754484
Year 1 Apr 04 07:00,23.44,86.07,180,20.4,89,161,25.4,74,0,243,1,28.361969563544279
Year 1 Apr 04 08:00,23.44,86.07,180,22.4,176,359,29.2,67,0,246,1.6,32.734785380718538
Year 1 Apr 04 09:00,23.44,86.07,180,23.8,231,486,32.6,60,0,249,2.1,37.73796578590084
Year 1 Apr 04 10:00,23.44,86.07,180,24.6,258,578,35,55,0,254,2.2,42.38121411
Year 1 Apr 04 11:00,23.44,86.07,180,24.8,271,635,36.9,50,0,259,1.9,46.353794369362379
Year 1 Apr 04 12:00,23.44,86.07,180,24.5,277,659,37.4,48,0,264,1.5,49.097410863222147
Year 1 Apr 04 13:00,23.44,86.07,180,23.9,268,664,36.3,49,0,251,0.8,50.260964170800097
Year 1 Apr 04 14:00,23.44,86.07,180,23.5,288,554,36.6,47,1.5,227,0.7,49.62170475121129
Year 1 Apr 04 15:00,23.44,86.07,180,22.5,306,353,36.7,44,3,202,0.9,47.31288989
Year 1 Apr 04 16:00,23.44,86.07,180,21.8,253,194,36.8,42,4.5,184,0.9,44.40671052324609
Year 1 Apr 04 17:00,23.44,86.07,180,21.5,149,104,36.5,42,3,171,0.8,41.345531219606048
Year 1 Apr 04 18:00,23.44,86.07,180,21.6,41,30,34.9,46,1.5,154,0.5,38.36619818657919
Year 1 Apr 04 19:00,23.44,86.07,180,21.4,0,0,32.5,52,0,140,0.5,36.30101546183312
Year 1 Apr 04 20:00,23.44,86.07,180,21.5,0,0,30.7,58,1,134,0.5,34.83180181
Year 1 Apr 04 21:00,23.44,86.07,180,21.4,0,0,29.4,62,2.1,121,0.4,33.709016115560007
Year 1 Apr 04 22:00,23.44,86.07,180,20.9,0,0,28.1,65,3.1,66,0.3,32.72008248
Year 1 Apr 04 23:00,23.44,86.07,180,21.1,0,0,26.8,71,2.1,31,0.6,31.5872278
Year 1 Apr 05 00:00,23.44,86.07,180,20,0,0,25.7,71,1,28,0.7,30.46929207
Year 1 Apr 05 01:00,23.44,86.07,180,19.8,0,0,24.5,75,0,25,0.6,29.408229344273854
Year 1 Apr 05 02:00,23.44,86.07,180,19.5,0,0,23.6,78,0.2,9,0.5,28.519001522157369
Year 1 Apr 05 03:00,23.44,86.07,180,19.3,0,0,22.7,81,0.4,352,0.5,27.701305141103164
Year 1 Apr 05 04:00,23.44,86.07,180,19.1,0,0,21.9,84,0.6,349,0.5,26.924142146914954
Year 1 Apr 05 05:00,23.44,86.07,180,18.7,0,0,21.1,86,3.6,352,0.4,26.223294411384829
Year 1 Apr 05 06:00,23.44,86.07,180,18.9,6,7,21.1,87,6.5,353,0.3,26.058698485833994
Year 1 Apr 05 07:00,23.44,86.07,180,20.3,91,160,23.3,83,9.5,339,0.4,27.912331647354415
Year 1 Apr 05 08:00,23.44,86.07,180,21.9,178,358,26.3,77,6.3,331,0.3,32.07650013214709
Year 1 Apr 05 09:00,23.44,86.07,180,23.1,230,493,29.4,69,3.2,314,0.6,36.99597123673433
Year 1 Apr 05 10:00,23.44,86.07,180,23.1,252,598,32.7,57,0,322,0.9,41.79518229556385
Year 1 Apr 05 11:00,23.44,86.07,180,22.2,269,640,35.2,47,3.3,324,1,45.75157367993109
Year 1 Apr 05 12:00,23.44,86.07,180,21,292,623,36.8,40,6.7,336,1,48.428074465669698
Year 1 Apr 05 13:00,23.44,86.07,180,19.5,300,587,37.6,35,10,350,1.2,49.57041448332723
Year 1 Apr 05 14:00,23.44,86.07,180,19.7,321,464,37.8,35,10,10,1.5,48.69047776670935
Year 1 Apr 05 15:00,23.44,86.07,180,20,321,286,37.1,37,10,22,1.7,46.20557800884281
Year 1 Apr 05 16:00,23.44,86.07,180,20.3,252,153,36.5,39,10,36,1.5,43.27088408
Year 1 Apr 05 17:00,23.44,86.07,180,20.1,145,82,35.8,40,9.3,67,1.3,40.32941808407585
Year 1 Apr 05 18:00,23.44,86.07,180,22.7,39,25,33.9,52,8.7,103,1,37.62710963142006
Year 1 Apr 05 19:00,23.44,86.07,180,25.4,0,0,29.9,77,8,133,0.8,35.40678937353147
Year 1 Apr 05 20:00,23.44,86.07,180,24.8,0,0,27.3,86,6.4,152,0.7,33.59469981758291
Year 1 Apr 05 21:00,23.44,86.07,180,24,0,0,26,89,4.7,165,0.6,32.21418678923376
Year 1 Apr 05 22:00,23.44,86.07,180,22.9,0,0,25,88,3.1,192,0.6,31.092049223317397
Year 1 Apr 05 23:00,23.44,86.07,180,21.7,0,0,24.4,85,3.4,222,0.8,30.10898801726517
Year 1 Apr 06 00:00,23.44,86.07,180,20.8,0,0,24.1,82,3.7,231,1.3,29.20205108422083
Year 1 Apr 06 01:00,23.44,86.07,180,20.2,0,0,24.5,77,4,233,1.8,28.501187981039505
Year 1 Apr 06 02:00,23.44,86.07,180,20.1,0,0,25.3,73,2.7,242,2,28.08556364334149
Year 1 Apr 06 03:00,23.44,86.07,180,18.9,0,0,25.5,67,1.3,259,1.9,27.733417209577529
Year 1 Apr 06 04:00,23.44,86.07,180,15.7,0,0,25.1,56,0,279,1.7,27.263849409037886
Year 1 Apr 06 05:00,23.44,86.07,180,12.5,0,0,24.5,47,0,290,1.5,26.664061600533594
Year 1 Apr 06 06:00,23.44,86.07,180,11.3,7,9,23.9,45,0,291,1.4,26.38116578271553
Year 1 Apr 06 07:00,23.44,86.07,180,11.6,92,197,25.8,41,0,289,1.4,28.111721784120364
Year 1 Apr 06 08:00,23.44,86.07,180,11.7,167,423,28.6,35,0,290,1.8,32.103163833815418
Year 1 Apr 06 09:00,23.44,86.07,180,13.1,213,554,31.3,33,0,294,1.8,36.864784528767277
Year 1 Apr 06 10:00,23.44,86.07,180,13.9,235,644,33.3,31,0,299,1.8,41.34699109125434
Year 1 Apr 06 11:00,23.44,86.07,180,13,244,699,34.7,27,0,286,2,44.826718558326877
Year 1 Apr 06 12:00,23.44,86.07,180,12.1,247,726,35.8,24,0,274,2.1,47.33007236013154
Year 1 Apr 06 13:00,23.44,86.07,180,11.4,245,724,36.5,22,0,272,2,48.53991059237929
Year 1 Apr 06 14:00,23.44,86.07,180,10.8,239,690,36.7,21,0,270,1.9,48.35433002133209
Year 1 Apr 06 15:00,23.44,86.07,180,10.7,225,624,36.6,21,0,267,1.8,46.73992975509515
Year 1 Apr 06 16:00,23.44,86.07,180,11.1,195,525,36.2,22,0,264,1.8,43.86265039529109
Year 1 Apr 06 17:00,23.44,86.07,180,11,141,365,35.2,23,0,261,1.9,40.07634811469269
Year 1 Apr 06 18:00,23.44,86.07,180,11.5,55,88,33,27,0,257,1.4,36.56226482257509
Year 1 Apr 06 19:00,23.44,86.07,180,11.7,0,0,30.8,31,0,251,1.1,34.34251955127189
Year 1 Apr 06 20:00,23.44,86.07,180,11.3,0,0,29.2,33,0,249,1,32.83203485560156
Year 1 Apr 06 21:00,23.44,86.07,180,11.3,0,0,27.7,36,0,257,0.9,31.547677675509286
Year 1 Apr 06 22:00,23.44,86.07,180,10.8,0,0,26.2,38,0,274,0.9,30.35854661263369
Year 1 Apr 06 23:00,23.44,86.07,180,11,0,0,24.8,42,0,294,0.8,29.171083833748705
Year 1 Apr 07 00:00,23.44,86.07,180,11.8,0,0,23.4,48,0,311,0.7,28.111737211573158
Year 1 Apr 07 01:00,23.44,86.07,180,13.6,0,0,22.3,58,0,327,0.5,27.179193495882438
Year 1 Apr 07 02:00,23.44,86.07,180,14.9,0,0,21.3,67,0,333,0.5,26.332824190369946
Year 1 Apr 07 03:00,23.44,86.07,180,15.9,0,0,20.5,75,0,321,0.5,25.568386787332604
Year 1 Apr 07 04:00,23.44,86.07,180,16,0,0,19.7,79,0,302,0.6,24.84274418131968
Year 1 Apr 07 05:00,23.44,86.07,180,16.1,0,0,19.2,82,0,292,0.5,24.249222400355568
Year 1 Apr 07 06:00,23.44,86.07,180,16.2,7,9,19.4,82,0,288,0.5,24.224931684029916
Year 1 Apr 07 07:00,23.44,86.07,180,17.4,94,174,21.6,77,0,280,0.5,26.30111525347632
Year 1 Apr 07 08:00,23.44,86.07,180,19.4,176,380,24.8,72,0,281,0.7,30.394461356786345
Year 1 Apr 07 09:00,23.44,86.07,180,21.1,225,514,28,66,0,284,1.1,35.25059839962554
Year 1 Apr 07 10:00,23.44,86.07,180,21.2,247,613,31,56,0,286,1.4,39.944490965745519
Year 1 Apr 07 11:00,23.44,86.07,180,19.8,256,673,33.3,45,0,291,1.9,43.62914761140271
Year 1 Apr 07 12:00,23.44,86.07,180,18.3,260,698,34.7,38,0,293,2.2,46.045266753936257
Year 1 Apr 07 13:00,23.44,86.07,180,17.5,253,701,35.3,35,0,296,2.1,47.14135193698933
Year 1 Apr 07 14:00,23.44,86.07,180,17.1,268,609,35.3,34,2.7,298,1.8,46.65418553
Year 1 Apr 07 15:00,23.44,86.07,180,17.2,285,436,34.9,35,5.5,300,1.9,44.56148862249974
Year 1 Apr 07 16:00,23.44,86.07,180,17.7,247,275,34,38,8.2,297,1.8,41.54147790915613
Year 1 Apr 07 17:00,23.44,86.07,180,17.8,156,158,33.2,40,8.8,294,1.7,38.26632682585178
Year 1 Apr 07 18:00,23.44,86.07,180,17.8,47,43,31.5,44,9.4,291,1.2,35.217440464682457
Year 1 Apr 07 19:00,23.44,86.07,180,17.3,0,0,29.5,48,10,293,0.8,33.25440011
Year 1 Apr 07 20:00,23.44,86.07,180,16.8,0,0,27.9,51,6.9,300,0.7,31.85921063290558
Year 1 Apr 07 21:00,23.44,86.07,180,16.6,0,0,26.4,55,3.8,306,0.6,30.659888574775076
Year 1 Apr 07 22:00,23.44,86.07,180,16.2,0,0,25,58,0.7,306,0.5,29.58254142233834
Year 1 Apr 07 23:00,23.44,86.07,180,15.9,0,0,23.9,61,0.5,303,0.5,28.60488748720494
Year 1 Apr 08 00:00,23.44,86.07,180,15.6,0,0,22.8,64,0.2,300,0.5,27.684666485010835
Year 1 Apr 08 01:00,23.44,86.07,180,15.5,0,0,21.9,67,0,295,0.4,26.861136617933636
Year 1 Apr 08 02:00,23.44,86.07,180,15.4,0,0,21.1,70,0,281,0.5,26.09308082085107
Year 1 Apr 08 03:00,23.44,86.07,180,15.3,0,0,20.5,72,0,267,0.6,25.486831007482665
Year 1 Apr 08 04:00,23.44,86.07,180,15,0,0,20,73,0,259,0.6,24.903045528564364
Year 1 Apr 08 05:00,23.44,86.07,180,14.8,0,0,19.6,74,0,255,0.6,24.372002594215425
Year 1 Apr 08 06:00,23.44,86.07,180,15.1,8,11,19.9,74,0,259,0.6,24.36861704676504
Year 1 Apr 08 07:00,23.44,86.07,180,16.4,96,178,22.1,70,0,260,0.6,26.413656875470985
Year 1 Apr 08 08:00,23.44,86.07,180,18.3,177,383,25.3,65,0,253,0.4,30.69906271
Year 1 Apr 08 09:00,23.44,86.07,180,19.9,227,512,29,58,0,275,0.6,35.94002221
Year 1 Apr 08 10:00,23.44,86.07,180,20.5,250,606,30.9,54,0,286,0.4,40.683444968827689
Year 1 Apr 08 11:00,23.44,86.07,180,20.5,261,663,32.2,50,0,232,0.4,44.591791369250049
Year 1 Apr 08 12:00,23.44,86.07,180,20.5,266,686,33.3,47,0,228,0.6,47.124813092156589
Year 1 Apr 08 13:00,23.44,86.07,180,20.7,258,688,33.6,47,0,229,0.7,48.11611612935687
Year 1 Apr 08 14:00,23.44,86.07,180,20.7,280,578,33.9,46,2.7,219,0.6,47.43193944070639
Year 1 Apr 08 15:00,23.44,86.07,180,20.9,302,376,33.8,47,5.3,237,0.8,45.08852576467308
Year 1 Apr 08 16:00,23.44,86.07,180,21.8,255,208,33,52,8,258,1.2,41.85661589743681
Year 1 Apr 08 17:00,23.44,86.07,180,21.1,155,128,32.5,51,7.6,254,1.2,38.622271594530847
Year 1 Apr 08 18:00,23.44,86.07,180,20,45,70,31.3,51,7.1,252,0.8,35.651208358600047
Year 1 Apr 08 19:00,23.44,86.07,180,19,0,0,29.3,54,6.7,253,0.6,33.666618369151098
Year 1 Apr 08 20:00,23.44,86.07,180,18.7,0,0,28,57,4.5,254,0.6,32.298592441607677
Year 1 Apr 08 21:00,23.44,86.07,180,18.2,0,0,26.9,59,2.2,256,0.7,31.175519776515118
Year 1 Apr 08 22:00,23.44,86.07,180,18.2,0,0,26,62,0,271,0.9,30.188324817863419
Year 1 Apr 08 23:00,23.44,86.07,180,17.9,0,0,25.2,64,0,288,1,29.249539413188367
Year 1 Apr 09 00:00,23.44,86.07,180,18.2,0,0,24.7,67,0,297,0.9,28.455394954512714
Year 1 Apr 09 01:00,23.44,86.07,180,18.4,0,0,24,71,0,297,0.8,27.77012132425213
Year 1 Apr 09 02:00,23.44,86.07,180,18.4,0,0,23.3,74,0.4,298,0.7,27.132520220521756
Year 1 Apr 09 03:00,23.44,86.07,180,18,0,0,22.4,76,0.8,305,0.7,26.475262200636867
Year 1 Apr 09 04:00,23.44,86.07,180,17.7,0,0,21.7,78,1.2,294,0.7,25.856516934898843
Year 1 Apr 09 05:00,23.44,86.07,180,17.4,0,0,21.2,79,3.7,265,0.8,25.385077723001289
Year 1 Apr 09 06:00,23.44,86.07,180,17.6,8,11,21.2,80,6.1,242,0.9,25.34955176630303
Year 1 Apr 09 07:00,23.44,86.07,180,19.1,98,159,23.1,78,8.6,227,0.6,27.33199108
Year 1 Apr 09 08:00,23.44,86.07,180,20.9,192,290,26.4,72,7.3,299,1,31.1271002
Year 1 Apr 09 09:00,23.44,86.07,180,23.2,281,290,27.8,76,6.1,320,2.2,34.42713058613586
Year 1 Apr 09 10:00,23.44,86.07,180,23,361,246,27.2,78,4.8,331,1.5,36.98873568519436
Year 1 Apr 09 11:00,23.44,86.07,180,23.2,408,243,28.5,73,6.5,347,0.8,39.68719125
Year 1 Apr 09 12:00,23.44,86.07,180,23.5,417,284,30.1,68,8.3,329,1,41.921056885517959
Year 1 Apr 09 13:00,23.44,86.07,180,24.6,403,310,30.7,70,10,320,1.6,42.74869902659961
Year 1 Apr 09 14:00,23.44,86.07,180,24.2,379,281,27.3,83,10,304,0.9,41.75144615045236
Year 1 Apr 09 15:00,23.44,86.07,180,23.5,335,208,27.5,79,10,212,0.6,40.15995136173085
Year 1 Apr 09 16:00,23.44,86.07,180,23.9,256,140,28.3,77,10,194,0.8,38.004392120105709
Year 1 Apr 09 17:00,23.44,86.07,180,24.1,154,105,28.3,78,8.5,192,1,35.41800555327502
Year 1 Apr 09 18:00,23.44,86.07,180,23.8,45,63,27.3,81,7,188,1,32.82623936632892
Year 1 Apr 09 19:00,23.44,86.07,180,23.1,0,0,26,84,5.5,192,0.7,31.07023398993904
Year 1 Apr 09 20:00,23.44,86.07,180,22.7,0,0,25,87,7,218,0.4,30.018885743931166
Year 1 Apr 09 21:00,23.44,86.07,180,22.2,0,0,24.1,89,8.5,242,0.3,29.15880363227827
Year 1 Apr 09 22:00,23.44,86.07,180,21.8,0,0,23.4,91,10,227,0.3,28.420509267291139
Year 1 Apr 09 23:00,23.44,86.07,180,21.6,0,0,23,92,7.3,219,0.5,27.754382163681258
Year 1 Apr 10 00:00,23.44,86.07,180,21.3,0,0,22.5,93,4.6,233,0.8,27.08519842534069
Year 1 Apr 10 01:00,23.44,86.07,180,20.9,0,0,22.1,93,1.9,250,0.9,26.46857220054109
Year 1 Apr 10 02:00,23.44,86.07,180,20.4,0,0,21.9,91,3.3,266,1,25.891264154185888
Year 1 Apr 10 03:00,23.44,86.07,180,19.7,0,0,21.4,90,4.8,278,0.9,25.316861834155497
Year 1 Apr 10 04:00,23.44,86.07,180,19,0,0,20.7,90,6.2,288,0.8,24.610598866614504
Year 1 Apr 10 05:00,23.44,86.07,180,18.3,0,0,20,90,4.1,294,0.7,23.976654738574383
Year 1 Apr 10 06:00,23.44,86.07,180,18.3,10,15,19.8,91,2.1,297,0.6,23.84569145044358
Year 1 Apr 10 07:00,23.44,86.07,180,19.7,99,203,22,87,0,298,0.7,25.80010548983832
Year 1 Apr 10 08:00,23.44,86.07,180,21.6,173,421,25.7,78,0.2,309,1.1,30.05321888118091
Year 1 Apr 10 09:00,23.44,86.07,180,22.5,219,546,28.8,69,0.5,318,1.5,34.95911563142124
Year 1 Apr 10 10:00,23.44,86.07,180,22.7,243,630,30.8,62,0.7,330,1.1,39.71410086291701
Year 1 Apr 10 11:00,23.44,86.07,180,22.4,255,679,31.7,58,0.5,315,0.9,43.43627254379141
Year 1 Apr 10 12:00,23.44,86.07,180,22.9,263,695,32.5,57,0.2,307,1,45.830024284815198
Year 1 Apr 10 13:00,23.44,86.07,180,23.4,257,691,31.6,62,0,317,0.9,46.53548381877158
Year 1 Apr 10 14:00,23.44,86.07,180,23.4,285,564,31.3,63,1.3,325,0.5,45.66714728979262
Year 1 Apr 10 15:00,23.44,86.07,180,23.5,311,341,31.1,64,2.5,265,0.1,43.436324612285329
Year 1 Apr 10 16:00,23.44,86.07,180,24.1,257,171,30.9,67,3.8,169,0.4,40.510448290778729
Year 1 Apr 10 17:00,23.44,86.07,180,23.6,153,104,30.7,66,2.5,169,0.7,37.495437675823257
Year 1 Apr 10 18:00,23.44,86.07,180,23.4,45,61,29.4,70,1.3,162,0.8,34.65415410208807
Year 1 Apr 10 19:00,23.44,86.07,180,23.4,0,0,26.9,81,0,163,1.1,32.359490333960959
Year 1 Apr 10 20:00,23.44,86.07,180,22.6,0,0,25.3,85,0,179,1.6,30.65585990612447
Year 1 Apr 10 21:00,23.44,86.07,180,22.3,0,0,24.6,87,0,200,1.9,29.37125314437248
Year 1 Apr 10 22:00,23.44,86.07,180,22,0,0,23.9,89,0,219,1.9,28.389947663942704
Year 1 Apr 10 23:00,23.44,86.07,180,21.7,0,0,23.4,90,1,233,1.7,27.68137552974215
Year 1 Apr 11 00:00,23.44,86.07,180,21.3,0,0,22.5,93,2,242,1.6,27.013464365840624
Year 1 Apr 11 01:00,23.44,86.07,180,20.8,0,0,21.8,94,3,248,1.5,26.406139455539859
Year 1 Apr 11 02:00,23.44,86.07,180,20.6,0,0,21.6,94,2,254,1.4,25.88083206192072
Year 1 Apr 11 03:00,23.44,86.07,180,20.3,0,0,21.5,93,1,259,1.3,25.43011207236796
Year 1 Apr 11 04:00,23.44,86.07,180,19.9,0,0,21.3,92,0,261,1.2,24.994421792871333
Year 1 Apr 11 05:00,23.44,86.07,180,19.8,0,0,21.2,92,1,263,1.1,24.63353547563366
Year 1 Apr 11 06:00,23.44,86.07,180,20.2,10,15,21.7,91,2,265,1,24.838056069171743
Year 1 Apr 11 07:00,23.44,86.07,180,21.8,101,186,24.3,86,3,268,1,26.891378474437646
Year 1 Apr 11 08:00,23.44,86.07,180,23.3,179,390,27.5,78,2,275,1.4,29.869357655543678
Year 1 Apr 11 09:00,23.44,86.07,180,24.3,227,522,30.1,71,1,281,1.3,34.08552848159289
Year 1 Apr 11 10:00,23.44,86.07,180,24.2,247,619,32.4,62,0,282,1.1,38.20799779414972
Year 1 Apr 11 11:00,23.44,86.07,180,23,257,676,33.6,54,0.7,274,1.2,41.65409197870434
Year 1 Apr 11 12:00,23.44,86.07,180,23,263,695,34.3,52,1.4,278,1.3,43.76905581368665
Year 1 Apr 11 13:00,23.44,86.07,180,22.9,256,694,34.2,52,2.1,283,1.3,44.332970407385577
Year 1 Apr 11 14:00,23.44,86.07,180,22.7,280,578,34.3,51,3.1,290,1.1,43.84364659183478
Year 1 Apr 11 15:00,23.44,86.07,180,22.8,304,370,34,52,4.2,297,0.9,42.20978313390775
Year 1 Apr 11 16:00,23.44,86.07,180,23,254,205,33.6,54,5.2,296,0.8,39.8202609
Year 1 Apr 11 17:00,23.44,86.07,180,24.2,151,96,32.7,61,6.7,283,0.6,37.37705165567316
Year 1 Apr 11 18:00,23.44,86.07,180,25.7,40,32,30.4,76,8.3,246,0.4,34.879475600952179
Year 1 Apr 11 19:00,23.44,86.07,180,23.9,0,0,27.5,81,9.8,194,1,32.733472533696318
Year 1 Apr 11 20:00,23.44,86.07,180,22,0,0,23.6,91,9.3,204,2.3,30.314784373238248
Year 1 Apr 11 21:00,23.44,86.07,180,20.6,0,0,21.4,95,8.8,226,2.4,28.211669529841488
Year 1 Apr 11 22:00,23.44,86.07,180,20.2,0,0,21.2,94,8.3,242,2.1,27.052153145836124
Year 1 Apr 11 23:00,23.44,86.07,180,20.4,0,0,21.6,93,5.5,251,1.9,26.453619388356875
Year 1 Apr 12 00:00,23.44,86.07,180,20.4,0,0,21.9,91,2.8,256,1.8,26.024881395683413
Year 1 Apr 12 01:00,23.44,86.07,180,20.3,0,0,22,90,0,259,1.7,25.621146455414626
Year 1 Apr 12 02:00,23.44,86.07,180,20.3,0,0,22,90,0,262,1.5,25.314859104559284
Year 1 Apr 12 03:00,23.44,86.07,180,20,0,0,21.9,89,0,262,1.3,25.054362821565215
Year 1 Apr 12 04:00,23.44,86.07,180,20,0,0,21.7,90,0,257,1.2,24.77940037086987
Year 1 Apr 12 05:00,23.44,86.07,180,19.7,0,0,21.4,90,0,254,1.1,24.48749895184859
Year 1 Apr 12 06:00,23.44,86.07,180,20.2,10,14,21.9,90,0,252,1.1,24.736974457697778
Year 1 Apr 12 07:00,23.44,86.07,180,21.7,103,160,24.2,86,0,258,1.3,26.7428043
Year 1 Apr 12 08:00,23.44,86.07,180,23.1,191,339,26.4,82,0,268,1.5,29.562302308932059
