Date/Time,[1] Site Diffuse Solar Radiation Rate per Area  (W/m2),[1] Site Direct Solar Radiation Rate per Area  (W/m2),[1] Site Outdoor Air Dewpoint Temperature  (C),[1] Site Outdoor Air Drybulb Temperature  (C),[1] Site Solar Altitude Angle  (deg),[1] Site Solar Azimuth Angle  (deg),[1] Site Wind Direction  (deg),[1] Site Wind Speed  (m/s),[1] Surface Outside Face Temperature  (C),Orientation,Lats,Longs
Year 1 Jul 23 05:00,0,0,26.15,26.95,-17.35406079,58.12003776,180,3.025,32.30456713,0,23.0225,72.5714
Year 1 Jul 23 06:00,0,0,25.875,26.75,-5.196044132,65.35947217,180,2.925,32.22671339,0,23.0225,72.5714
Year 1 Jul 23 07:00,9.75,0,25.95,26.925,7.622154468,71.175268,180,2.45,32.14145327,0,23.0225,72.5714
Year 1 Jul 23 08:00,41.5,0,26.075,27.15,20.86044226,76.10511678,180,1.775,32.05108,0,23.0225,72.5714
Year 1 Jul 23 09:00,104.75,7.5,26.25,27.35,34.37088897,80.55866659,217.5,1.15,31.95759878,0,23.0225,72.5714
Year 1 Jul 23 10:00,230.5,31.5,26.3,27.7,48.05478634,84.95293109,230,1.75,31.86214767,0,23.0225,72.5714
Year 1 Jul 23 11:00,374.75,50,26.375,28.1,61.83295977,90.04608948,230,2.825,31.76540094,0,23.0225,72.5714
Year 1 Jul 23 12:00,455.5,95.75,26.4,28.5,75.57736814,99.17389119,192.5,3.85,31.67052876,0,23.0225,72.5714
Year 1 Jul 23 13:00,464,107,26.25,28.375,85.50067582,178.4406132,180,3.875,31.58594037,0,23.0225,72.5714
Year 1 Jul 23 14:00,447.25,106,26.125,28,75.94524199,260.3875565,180,3.5,31.51747266,0,23.0225,72.5714
Year 1 Jul 23 15:00,389.75,85.5,25.95,27.675,62.20648161,269.7904841,262.5,3.175,31.46678619,0,23.0225,72.5714
Year 1 Jul 23 16:00,277.75,27.5,26.05,27.525,48.4269482,274.9235802,290,3.625,31.43331463,0,23.0225,72.5714
Year 1 Jul 23 17:00,140.25,8.25,26.325,27.5,34.7394728,279.3237405,290,4.25,31.41573991,0,23.0225,72.5714
Year 1 Jul 23 18:00,44,0,26.55,27.425,21.22318126,283.7697428,275,4.925,31.41068466,0,23.0225,72.5714
Year 1 Jul 23 19:00,10.75,0,26.375,26.95,7.975873092,288.6816176,270,4.2,31.41018861,0,23.0225,72.5714
Year 1 Jul 23 20:00,0,0,26,26.35,-4.856316222,294.4671685,270,3,31.40246391,0,23.0225,72.5714
Year 1 Jul 23 21:00,0,0,25.67499542,25.75,-17.036595,301.6591681,172.5,1.8,31.37946523,0,23.0225,72.5714
Year 1 Jul 23 22:00,0,0,25.57936492,25.675,-28.16289374,311.0176667,140,2.175,31.34022694,0,23.0225,72.5714
Year 1 Jul 23 23:00,0,0,25.675,25.85,-37.54716175,323.5398194,140,3,31.28578716,0,23.0225,72.5714
Year 1 Jul 24 00:00,0,0,25.7,25.975,-44.10419337,340.0247393,222.5,3.875,31.21870784,0,23.0225,72.5714
Year 1 Jul 24 01:00,0,0,25.7,25.925,-46.75119008,5.145459853,250,4.625,31.14108995,0,23.0225,72.5714
Year 1 Jul 24 02:00,0,0,25.76093421,25.9,-44.42408884,19.55600508,250,5.325,31.05376964,0,23.0225,72.5714
Year 1 Jul 24 03:00,0,0,25.79302912,25.825,-37.93819541,36.20720547,265,6.025,30.95852879,0,23.0225,72.5714
Year 1 Jul 24 04:00,0,0,25.35,25.575,-28.58738431,48.85355155,270,5.675,30.85758302,0,23.0225,72.5714
Year 1 Jul 24 05:00,0,0,24.825,25.35,-17.47359083,58.29256681,270,4.975,30.75153739,0,23.0225,72.5714
Year 1 Jul 24 06:00,0,0,24.25,25.075,-5.295780823,65.53766572,270,4.275,30.64120588,0,23.0225,72.5714
Year 1 Jul 24 07:00,9.75,0,24.4,25.225,7.538500325,71.36258291,270,4.325,30.5277141,0,23.0225,72.5714
Year 1 Jul 24 08:00,41.5,0,24.725,25.45,20.78984314,76.30964802,270,4.7,30.4132232,0,23.0225,72.5714
Year 1 Jul 24 09:00,87.5,0,25.1,25.725,34.31073707,80.79480217,285,5.025,30.29962384,0,23.0225,72.5714
Year 1 Jul 24 10:00,131.25,0.5,25.125,25.95,48.00232335,85.2486562,290,4.875,30.18844049,0,23.0225,72.5714
Year 1 Jul 24 11:00,165.25,2.25,25.1,26.15,61.78369326,90.46991724,290,4.5,30.08247963,0,23.0225,72.5714
Year 1 Jul 24 12:00,186.5,3.25,25.025,26.35,75.51586547,99.99266461,290,4.175,29.98446646,0,23.0225,72.5714
Year 1 Jul 24 13:00,193.25,4,25,26.325,85.36750137,178.3528946,290,4.325,29.89689763,0,23.0225,72.5714
Year 1 Jul 24 14:00,186.75,3.75,25.075,26.15,75.899104,259.5261143,290,4.7,29.82094993,0,23.0225,72.5714
Year 1 Jul 24 15:00,166.5,2.25,25.1,26.025,62.17386163,269.3536824,290,5.025,29.75644567,0,23.0225,72.5714
Year 1 Jul 24 16:00,133.25,0,25.175,25.925,48.39126658,274.619972,290,5.4,29.70267631,0,23.0225,72.5714
Year 1 Jul 24 17:00,89,0,25.2,25.75,34.6960344,279.0811525,290,5.8,29.65767121,0,23.0225,72.5714
Year 1 Jul 24 18:00,43.25,0,25.275,25.625,21.16910855,283.5589768,260,6.125,29.61817397,0,23.0225,72.5714
Year 1 Jul 24 19:00,10.75,0,25.375,25.675,7.90842285,288.487576,250,6.575,29.58073683,0,23.0225,72.5714
Year 1 Jul 24 20:00,0,0,25.4,25.7,-4.940375127,294.2810728,250,7.075,29.54033088,0,23.0225,72.5714
Year 1 Jul 24 21:00,0,0,25.475,25.775,-17.14131983,301.4766583,250,7.575,29.4937496,0,23.0225,72.5714
Year 1 Jul 24 22:00,0,0,25.425,25.8,-28.29309767,310.8404908,250,7.325,29.44122064,0,23.0225,72.5714
Year 1 Jul 24 23:00,0,0,25.325,25.8,-37.70696218,323.3818368,250,6.825,29.38264053,0,23.0225,72.5714
Year 1 Jul 25 00:00,0,0,25.225,25.8,-44.29218671,339.9191321,250,6.325,29.31846072,0,23.0225,72.5714
Year 1 Jul 25 01:00,0,0,25.2,25.725,-46.95911382,5.172314221,250,5.675,29.25015141,0,23.0225,72.5714
Year 1 Jul 25 02:00,0,0,25.275,25.7,-44.62270352,19.64319568,250,4.975,29.17801677,0,23.0225,72.5714
Year 1 Jul 25 03:00,0,0,25.3,25.625,-38.11168497,36.3537555,250,4.275,29.10268878,0,23.0225,72.5714
Year 1 Jul 25 04:00,0,0,25.225,25.6,-28.7327558,49.02421543,250,4.25,29.02538409,0,23.0225,72.5714
Year 1 Jul 25 05:00,0,0,25.125,25.6,-17.59414001,58.47150409,250,4.375,28.94665624,0,23.0225,72.5714
Year 1 Jul 25 06:00,0,0,25.025,25.6,-5.395952122,65.72193211,212.5,4.55,28.86717447,0,23.0225,72.5714
Year 1 Jul 25 07:00,9.75,0,25.15,25.675,7.454806371,71.55588588,200,4.675,28.78773313,0,23.0225,72.5714
Year 1 Jul 25 08:00,41.25,0,25.275,25.775,20.71945054,76.52039739,200,4.775,28.70933928,0,23.0225,72.5714
Year 1 Jul 25 09:00,86.75,0,25.45,25.8,34.25089641,81.03782003,200,4.875,28.63280257,0,23.0225,72.5714
Year 1 Jul 25 10:00,131.25,0.5,25.5,25.95,47.95008942,85.55266038,200,4.9,28.55888271,0,23.0225,72.5714
Year 1 Jul 25 11:00,165,2.25,25.575,26.075,61.73419674,90.90497817,200,4.975,28.48965258,0,23.0225,72.5714
Year 1 Jul 25 12:00,185.75,3.25,25.6,26.175,75.45232287,100.8283966,252.5,5.075,28.42751991,0,23.0225,72.5714
Year 1 Jul 25 13:00,193.25,4,25.6,26.275,85.22558452,178.2906287,270,4.875,28.37422729,0,23.0225,72.5714
Year 1 Jul 25 14:00,186.75,3.75,25.675,26.45,75.84632076,258.6515957,270,4.5,28.33111239,0,23.0225,72.5714
Year 1 Jul 25 15:00,166.5,2.25,25.7,26.575,62.13648741,268.9071427,270,4.175,28.29866788,0,23.0225,72.5714
Year 1 Jul 25 16:00,133.25,0,25.7,26.975,48.35133581,274.3093673,270,3.875,28.27649173,0,23.0225,72.5714
Year 1 Jul 25 17:00,89,0,25.7,27.55,34.64848462,278.832994,270,3.5,28.26417409,0,23.0225,72.5714
Year 1 Jul 25 18:00,45.75,0,25.7,28.075,21.11089873,283.3434443,270,3.175,28.26156472,0,23.0225,72.5714
Year 1 Jul 25 19:00,18.25,0,25.325,28.2,7.836706161,288.2892425,270,3.325,28.2662946,0,23.0225,72.5714
Year 1 Jul 25 20:00,0,0,24.825,28.2,-5.028917016,294.0909814,270,3.7,28.27485214,0,23.0225,72.5714
Year 1 Jul 25 21:00,0,0,24.325,28.2,-17.250832,301.2903938,270,4.025,28.28426169,0,23.0225,72.5714
Year 1 Jul 25 22:00,0,0,24.125,27.975,-28.42848072,310.6599398,270,4.1,28.29299265,0,23.0225,72.5714
Year 1 Jul 25 23:00,0,0,24.025,27.75,-37.87237404,323.2214098,270,4.1,28.29948666,0,23.0225,72.5714
Year 1 Jul 26 00:00,0,0,23.925,27.475,-44.48605392,339.8132483,270,4.1,28.30214145,0,23.0225,72.5714
Year 1 Jul 26 01:00,0,0,23.825,27.175,-47.17249877,5.200093761,270,4.1,28.30035393,0,23.0225,72.5714
Year 1 Jul 26 02:00,0,0,23.8,26.95,-44.82564256,19.73657803,270,4.1,28.2936364,0,23.0225,72.5714
Year 1 Jul 26 03:00,0,0,23.725,26.675,-38.28810074,36.50744489,270,4.1,28.28201634,0,23.0225,72.5714
Year 1 Jul 26 04:00,0,0,23.775,26.6,-28.8798907,49.20176232,270,4.1,28.26540311,0,23.0225,72.5714
Year 1 Jul 26 05:00,0,0,23.875,26.525,-17.71562145,58.65682448,270,4.1,28.24422077,0,23.0225,72.5714
Year 1 Jul 26 06:00,0,0,24.05,26.5,-5.496487784,65.91222728,270,4.1,28.21920003,0,23.0225,72.5714
Year 1 Jul 26 07:00,25.75,0,24.175,26.5,7.371125048,71.75511996,270,4.1,28.19038477,0,23.0225,72.5714
Year 1 Jul 26 08:00,107.75,11.5,24.275,26.425,20.64929787,76.73729625,270,4.1,28.15862159,0,23.0225,72.5714
Year 1 Jul 26 09:00,214.75,38.5,24.375,26.4,34.19137866,81.28763654,240,4.1,28.12477666,0,23.0225,72.5714
Year 1 Jul 26 10:00,274.5,15.5,24.625,26.475,47.89806803,85.86483341,230,3.575,28.0919066,0,23.0225,72.5714
Year 1 Jul 26 11:00,245.5,12,25,26.65,61.68440884,91.35108863,230,2.95,28.06536327,0,23.0225,72.5714
Year 1 Jul 26 12:00,217.75,8.75,25.325,26.775,75.38658537,101.6803227,230,2.275,28.04988347,0,23.0225,72.5714
Year 1 Jul 26 13:00,352,21.75,25.55,27.175,85.07504184,178.2544334,230,2.325,28.04715102,0,23.0225,72.5714
Year 1 Jul 26 14:00,424.75,49.5,25.675,27.6,75.78671507,257.7657208,230,2.7,28.05842808,0,23.0225,72.5714
Year 1 Jul 26 15:00,410.25,105.25,25.85,28.075,62.09424394,268.4512706,260,3.025,28.08587066,0,23.0225,72.5714
Year 1 Jul 26 16:00,349.75,134.75,25.975,28.65,48.3070808,273.9919753,270,3.325,28.12875848,0,23.0225,72.5714
Year 1 Jul 26 17:00,282.75,87.75,26,29.25,34.59677451,278.5794063,270,3.7,28.17790541,0,23.0225,72.5714
Year 1 Jul 26 18:00,144.25,69.75,26.075,29.85,21.04852318,283.1232535,255,4.025,28.22835046,0,23.0225,72.5714
Year 1 Jul 26 19:00,41.75,0,25.725,29.625,7.760712092,288.0867056,250,3.875,28.28493294,0,23.0225,72.5714
Year 1 Jul 26 20:00,0,0,25.3,29.05,-5.121936301,293.8969683,250,3.5,28.34821401,0,23.0225,72.5714
Year 1 Jul 26 21:00,0,0,24.825,28.525,-17.36511016,301.1004352,167.5,3.175,28.41296342,0,23.0225,72.5714
Year 1 Jul 26 22:00,0,0,24.775,28.1,-28.56900711,310.4760593,140,2.95,28.47457594,0,23.0225,72.5714
Year 1 Jul 26 23:00,0,0,24.8,27.7,-38.04335007,323.058572,140,2.825,28.5292187,0,23.0225,72.5714
Year 1 Jul 27 00:00,0,0,24.875,27.3,-44.68573855,339.7071317,207.5,2.65,28.57471632,0,23.0225,72.5714
Year 1 Jul 27 01:00,0,0,24.9,26.975,-47.39127206,5.228809623,230,2.6,28.60998865,0,23.0225,72.5714
Year 1 Jul 27 02:00,0,0,24.975,26.75,-45.0328114,19.8362492,230,2.6,28.63503417,0,23.0225,72.5714
Year 1 Jul 27 03:00,0,0,25,26.475,-38.46733722,36.66832683,230,2.6,28.64906869,0,23.0225,72.5714
Year 1 Jul 27 04:00,0,0,25,26.4,-29.0286889,49.38619628,230,2.6,28.65254355,0,23.0225,72.5714
Year 1 Jul 27 05:00,0,0,25,26.475,-17.8379493,58.84850022,230,2.525,28.64644905,0,23.0225,72.5714
Year 1 Jul 27 06:00,0,0,25,26.5,-5.597319251,66.10850483,230,2.5,28.63257169,0,23.0225,72.5714
Year 1 Jul 27 07:00,33.5,8.75,25.075,26.725,7.287506626,71.96022629,230,2.725,28.61183137,0,23.0225,72.5714
Year 1 Jul 27 08:00,131,61,25.175,26.95,20.57941599,76.96027432,230,3.025,28.5860185,0,23.0225,72.5714
Year 1 Jul 27 09:00,256.75,132.25,25.2,27.225,34.1321926,81.54416655,230,3.325,28.55781227,0,23.0225,72.5714
Year 1 Jul 27 10:00,382.5,112.25,25.35,27.675,47.84623948,86.18506339,230,3.325,28.53195713,0,23.0225,72.5714
Year 1 Jul 27 11:00,439.25,114.25,25.475,28.175,61.63426478,91.80806112,230,3.225,28.51654069,0,23.0225,72.5714
Year 1 Jul 27 12:00,449.75,138.75,25.575,28.675,75.31849722,102.5476538,230,3.125,28.51866388,0,23.0225,72.5714
Year 1 Jul 27 13:00,462,223.25,25.675,29.25,84.91601459,178.2442967,230,3.1,28.54217111,0,23.0225,72.5714
Year 1 Jul 27 14:00,423.75,305.75,25.7,29.85,75.72012381,256.8702366,230,3.1,28.58899059,0,23.0225,72.5714
Year 1 Jul 27 15:00,371,339,25.775,30.45,62.04702094,267.986484,245,3.1,28.66005471,0,23.0225,72.5714
Year 1 Jul 27 16:00,329.25,266.5,25.725,30.975,48.25843011,273.6680096,250,2.95,28.75514953,0,23.0225,72.5714
Year 1 Jul 27 17:00,263,156.5,25.625,31.4,34.54085848,278.3205326,250,2.825,28.87252722,0,23.0225,72.5714
Year 1 Jul 27 18:00,143.25,77,25.525,31.875,20.98195653,282.8985134,250,2.65,29.00934281,0,23.0225,72.5714
Year 1 Jul 27 19:00,48,3.75,25.8,31.325,7.680432945,287.8800539,250,2.45,29.16177775,0,23.0225,72.5714
Year 1 Jul 27 20:00,0,0,26.125,30.5,-5.219424211,293.699107,250,2.325,29.32150798,0,23.0225,72.5714
Year 1 Jul 27 21:00,0,0,26.5,29.625,-17.48412988,300.9068419,265,2.15,29.47807008,0,23.0225,72.5714
Year 1 Jul 27 22:00,0,0,26.225,29.175,-28.71463822,310.2888932,270,2.625,29.62304406,0,23.0225,72.5714
Year 1 Jul 27 23:00,0,0,25.65,28.8,-38.21984055,322.8933541,270,3.25,29.75087604,0,23.0225,72.5714
Year 1 Jul 28 00:00,0,0,25.125,28.475,-44.89118233,339.6008233,255,3.925,29.85949109,0,23.0225,72.5714
Year 1 Jul 28 01:00,0,0,25,28.1,-47.6153594,5.258473468,250,3.875,29.94776342,0,23.0225,72.5714
Year 1 Jul 28 02:00,0,0,24.925,27.7,-45.24411417,19.94230601,250,3.5,30.01594947,0,23.0225,72.5714
Year 1 Jul 28 03:00,0,0,24.9,27.3,-38.64928822,36.83645264,235,3.175,30.06520237,0,23.0225,72.5714
Year 1 Jul 28 04:00,0,0,24.9,27.125,-29.17905058,49.57751864,230,2.95,30.09640643,0,23.0225,72.5714
Year 1 Jul 28 05:00,0,0,24.975,27.1,-17.96103884,59.04650088,230,2.825,30.1097057,0,23.0225,72.5714
Year 1 Jul 28 06:00,0,0,25,27.025,-5.698379731,66.31071605,245,2.65,30.10792226,0,23.0225,72.5714
Year 1 Jul 28 07:00,35,14.25,25.075,27.225,7.203999152,72.17114403,250,2.975,30.09281894,0,23.0225,72.5714
Year 1 Jul 28 08:00,131,81.25,25.25,27.6,20.50983321,77.18925968,250,3.475,30.06727852,0,23.0225,72.5714
Year 1 Jul 28 09:00,257.25,145.25,25.375,27.925,34.07334418,81.80732346,265,3.975,30.03592316,0,23.0225,72.5714
Year 1 Jul 28 10:00,383.75,117.5,25.4,28.525,47.79458094,86.51323675,270,4.325,30.00450041,0,23.0225,72.5714
Year 1 Jul 28 11:00,437.75,111,25.475,29.15,61.58369645,92.27570414,270,4.7,29.98148647,0,23.0225,72.5714
Year 1 Jul 28 12:00,448.5,115,25.5,29.825,75.24790245,103.4295771,240,5.025,29.97445241,0,23.0225,72.5714
Year 1 Jul 28 13:00,493,133.75,25.575,30.45,84.74866305,178.2596778,230,4.8,29.98738606,0,23.0225,72.5714
Year 1 Jul 28 14:00,540,105.25,25.6,30.975,75.64639878,255.9669033,230,4.4,30.02184477,0,23.0225,72.5714
Year 1 Jul 28 15:00,487.5,126,25.675,31.55,61.99471315,267.5132118,230,3.925,30.07889645,0,23.0225,72.5714
Year 1 Jul 28 16:00,393,136,25.775,32.15,48.20531608,273.3376882,230,3.5,30.15982801,0,23.0225,72.5714
Year 1 Jul 28 17:00,277,113.75,25.8,32.675,34.48069441,278.0565181,230,3.1,30.26465442,0,23.0225,72.5714
Year 1 Jul 28 18:00,142.5,69,25.875,33.25,20.91117677,282.6693341,230,2.7,30.39076041,0,23.0225,72.5714
Year 1 Jul 28 19:00,41,0,25.825,32.725,7.595864299,287.6693761,230,1.925,30.53390439,0,23.0225,72.5714
Year 1 Jul 28 20:00,0,0,25.725,31.9,-5.321368775,293.4974705,230,1.1,30.68526766,0,23.0225,72.5714
Year 1 Jul 28 21:00,0,0,26.15,31.025,-17.60786363,300.709672,147.5,0.225,30.83418639,0,23.0225,72.5714
Year 1 Jul 28 22:00,0,0,25.7,30.35,-28.86533255,310.0984829,0,0.675,30.9725857,0,23.0225,72.5714
Year 1 Jul 28 23:00,0,0,25.425,29.75,-38.40179331,322.7257839,0,1.5,31.09494249,0,23.0225,72.5714
Year 1 Jul 29 00:00,0,0,25.325,29.15,-45.10232511,339.4943617,307.5,2.375,31.19907816,0,23.0225,72.5714
Year 1 Jul 29 01:00,0,0,25.15,28.625,-47.84468507,5.289097489,290,2.6,31.28338807,0,23.0225,72.5714
Year 1 Jul 29 02:00,0,0,25.025,28.05,-45.45945375,20.05484506,290,2.6,31.34768825,0,23.0225,72.5714
Year 1 Jul 29 03:00,0,0,24.85,27.525,-38.83384694,37.01187169,290,2.6,31.39230673,0,23.0225,72.5714
Year 1 Jul 29 04:00,0,0,24.875,27.175,-29.33087627,49.77572794,290,1.925,31.41553545,0,23.0225,72.5714
Year 1 Jul 29 05:00,0,0,25.05,26.95,-18.08480658,59.25079332,290,1.1,31.41888144,0,23.0225,72.5714
Year 1 Jul 29 06:00,0,0,25.175,26.675,-5.799604265,66.51880998,162.5,0.225,31.40424407,0,23.0225,72.5714
Year 1 Jul 29 07:00,30,0,25.2,26.675,7.120648398,72.3878105,0,0,31.37345057,0,23.0225,72.5714
Year 1 Jul 29 08:00,81.75,0,25.125,26.7,20.44057521,77.42417881,0,0,31.32942081,0,23.0225,72.5714
Year 1 Jul 29 09:00,86.5,0,25.1,26.775,34.01483647,82.07701924,0,0,31.27664593,0,23.0225,72.5714
Year 1 Jul 29 10:00,130.5,0.5,25.175,27.175,47.74306649,86.84923821,0,0.225,31.21884812,0,23.0225,72.5714
Year 1 Jul 29 11:00,165,2.25,25.275,27.6,61.53263259,92.75382192,0,0.6,31.1611455,0,23.0225,72.5714
Year 1 Jul 29 12:00,240,16.5,25.375,28.075,75.1746454,104.325257,292.5,0.925,31.1079495,0,23.0225,72.5714
Year 1 Jul 29 13:00,429.75,84,25.7,28.575,84.57316147,178.299613,270,1.3,31.06289797,0,23.0225,72.5714
Year 1 Jul 29 14:00,464.5,206.5,26.025,29.15,75.5654074,255.0574813,270,1.625,31.03072043,0,23.0225,72.5714
Year 1 Jul 29 15:00,388,304.75,26.4,29.675,61.93722073,267.0318932,240,2,31.01770988,0,23.0225,72.5714
Year 1 Jul 29 16:00,332,194.75,26.575,29.65,48.14767502,273.0012328,230,1.8,31.02985391,0,23.0225,72.5714
Year 1 Jul 29 17:00,240,80.75,26.6,29.525,34.41624378,277.7875096,230,1.475,31.06703158,0,23.0225,72.5714
Year 1 Jul 29 18:00,116,15,26.675,29.35,20.83616531,282.4358257,230,1.1,31.12513096,0,23.0225,72.5714
Year 1 Jul 29 19:00,24.25,0,26.775,29.15,7.507005052,287.4547606,230,0.775,31.19916303,0,23.0225,72.5714
Year 1 Jul 29 20:00,0,0,26.8,29.025,-5.427754794,293.2921309,230,0.475,31.28044852,0,23.0225,72.5714
Year 1 Jul 29 21:00,0,0,26.875,28.85,-17.7362808,300.5089821,147.5,0.1,31.35977525,0,23.0225,72.5714
Year 1 Jul 29 22:00,0,0,26.6,28.725,-29.02104574,309.904868,0,0.225,31.42926716,0,23.0225,72.5714
Year 1 Jul 29 23:00,0,0,26.125,28.55,-38.58915375,322.5558862,0,0.6,31.48116644,0,23.0225,72.5714
Year 1 Jul 30 00:00,0,0,25.7,28.425,-45.31910499,339.3877826,292.5,0.925,31.51206112,0,23.0225,72.5714
Year 1 Jul 30 01:00,0,0,25.375,28.175,-48.07917203,5.32069442,270,1.15,31.52261616,0,23.0225,72.5714
Year 1 Jul 30 02:00,0,0,25.15,27.8,-45.67873182,20.17396268,270,1.275,31.51657759,0,23.0225,72.5714
Year 1 Jul 30 03:00,0,0,24.875,27.475,-39.02090606,37.1946313,270,1.45,31.49606666,0,23.0225,72.5714
Year 1 Jul 30 04:00,0,0,24.875,27.25,-29.48406697,49.98081986,270,1.65,31.46349984,0,23.0225,72.5714
Year 1 Jul 30 05:00,0,0,24.975,27.05,-18.20917033,59.46134175,270,1.85,31.42099404,0,23.0225,72.5714
Year 1 Jul 30 06:00,0,0,25.075,26.85,-5.900929801,66.73273334,270,2.05,31.37006603,0,23.0225,72.5714
Year 1 Jul 30 07:00,9.5,0,25.25,27.175,7.037497817,72.61016113,270,2.1,31.31136137,0,23.0225,72.5714
Year 1 Jul 30 08:00,40.25,0,25.375,27.6,20.37166507,77.66495666,270,2.1,31.24726238,0,23.0225,72.5714
Year 1 Jul 30 09:00,85.75,0,25.55,28.075,33.95666966,82.3531644,270,2.1,31.18001346,0,23.0225,72.5714
Year 1 Jul 30 10:00,130.5,0.5,25.675,28.575,47.69166714,87.19295075,270,2.1,31.11158849,0,23.0225,72.5714
Year 1 Jul 30 11:00,165,2.25,25.775,29,61.48099891,93.24221421,270,2.1,31.04591992,0,23.0225,72.5714
Year 1 Jul 30 12:00,219.25,6.5,25.95,29.475,75.09857133,105.2338368,240,2.1,30.9868926,0,23.0225,72.5714
Year 1 Jul 30 13:00,352,21.75,26,30.125,84.38969372,178.3628174,230,2.325,30.93852286,0,23.0225,72.5714
Year 1 Jul 30 14:00,424.5,49.5,25.925,30.9,75.47703329,254.1437175,230,2.7,30.90533873,0,23.0225,72.5714
Year 1 Jul 30 15:00,411.25,82.5,25.9,31.625,61.87444949,266.5429764,245,3.025,30.89265654,0,23.0225,72.5714
Year 1 Jul 30 16:00,342.75,52.75,26.275,31.725,48.08544741,272.6588688,250,2.35,30.90383589,0,23.0225,72.5714
Year 1 Jul 30 17:00,238.5,27.5,26.7,31.7,34.34747175,277.5136554,250,1.275,30.93839446,0,23.0225,72.5714
Year 1 Jul 30 18:00,115.75,12.75,27.175,31.625,20.75690704,282.1980992,152.5,0.25,30.99484096,0,23.0225,72.5714
Year 1 Jul 30 19:00,23.5,0,27.075,30.775,7.413857453,287.2362957,0,0,31.06941497,0,23.0225,72.5714
Year 1 Jul 30 20:00,0,0,26.85,29.6,-5.538563834,293.0831596,0,0,31.15341771,0,23.0225,72.5714
Year 1 Jul 30 21:00,0,0,26.575,28.475,-17.86934768,300.3048275,0,0,31.23650425,0,23.0225,72.5714
Year 1 Jul 30 22:00,0,0,26.575,28.125,-29.18173055,309.7080856,0,0,31.31088546,0,23.0225,72.5714
Year 1 Jul 30 23:00,0,0,26.6,27.95,-38.78186483,322.3836827,0,0,31.37278132,0,23.0225,72.5714
Year 1 Jul 31 00:00,0,0,26.675,27.825,-45.54145825,339.2811191,0,0,31.42077213,0,23.0225,72.5714
Year 1 Jul 31 01:00,0,0,26.325,27.575,-48.31874185,5.353277557,0,0.225,31.45231361,0,23.0225,72.5714
Year 1 Jul 31 02:00,0,0,25.9,27.35,-45.90184885,20.29975487,0,0.6,31.46782311,0,23.0225,72.5714
Year 1 Jul 31 03:00,0,0,25.425,27.075,-39.21035776,37.38477666,262.5,0.925,31.46799891,0,23.0225,72.5714
Year 1 Jul 31 04:00,0,0,25.3,26.775,-29.63852423,50.19278717,230,0.775,31.45422334,0,23.0225,72.5714
Year 1 Jul 31 05:00,0,0,25.3,26.55,-18.33404926,59.67810763,230,0.4,31.42746299,0,23.0225,72.5714
Year 1 Jul 31 06:00,0,0,25.3,26.275,-6.002295249,66.95243066,147.5,0.075,31.38915571,0,23.0225,72.5714
Year 1 Jul 31 07:00,27.5,0,25.375,26.65,6.954588498,72.83812953,0,0,31.34035647,0,23.0225,72.5714
Year 1 Jul 31 08:00,110.25,11.25,25.475,27.25,20.30312323,77.91151661,0,0,31.28433615,0,23.0225,72.5714
Year 1 Jul 31 09:00,221.5,48,25.65,27.85,33.89884114,82.63566809,0,0,31.22514039,0,23.0225,72.5714
Year 1 Jul 31 10:00,334.5,58.75,25.7,28.6,47.64035094,87.54425555,0,0.375,31.16678113,0,23.0225,72.5714
Year 1 Jul 31 11:00,415.5,74.25,25.775,29.4,61.4287182,93.74067607,0,0.875,31.11782237,0,23.0225,72.5714
Year 1 Jul 31 12:00,445,105.5,25.875,30.2,75.01952693,106.1544402,277.5,1.375,31.08717827,0,23.0225,72.5714
Year 1 Jul 31 13:00,463.75,106.75,26.125,30.325,84.19844971,178.4477788,250,1.125,31.08157909,0,23.0225,72.5714
Year 1 Jul 31 14:00,446.25,105.25,26.5,30.15,75.38117665,253.2273324,250,0.625,31.10226255,0,23.0225,72.5714
Year 1 Jul 31 15:00,402,92.25,26.825,30.025,61.80631126,266.0469173,152.5,0.125,31.14855485,0,23.0225,72.5714
Year 1 Jul 31 16:00,341.75,52.75,27.05,30.075,48.01857802,272.3108245,0,0.375,31.21946876,0,23.0225,72.5714
Year 1 Jul 31 17:00,237.5,27.5,27.175,30.1,34.27434723,277.2351047,0,0.875,31.31321435,0,23.0225,72.5714
Year 1 Jul 31 18:00,119.25,12.75,27.35,30.175,20.67339038,281.9562657,277.5,1.375,31.42599815,0,23.0225,72.5714
Year 1 Jul 31 19:00,36.5,0,27.4,29.75,7.316427132,287.0140694,250,2.4,31.5509938,0,23.0225,72.5714
Year 1 Jul 31 20:00,0,0,27.325,29.3,-5.653774203,292.8706272,250,3.6,31.67815042,0,23.0225,72.5714
Year 1 Jul 31 21:00,0,0,27.15,28.9,-18.00702745,300.097262,197.5,4.8,31.79675489,0,23.0225,72.5714
Year 1 Jul 31 22:00,0,0,26.95,28.425,-29.3473369,309.5081705,180,5.1,31.89908635,0,23.0225,72.5714
Year 1 Jul 31 23:00,0,0,26.6,27.925,-38.9798671,322.2091918,180,5.1,31.98020499,0,23.0225,72.5714
Year 1 Aug 01 00:00,0,0,26.125,27.35,-45.76931944,339.1744011,180,5.1,32.03874878,0,23.0225,72.5714
