Date/Time,[1] Site Diffuse Solar Radiation Rate per Area  (W/m2),[1] Site Direct Solar Radiation Rate per Area  (W/m2),[1] Site Outdoor Air Dewpoint Temperature  (C),[1] Site Outdoor Air Drybulb Temperature  (C),[1] Site Solar Altitude Angle  (deg),[1] Site Solar Azimuth Angle  (deg),[1] Site Wind Direction  (deg),[1] Site Wind Speed  (m/s),[1] Surface Outside Face Temperature  (C),Orientation,Lats,Longs
Year 1 Feb 05 22:00,0,0,19.55,21,-42.84483158,268.5038674,90,1.525,24.53727146,180,23.242,69.6669
Year 1 Feb 05 23:00,0,0,19.125,20.35,-56.68936137,274.8005263,18.25,0.325,24.04051933,180,23.242,69.6669
Year 1 Feb 06 00:00,0,0,18.475,19.375,-70.32056221,285.8755427,84.75,0.525,23.40068633,180,23.242,69.6669
Year 1 Feb 06 01:00,0,0,17.85,18.725,-81.4436322,30.10062197,157.25,1,22.67459402,180,23.242,69.6669
Year 1 Feb 06 02:00,0,0,17.4,18.3,-78.09187479,54.84366171,245.5,1.925,21.68493727,180,23.242,69.6669
Year 1 Feb 06 03:00,0,0,17.3,18.65,-65.26515075,78.61014146,204,1.675,21.51524143,180,23.242,69.6669
Year 1 Feb 06 04:00,0,0,17.675,19.1,-51.51885607,87.30183614,138.5,1.275,21.54164664,180,23.242,69.6669
Year 1 Feb 06 05:00,0,0,17.575,18.6,-37.66797296,93.06172563,31,0.3,21.23612211,180,23.242,69.6669
Year 1 Feb 06 06:00,0,0,16.975,17.875,-23.87991976,98.04173827,11.25,0,20.84172983,180,23.242,69.6669
Year 1 Feb 06 07:00,0,0,17.1,18,-10.25902893,103.0375345,19.5,0,20.58420416,180,23.242,69.6669
Year 1 Feb 06 08:00,4.25,1.75,18.175,19.075,3.073266896,108.5787801,5.25,0,20.77926011,180,23.242,69.6669
Year 1 Feb 06 09:00,31.25,153.25,19.475,21.35,15.93190684,115.2336425,0,0.375,24.43140024,180,23.242,69.6669
Year 1 Feb 06 10:00,67.75,684.5,19.8,24.025,27.99862356,123.7963999,14.25,1.175,36.00505958,180,23.242,69.6669
Year 1 Feb 06 11:00,48,985.5,18.975,26.725,38.69205757,135.4499803,72.25,2.45,44.57059393,180,23.242,69.6669
Year 1 Feb 06 12:00,57,1025,17.2,28.6,46.96324941,151.6440114,158.25,3.7,48.79870784,180,23.242,69.6669
Year 1 Feb 06 13:00,108.5,893,14.675,29.825,51.24051928,172.7197501,261.25,4.675,49.78361241,180,23.242,69.6669
Year 1 Feb 06 14:00,155.5,770,12.05,30.175,50.24233291,195.4565722,162,4.975,50.17329316,180,23.242,69.6669
Year 1 Feb 06 15:00,176,671.75,10.275,30.125,44.30541008,214.8919588,29.25,4.7,49.61508172,180,23.242,69.6669
Year 1 Feb 06 16:00,227.75,390.75,10.05,29.5,34.98727371,229.2709866,23.25,4.075,45.57656244,180,23.242,69.6669
Year 1 Feb 06 17:00,191,248,10.85,28.475,23.69853647,239.6273696,348,3.45,41.51986903,180,23.242,69.6669
Year 1 Feb 06 18:00,102.5,139.5,12.3,26.7,11.2918652,247.3770819,297.5,3.15,36.95373893,180,23.242,69.6669
Year 1 Feb 06 19:00,13,6,13.525,24.7,-1.768203443,253.5475986,271.25,3.325,31.4250613,180,23.242,69.6669
Year 1 Feb 06 20:00,0,0,14.4,22.4,-15.22324208,258.8294039,269.25,3.775,28.18137278,180,23.242,69.6669
Year 1 Feb 06 21:00,0,0,14.75,20.6,-28.91759454,263.7531167,291.75,4.2,26.12391863,180,23.242,69.6669
Year 1 Feb 06 22:00,0,0,15.325,19.375,-42.74143522,268.8953222,300.5,4.15,24.53070447,180,23.242,69.6669
Year 1 Feb 06 23:00,0,0,16.025,19.025,-56.58223869,275.3228556,277.75,3.5,23.68496203,180,23.242,69.6669
Year 1 Feb 07 00:00,0,0,17.1,19.075,-70.18442684,286.6982712,205.5,2.4,23.28726377,180,23.242,69.6669
Year 1 Feb 07 01:00,0,0,18.225,19.55,-81.18176461,29.39336586,112.75,1.2,23.51031642,180,23.242,69.6669
Year 1 Feb 07 02:00,0,0,19.025,19.775,-77.91332403,53.62770993,22.25,0.225,23.42994867,180,23.242,69.6669
Year 1 Feb 07 03:00,0,0,19.2,19.8,-65.17501839,77.89490006,0,0,23.15443517,180,23.242,69.6669
Year 1 Feb 07 04:00,0,0,18.825,19.275,-51.44688641,86.81687769,0,0,22.90525692,180,23.242,69.6669
Year 1 Feb 07 05:00,0,0,17.95,19.625,-37.59622123,92.68163481,0,0.825,22.64335417,180,23.242,69.6669
Year 1 Feb 07 06:00,0,0,17.925,19.35,-23.80035782,97.71531383,0,0.425,22.34975156,180,23.242,69.6669
Year 1 Feb 07 07:00,0,0,17.7,18.9,-10.16602048,102.7383664,0,0.05,22.03990228,180,23.242,69.6669
Year 1 Feb 07 08:00,4.75,2.5,17.675,19.1,3.185251537,108.2907356,0,0,22.04075803,180,23.242,69.6669
Year 1 Feb 07 09:00,43.25,40.75,17.1,20.025,16.06947296,114.9463409,72.75,0.825,23.16253369,180,23.242,69.6669
Year 1 Feb 07 10:00,117.25,255.75,16.975,21.575,28.17021622,123.506052,177.25,1.925,29.00846264,180,23.242,69.6669
Year 1 Feb 07 11:00,147,577.75,16.7,23.2,38.90751118,135.1678629,270.75,3.025,37.44243054,180,23.242,69.6669
Year 1 Feb 07 12:00,223.25,473.5,17.125,24.5,47.22845691,151.41654,314.75,3.675,39.69290075,180,23.242,69.6669
Year 1 Feb 07 13:00,233.5,546,17.525,25.1,51.54255089,172.633477,313.75,4.325,42.74232949,180,23.242,69.6669
Year 1 Feb 07 14:00,297.5,396.25,18.05,25.05,50.54290035,195.5536582,280.25,4.875,41.53968066,180,23.242,69.6669
Year 1 Feb 07 15:00,334.5,206,17.9,24.475,44.57103582,215.1084958,255,5.9,37.31606811,180,23.242,69.6669
Year 1 Feb 07 16:00,270,172.25,17.875,23.85,35.2101189,229.5308144,253.75,6.8,34.34279062,180,23.242,69.6669
Year 1 Feb 07 17:00,194.25,238.5,17.675,23.175,23.88451088,239.896171,283.5,7.6,32.89719894,180,23.242,69.6669
Year 1 Feb 07 18:00,100.75,151.5,17.975,22.55,11.4490799,247.6478665,314,7.425,30.24092012,180,23.242,69.6669
Year 1 Feb 07 19:00,8,1.5,17.95,21.725,-1.632814202,253.8250868,322.5,6.4,25.97515425,180,23.242,69.6669
Year 1 Feb 07 20:00,0,0,17.75,20.675,-15.10403031,259.1245366,283.25,4.45,24.62788219,180,23.242,69.6669
Year 1 Feb 07 21:00,0,0,16.575,19.35,-28.80944941,264.0837199,205.5,2.55,23.59926479,180,23.242,69.6669
Year 1 Feb 07 22:00,0,0,15.675,18.025,-42.63846787,269.2925983,104.5,0.9,23.15622201,180,23.242,69.6669
Year 1 Feb 07 23:00,0,0,14.675,17.175,-56.47462,275.8517459,19.5,0.125,22.60932916,180,23.242,69.6669
Year 1 Feb 08 00:00,0,0,14.85,17.15,-70.04572827,287.5254427,0,0,22.0685131,180,23.242,69.6669
Year 1 Feb 08 01:00,0,0,15.45,17.8,-80.9153285,28.69007514,0,0.6,21.85896418,180,23.242,69.6669
Year 1 Feb 08 02:00,0,0,16.65,18.9,-77.72467586,52.44794076,0,1.25,21.7187345,180,23.242,69.6669
Year 1 Feb 08 03:00,0,0,17.3,19.8,-65.07702668,77.17779455,23.25,1.85,21.54417637,180,23.242,69.6669
Year 1 Feb 08 04:00,0,0,17.925,20.15,-51.3686064,86.32822566,27.25,1.7,21.77964796,180,23.242,69.6669
Year 1 Feb 08 05:00,0,0,16.225,17.5,-37.51894255,92.29812226,6.5,0.4,21.13766413,180,23.242,69.6669
Year 1 Feb 08 06:00,0,0,15.375,16.225,-23.7157211,97.385799,0,0,20.2166877,180,23.242,69.6669
Year 1 Feb 08 07:00,0,0,15.15,16.775,-10.06821713,102.4363232,0,0,19.94884232,180,23.242,69.6669
Year 1 Feb 08 08:00,7.75,13.5,14.725,17.15,3.301860578,107.9999147,0,0,20.07683608,180,23.242,69.6669
Year 1 Feb 08 09:00,51.75,68.5,14.975,19.075,16.21158209,114.6562686,81.75,1.05,22.15641128,180,23.242,69.6669
Year 1 Feb 08 10:00,108.25,275.25,15.325,20.9,28.34636775,123.2129119,172,2.15,28.02290405,180,23.242,69.6669
Year 1 Feb 08 11:00,140.25,636.5,15.925,23.325,39.1276612,134.8831824,284.5,3.525,36.99200032,180,23.242,69.6669
Year 1 Feb 08 12:00,243.5,409.5,15.425,24.45,47.49855807,151.1879662,331.5,4.125,38.21904126,180,23.242,69.6669
Year 1 Feb 08 13:00,152.25,778.25,14.6,25.65,51.84924153,172.5502615,177.25,4.425,44.77767878,180,23.242,69.6669
Year 1 Feb 08 14:00,250,528.75,13.05,26,50.84679338,195.6585763,327.25,4.05,44.48079237,180,23.242,69.6669
Year 1 Feb 08 15:00,197,615,12.525,27.05,44.83815687,215.3341577,320.25,3.9,45.98480304,180,23.242,69.6669
Year 1 Feb 08 16:00,277.75,212,12.8,27.25,35.4330967,229.7986879,297.25,3.45,40.94758217,180,23.242,69.6669
Year 1 Feb 08 17:00,180.25,107,14.4,27.35,24.06984206,240.1716995,308.5,3.3,37.23011444,180,23.242,69.6669
Year 1 Feb 08 18:00,62.5,13,15.875,25.675,11.60526878,247.9244454,295.5,2.775,32.2855651,180,23.242,69.6669
Year 1 Feb 08 19:00,6.5,0.5,17.55,23.9,-1.498584904,254.1078403,313.75,2.6,28.98361287,180,23.242,69.6669
Year 1 Feb 08 20:00,0,0,18.525,21.475,-14.98592887,259.4247468,316.75,2.3,26.72376773,180,23.242,69.6669
Year 1 Feb 08 21:00,0,0,19.15,20.425,-28.70218324,264.4195274,171.75,2.65,25.41687767,180,23.242,69.6669
Year 1 Feb 08 22:00,0,0,18.7,19.325,-42.53589627,269.6955348,343.75,2.725,23.99319735,180,23.242,69.6669
Year 1 Feb 08 23:00,0,0,17.75,19,-56.36643931,276.3869503,320.5,2.775,23.00607286,180,23.242,69.6669
Year 1 Feb 09 00:00,0,0,15.925,17.65,-69.90437625,288.3564773,223.5,1.975,22.37920467,180,23.242,69.6669
Year 1 Feb 09 01:00,0,0,14.65,16.675,-80.64437873,27.99190075,130,1.25,21.60158724,180,23.242,69.6669
Year 1 Feb 09 02:00,0,0,13.875,15.375,-77.52618398,51.30491876,27.25,0.275,20.8257868,180,23.242,69.6669
Year 1 Feb 09 03:00,0,0,14.225,15.45,-64.97116488,76.45966403,0,0,20.25903813,180,23.242,69.6669
Year 1 Feb 09 04:00,0,0,14.7,15.525,-51.28400364,85.83625697,0,0,20.00335772,180,23.242,69.6669
Year 1 Feb 09 05:00,0,0,13.225,13.925,-37.43614222,91.91141455,0,0,19.0805369,180,23.242,69.6669
Year 1 Feb 09 06:00,0,0,10.975,11.9,-23.62603309,97.05335314,3,0.075,17.79605704,180,23.242,69.6669
Year 1 Feb 09 07:00,0,0,11,11.55,-9.965659888,102.1315264,2.5,0.025,17.33141229,180,23.242,69.6669
Year 1 Feb 09 08:00,8.75,21.75,11.275,12.65,3.423035751,107.7064129,0.5,0,17.60940905,180,23.242,69.6669
Year 1 Feb 09 09:00,30.5,332.75,8.525,16.15,16.35815874,114.3634968,0,0.075,23.47998748,180,23.242,69.6669
Year 1 Feb 09 10:00,13.25,1077.5,6.25,20.275,28.52698632,122.9170218,0,0.4,38.68708093,180,23.242,69.6669
Year 1 Feb 09 11:00,1.5,1100,2.05,24.525,39.35240357,134.5959423,0,1.175,45.31207745,180,23.242,69.6669
Year 1 Feb 09 12:00,33.5,1029.25,1.025,26.95,47.77344603,150.958269,12,2.375,48.97050021,180,23.242,69.6669
Year 1 Feb 09 13:00,118,869,1.775,28.3,52.16048274,172.47015,27.25,3.675,50.22741673,180,23.242,69.6669
Year 1 Feb 09 14:00,80.75,990,1.025,28.3,51.15388204,195.7714504,41.5,4.75,51.4845159,180,23.242,69.6669
Year 1 Feb 09 15:00,156.25,748.25,3.625,28.575,45.10663079,215.569004,45,5.15,49.29503465,180,23.242,69.6669
Year 1 Feb 09 16:00,246.5,412,2.575,28.4,35.65608157,230.0745774,39.75,4.75,45.16615712,180,23.242,69.6669
Year 1 Feb 09 17:00,128.75,529.75,1,28.225,24.25443354,240.4538786,26.75,3.625,44.26945321,180,23.242,69.6669
Year 1 Feb 09 18:00,99.75,162.75,5.425,26.625,11.76036463,248.2067225,14.75,2.25,37.84937008,180,23.242,69.6669
Year 1 Feb 09 19:00,3,0,9.325,24.375,-1.365556131,254.3957534,3.75,1,32.29054277,180,23.242,69.6669
Year 1 Feb 09 20:00,0,0,12.575,21.1,-14.8689536,259.7299192,0.25,0.175,29.49031707,180,23.242,69.6669
Year 1 Feb 09 21:00,0,0,12.35,18.55,-28.59578737,264.760409,0,0,27.11335805,180,23.242,69.6669
Year 1 Feb 09 22:00,0,0,11.775,16.425,-42.43368505,270.1039697,0.75,0,25.45308464,180,23.242,69.6669
Year 1 Feb 09 23:00,0,0,10.05,15.825,-56.25762969,276.9282202,0.25,0,23.92115777,180,23.242,69.6669
Year 1 Feb 10 00:00,0,0,10.925,15.575,-69.76028398,289.1907981,1.5,0.075,22.97995903,180,23.242,69.6669
Year 1 Feb 10 01:00,0,0,12.15,16.175,-80.36897416,27.29982992,0.5,0.1,22.37777012,180,23.242,69.6669
Year 1 Feb 10 02:00,0,0,14.5,16.25,-77.31811241,50.19893126,0,0.025,21.99372459,180,23.242,69.6669
Year 1 Feb 10 03:00,0,0,14.825,16.275,-64.85743586,75.74132978,0,0,21.39663949,180,23.242,69.6669
Year 1 Feb 10 04:00,0,0,14.025,15.1,-51.19307379,85.3413464,0,0,20.73825886,180,23.242,69.6669
Year 1 Feb 10 05:00,0,0,8.625,12.225,-37.34783156,91.52173706,0,0,19.23177769,180,23.242,69.6669
Year 1 Feb 10 06:00,0,0,7.725,10.95,-23.53132223,96.71813444,27.75,0.075,18.10254331,180,23.242,69.6669
Year 1 Feb 10 07:00,0,0,8.225,11.4,-9.858394042,101.8240963,31.75,0.25,17.59013069,180,23.242,69.6669
Year 1 Feb 10 08:00,6.25,5.25,8.9,12.95,3.548714989,107.410324,7.5,0.075,17.85748235,180,23.242,69.6669
Year 1 Feb 10 09:00,41.75,136.5,8.35,16.025,16.50912403,114.0680954,0,0,21.37778013,180,23.242,69.6669
Year 1 Feb 10 10:00,70.25,637.25,7.875,19.75,28.71197704,122.6184216,0,0,31.94237107,180,23.242,69.6669
Year 1 Feb 10 11:00,5.5,1100,6.675,23.475,39.58163153,134.3061424,0,0,42.28326186,180,23.242,69.6669
Year 1 Feb 10 12:00,29,1058.75,6.225,26.05,48.05301195,150.7274232,90.75,0.375,47.68526429,180,23.242,69.6669
Year 1 Feb 10 13:00,108.75,901.75,5.375,27.425,52.47616486,172.3931867,219.25,1.4,49.68958739,180,23.242,69.6669
Year 1 Feb 10 14:00,154.75,783.5,5.325,27.475,51.4640352,195.8924051,153,2.525,49.18726036,180,23.242,69.6669
Year 1 Feb 10 15:00,180.75,672,4.875,26.95,45.37631491,215.813091,21.75,3.775,47.059131,180,23.242,69.6669
Year 1 Feb 10 16:00,215.5,453.5,5.825,25.9,35.87894928,230.3584485,8.75,4.55,42.60891713,180,23.242,69.6669
Year 1 Feb 10 17:00,194,270.5,7.25,24.85,24.43819124,240.7426279,310.25,4.925,37.97879878,180,23.242,69.6669
Year 1 Feb 10 18:00,108.75,137.5,10.225,23.4,11.91430307,248.494599,259.25,4.55,33.00251017,180,23.242,69.6669
Year 1 Feb 10 19:00,16.5,11,12.6,21.875,-1.233765489,254.6887183,238.25,4.1,28.5738019,180,23.242,69.6669
Year 1 Feb 10 20:00,0,0,14.45,20.075,-14.7531175,260.0399375,261.25,3.475,26.02807328,180,23.242,69.6669
Year 1 Feb 10 21:00,0,0,14.375,18.475,-28.49025054,265.1062335,294,3.3,24.50526982,180,23.242,69.6669
Year 1 Feb 10 22:00,0,0,13.6,16.9,-42.33179677,270.51774,313.25,3.075,22.87581236,180,23.242,69.6669
Year 1 Feb 10 23:00,0,0,11.675,15.825,-56.14812344,277.4753048,281.75,2.85,21.54040064,180,23.242,69.6669
Year 1 Feb 11 00:00,0,0,10.275,14.85,-69.6133684,290.0278327,210,2.125,20.66145474,180,23.242,69.6669
Year 1 Feb 11 01:00,0,0,8.875,14.225,-80.08917754,26.61470814,107.5,1.225,19.97955198,180,23.242,69.6669
Year 1 Feb 11 02:00,0,0,8.35,13.575,-77.10073317,49.13002317,20,0.25,19.48576005,180,23.242,69.6669
Year 1 Feb 11 03:00,0,0,7.325,13.1,-64.73585596,75.02359167,0,0,19.03778169,180,23.242,69.6669
Year 1 Feb 11 04:00,0,0,7.225,12.25,-51.09582061,84.84386551,0,0,18.42489327,180,23.242,69.6669
Year 1 Feb 11 05:00,0,0,8.425,10.95,-37.25402789,91.12931354,0,0,17.53501115,180,23.242,69.6669
Year 1 Feb 11 06:00,0,0,9.1,9.7,-23.43162192,96.38029968,12,0,16.55529722,180,23.242,69.6669
Year 1 Feb 11 07:00,0,0,9.8,10,-9.746469152,101.514152,16,0,16.29775131,180,23.242,69.6669
Year 1 Feb 11 08:00,8.5,15.75,10.15,11.55,3.678832476,107.1117405,4,0,16.77207253,180,23.242,69.6669
Year 1 Feb 11 09:00,35.25,266.75,10.125,15.15,16.66439572,113.7701323,0,0.75,21.30037662,180,23.242,69.6669
Year 1 Feb 11 10:00,29.25,933.5,9.5,19.275,28.90124203,122.317149,0,2.2,32.00705586,180,23.242,69.6669
Year 1 Feb 11 11:00,1.5,1100,8.025,23.525,39.81523573,134.0137794,17.25,4.4,38.24272557,180,23.242,69.6669
Year 1 Feb 11 12:00,19.75,1086.25,5.275,26.1,48.33714503,150.4953985,35.75,6.725,42.06156236,180,23.242,69.6669
Year 1 Feb 11 13:00,56.75,1058.75,2.7,27.575,52.79617706,172.3194143,43,8.8,44.37962835,180,23.242,69.6669
Year 1 Feb 11 14:00,46.5,1092.75,0.975,27.675,51.77712069,196.0215659,28.25,9.825,44.95585207,180,23.242,69.6669
Year 1 Feb 11 15:00,70.25,1005.75,1.05,27.9,45.64706641,216.0664719,5.75,10,44.30621689,180,23.242,69.6669
Year 1 Feb 11 16:00,117.25,784.75,1.125,27.625,36.10157706,230.6502621,0,9.475,42.061446,180,23.242,69.6669
Year 1 Feb 11 17:00,114.5,622.25,0.425,27.575,24.62102356,241.0378633,17.25,8.175,39.62131077,180,23.242,69.6669
Year 1 Feb 11 18:00,102,284,0.8,26.55,12.06702264,248.7879733,87.5,6.45,34.73421141,180,23.242,69.6669
Year 1 Feb 11 19:00,21,25,2.35,25.15,-1.103247593,254.9866254,205,5.1,30.03688033,180,23.242,69.6669
Year 1 Feb 11 20:00,0,0,4,22.85,-14.6384307,260.3546843,149.25,4.125,27.38448863,180,23.242,69.6669
Year 1 Feb 11 21:00,0,0,6.125,20.85,-28.38555897,265.4568691,60,3.75,25.49304763,180,23.242,69.6669
Year 1 Feb 11 22:00,0,0,8.125,18.675,-42.23019208,270.9366817,78.5,3.325,23.64491954,180,23.242,69.6669
Year 1 Feb 11 23:00,0,0,9.8,17.125,-56.03785224,278.0279516,19.5,2.9,22.26548681,180,23.242,69.6669
Year 1 Feb 12 00:00,0,0,10.575,15.45,-69.46355032,290.8670137,261,2.05,21.03024539,180,23.242,69.6669
Year 1 Feb 12 01:00,0,0,10.625,14.475,-79.80505536,25.93725754,129.75,1.125,20.22413334,180,23.242,69.6669
Year 1 Feb 12 02:00,0,0,10,13.325,-76.87432421,48.09802985,24.25,0.225,19.76238045,180,23.242,69.6669
Year 1 Feb 12 03:00,0,0,9.35,12.7,-64.60645473,74.30722501,0,0,18.9178171,180,23.242,69.6669
Year 1 Feb 12 04:00,0,0,8.675,11.625,-50.99225593,84.34418178,0,0,18.26928886,180,23.242,69.6669
Year 1 Feb 12 05:00,0,0,6.175,9.875,-37.15475454,90.73436574,0,1.05,16.77932051,180,23.242,69.6669
Year 1 Feb 12 06:00,0,0,4.575,8.8,-23.32697046,96.04000402,63,1.4,15.51896648,180,23.242,69.6669
Year 1 Feb 12 07:00,0,0,3.925,9.125,-9.629938975,101.2018108,106.5,1.85,14.76171114,180,23.242,69.6669
Year 1 Feb 12 08:00,9,19,3.875,10.125,3.813318715,106.8107533,113.25,2.15,14.93068759,180,23.242,69.6669
Year 1 Feb 12 09:00,38.5,264.75,5.325,12.8,16.82388835,113.4696736,66.5,3.1,18.8099629,180,23.242,69.6669
Year 1 Feb 12 10:00,53,836.25,6.85,16.075,29.09468047,122.0132395,27.75,3.85,28.27597357,180,23.242,69.6669
Year 1 Feb 12 11:00,55.5,914,8.475,19.975,40.05310423,133.7188465,22.25,4.75,34.46337807,180,23.242,69.6669
Year 1 Feb 12 12:00,0,1100,8.525,23.025,48.62573254,150.2621603,95,4.925,39.73449307,180,23.242,69.6669
Year 1 Feb 12 13:00,4,1100,7.125,25.725,53.12040741,172.2488737,205.25,5.125,42.76098874,180,23.242,69.6669
Year 1 Feb 12 14:00,20.75,1100,4,27.15,52.09300531,196.1590589,148.5,5.05,46.01920479,180,23.242,69.6669
Year 1 Feb 12 15:00,50.5,1046.25,1.45,28.3,45.91874245,216.3291966,35.25,5.6,46.72847422,180,23.242,69.6669
Year 1 Feb 12 16:00,97.25,856,0.3,28.15,36.32384369,230.9499743,50.75,5.8,44.68961463,180,23.242,69.6669
Year 1 Feb 12 17:00,107.25,631,1.9,27.55,24.80284143,241.3394967,13,6.025,40.85491941,180,23.242,69.6669
Year 1 Feb 12 18:00,112.25,177.25,4.6,25.675,12.21846485,249.0867415,342.75,5.35,34.64938541,180,23.242,69.6669
Year 1 Feb 12 19:00,22,29,7.925,23.9,-0.974034062,255.2893635,326.5,4.425,30.07703703,180,23.242,69.6669
Year 1 Feb 12 20:00,0,0,10.225,21.925,-14.5249005,260.6740409,170.75,3.15,27.27700201,180,23.242,69.6669
Year 1 Feb 12 21:00,0,0,11.75,20.95,-28.28169641,265.8121828,11.25,2.5,25.67816831,180,23.242,69.6669
Year 1 Feb 12 22:00,0,0,11.875,19.9,-42.12882979,271.3606299,19.5,1.875,24.57216976,180,23.242,69.6669
Year 1 Feb 12 23:00,0,0,11.125,19.15,-55.92674738,278.5859062,331.5,1.7,23.61636444,180,23.242,69.6669
Year 1 Feb 13 00:00,0,0,9.475,17.425,-69.31075473,291.7077796,248.25,1.025,22.59361299,180,23.242,69.6669
Year 1 Feb 13 01:00,0,0,8.1,15.55,-79.51667765,25.2680926,127,0.65,21.37237052,180,23.242,69.6669
Year 1 Feb 13 02:00,0,0,6.825,13.225,-76.63916754,47.10260758,23.5,0.15,20.04364835,180,23.242,69.6669
Year 1 Feb 13 03:00,0,0,6.5,11.625,-64.46927468,73.59297757,0,0.375,18.75753401,180,23.242,69.6669
Year 1 Feb 13 04:00,0,0,6.05,10.175,-50.88239963,83.8426576,0,0.575,17.5013188,180,23.242,69.6669
Year 1 Feb 13 05:00,0,0,5.675,8.75,-37.05004079,90.337113,0,0.15,16.66877706,180,23.242,69.6669
Year 1 Feb 13 06:00,0,0,6.125,7.575,-23.217411,95.69740078,66,0.45,15.70497816,180,23.242,69.6669
Year 1 Feb 13 07:00,0,0,6.525,8.5,-9.508861413,100.8871885,113.5,1.05,14.97361406,180,23.242,69.6669
Year 1 Feb 13 08:00,9.25,96.75,8.025,11.075,3.952100589,106.5074514,149,1.575,16.28828095,180,23.242,69.6669
Year 1 Feb 13 09:00,40.75,487.5,8.35,15.625,16.98751321,113.1667837,101.75,1.625,23.28574304,180,23.242,69.6669
Year 1 Feb 13 10:00,41.75,866.75,8.75,20.2,29.29218871,121.7067262,54.5,1.525,32.78809632,180,23.242,69.6669
Year 1 Feb 13 11:00,10.75,1100,7.7,24.375,40.29512259,133.4213334,11.25,1.425,41.51146233,180,23.242,69.6669
Year 1 Feb 13 12:00,13.5,1100,7,26.75,48.91865991,150.0276689,63.75,1.7,46.56191048,180,23.242,69.6669
Year 1 Feb 13 13:00,62.5,1009,5.325,28.175,53.44874295,172.1816039,152.5,2.325,49.19047863,180,23.242,69.6669
Year 1 Feb 13 14:00,223.75,621.25,4.5,28.425,52.41155487,196.3050112,280,3.1,47.57403158,180,23.242,69.6669
Year 1 Feb 13 15:00,331.25,317,2.9,28.85,46.1912002,216.6013113,339,3.6,44.44506015,180,23.242,69.6669
Year 1 Feb 13 16:00,225.5,442.25,3.525,28.475,36.5456296,231.2575364,180.5,3.775,43.40249994,180,23.242,69.6669
Year 1 Feb 13 17:00,166.25,393.25,5.325,27.775,24.98355846,241.6474365,311,3.425,40.58871539,180,23.242,69.6669
Year 1 Feb 13 18:00,103.75,149.25,9.475,25.65,12.36857421,249.390797,280.25,3.075,35.17237593,180,23.242,69.6669
Year 1 Feb 13 19:00,2,0,13.025,23.125,-0.846153509,255.5968198,244.5,2.7,29.48538384,180,23.242,69.6669
Year 1 Feb 13 20:00,0,0,16.05,20.325,-14.41253143,260.9978873,261,2.75,26.76872078,180,23.242,69.6669
Year 1 Feb 13 21:00,0,0,17.325,18.85,-28.17864422,266.1720409,263.25,3.025,24.86766686,180,23.242,69.6669
Year 1 Feb 13 22:00,0,0,17.125,18.075,-42.02766699,271.7894183,289.5,3.55,23.40631858,180,23.242,69.6669
Year 1 Feb 13 23:00,0,0,17.525,18.425,-55.81473986,279.1489121,277.25,3.85,22.78544349,180,23.242,69.6669
Year 1 Feb 14 00:00,0,0,17.625,18.3,-69.15491089,292.5495759,270.75,3.825,22.00484482,180,23.242,69.6669
Year 1 Feb 14 01:00,0,0,16.325,17.75,-79.22411783,24.60773353,209.5,3.2,21.46542696,180,23.242,69.6669
Year 1 Feb 14 02:00,0,0,14.7,15.875,-76.39554768,46.14326137,148.5,2.25,20.41292237,180,23.242,69.6669
Year 1 Feb 14 03:00,0,0,11.525,13.65,-64.32437097,72.88156689,54.75,1.025,19.20324838,180,23.242,69.6669
Year 1 Feb 14 04:00,0,0,8.8,10.85,-50.76627953,83.33964942,14.5,0.25,17.91530794,180,23.242,69.6669
Year 1 Feb 14 05:00,0,0,10.225,11.525,-36.93992181,89.93777188,2.5,0.025,17.55931743,180,23.242,69.6669
Year 1 Feb 14 06:00,0,0,9.325,10.35,-23.10299149,95.35264129,0,0,16.81198439,180,23.242,69.6669
Year 1 Feb 14 07:00,0,0,8.95,9.95,-9.383298443,100.5703991,0,0,16.20165355,180,23.242,69.6669
Year 1 Feb 14 08:00,10.25,36.5,9.75,10.75,4.095101443,106.2019226,0,0,16.81741414,180,23.242,69.6669
Year 1 Feb 14 09:00,45.5,293.5,11.275,14.3,17.1551785,112.8615253,0,0.825,21.58019104,180,23.242,69.6669
Year 1 Feb 14 10:00,44.25,827,13.05,18.55,29.49366027,121.3976403,46.5,2.225,31.07413033,180,23.242,69.6669
Year 1 Feb 14 11:00,0,1100,14.1,23.35,40.54117388,133.1212266,32.75,3.575,38.70782571,180,23.242,69.6669
Year 1 Feb 14 12:00,0.5,1100,14.6,26.175,49.21581073,149.7918797,59.75,4.8,42.95407434,180,23.242,69.6669
Year 1 Feb 14 13:00,41.5,1021,13.05,28.125,53.78106971,172.1176422,24.75,5.55,45.53218032,180,23.242,69.6669
Year 1 Feb 14 14:00,189.5,701.5,10.325,28.45,52.7326343,196.4595505,19.5,6,45.02555962,180,23.242,69.6669
Year 1 Feb 14 15:00,255.25,492,6.225,29.075,46.46429705,216.8828586,5.75,6.025,43.70817889,180,23.242,69.6669
Year 1 Feb 14 16:00,187.5,557.75,4.05,28.85,36.76681705,231.5728945,0,5.775,43.04829118,180,23.242,69.6669
Year 1 Feb 14 17:00,170.5,323,4.45,28.625,25.16309099,241.9615871,17.25,5.175,39.2711946,180,23.242,69.6669
