1,"Building 1.eso"

"Date/Time","[1] Site Diffuse Solar Radiation Rate per Area  (W/m2)","[1] Site Direct Solar Radiation Rate per Area  (W/m2)","[1] Site Outdoor Air Drybulb Temperature  (C)","[1] Surface Inside Face Temperature  (C)","[1] Surface Outside Face Temperature  (C)","[1] Surface Inside Face Conduction Heat Transfer Rate  (W)"
,"Environment","Environment","Environment","BLOCK1:ZONE1_WALL_3_0_0","BLOCK1:ZONE1_WALL_3_0_0","BLOCK1:ZONE1_WALL_3_0_0"
"Year 1 Nov 27 22:00","0","0","22.825","34.5756940547087","27.5174158175454","210.369248737504"
"Year 1 Nov 27 23:00","0","0","22.15","34.0024192907163","26.2812523214409","146.724575121881"
"Year 1 Nov 28 00:00","0","0","21.175","33.4161334822369","25.4516668402703","88.0928375470769"
"Year 1 Nov 28 01:00","0","0","20","32.8345122760961","24.6316497948054","35.8085473021408"
"Year 1 Nov 28 02:00","0","0","18.425","32.2688756618633","23.9730264339456","-9.39173992450964"
"Year 1 Nov 28 03:00","0","0","17.025","31.7213327367639","23.2597209590718","-47.730864613334"
"Year 1 Nov 28 04:00","0","0","15.95","31.1943874693124","22.1585259216638","-80.5501578767875"
"Year 1 Nov 28 05:00","0","0","13.675","30.6747412774626","21.1074899202912","-108.60798996261"
"Year 1 Nov 28 06:00","0","0","12.7","30.1440256233715","19.9232759325348","-133.38330063403"
"Year 1 Nov 28 07:00","0","0","13.725","29.6176029757512","19.5428658440085","-161.1236615354"
"Year 1 Nov 28 08:00","8.25","155","15.975","29.1028936065305","22.067906837245","-189.581172148749"
"Year 1 Nov 28 09:00","28.25","740","19.375","28.6687168161413","32.6199986375705","-212.277792232172"
"Year 1 Nov 28 10:00","11.75","1100","22.775","28.5434616346231","42.3616706496115","-207.623484529925"
"Year 1 Nov 28 11:00","9","1100","25.7","28.9264410891301","47.3368896681209","-156.62900538957"
"Year 1 Nov 28 12:00","32.5","1074.75","27.3","29.772531540345","51.2139122522761","-69.1861667817862"
"Year 1 Nov 28 13:00","84.25","944.75","28.05","30.9212258074653","52.138313767007","33.4336600638224"
"Year 1 Nov 28 14:00","175.25","638.75","28.05","32.1471147948288","49.5973558677019","145.688631609266"
"Year 1 Nov 28 15:00","251","324","28.225","33.2718965350142","44.8084504416972","241.050327918341"
"Year 1 Nov 28 16:00","116.75","657","28.15","34.1137799518778","46.5528762458174","304.761658535899"
"Year 1 Nov 28 17:00","86.25","535.75","28.025","34.7232221206414","43.3765890888596","341.425896178595"
"Year 1 Nov 28 18:00","51.75","210","27.1","35.1629271560227","37.6569233160867","360.362103181785"
"Year 1 Nov 28 19:00","0","0","25.75","35.3519888725383","31.9578192563785","354.848731083462"
"Year 1 Nov 28 20:00","0","0","23.9","35.2238547519773","29.6092433389974","319.175410681849"
"Year 1 Nov 28 21:00","0","0","22.425","34.8271584158354","27.7287932589559","263.282939594679"
"Year 1 Nov 28 22:00","0","0","21.125","34.286801480012","26.2509321426822","197.654107342137"
"Year 1 Nov 28 23:00","0","0","20.5","33.6744671245516","25.1938977906749","133.27828226188"
"Year 1 Nov 29 00:00","0","0","19.8","33.0494035360246","24.4796211757246","71.5109352001615"
"Year 1 Nov 29 01:00","0","0","19.075","32.4340692458186","23.8933711626618","17.5867349631914"
"Year 1 Nov 29 02:00","0","0","17.775","31.8469296290518","23.5552644513909","-28.241992626488"
"Year 1 Nov 29 03:00","0","0","16.275","31.2921884039534","22.6503275208662","-65.3033814289795"
"Year 1 Nov 29 04:00","0","0","14.475","30.7660853158143","21.436800036599","-95.5191822074574"
"Year 1 Nov 29 05:00","0","0","13.55","30.2423213437536","20.689744495672","-121.290658584104"
"Year 1 Nov 29 06:00","0","0","14.675","29.7257893210082","20.3082197013952","-148.424346065266"
"Year 1 Nov 29 07:00","0","0","16.675","29.235691592755","20.2483191760087","-175.936826618217"
"Year 1 Nov 29 08:00","12.5","62.5","19.075","28.784448521108","21.7648976218418","-200.505597892041"
"Year 1 Nov 29 09:00","46.25","420","21.35","28.4075218485047","28.9052862023151","-218.735394359276"
"Year 1 Nov 29 10:00","31.5","972.5","23.55","28.2399201719868","39.3461695169795","-216.782269525732"
"Year 1 Nov 29 11:00","21","1100","25.525","28.4940765584382","45.4330637847108","-176.113180922709"
"Year 1 Nov 29 12:00","35.5","1063.75","27.425","29.2118732385617","48.9478214955937","-97.2557735806967"
"Year 1 Nov 29 13:00","86.5","931.75","28.8","30.2635226022343","50.4234469910392","-1.34751645691259"
"Year 1 Nov 29 14:00","128","791.25","29.625","31.4402731703647","50.5871360021155","102.177849694406"
"Year 1 Nov 29 15:00","194.5","509","29.425","32.5777440264032","47.1488930741424","199.911607258497"
"Year 1 Nov 29 16:00","204.5","291.25","28.475","33.5369588148894","42.6860602552735","278.052192970321"
"Year 1 Nov 29 17:00","127.5","215.25","26.925","34.196391020652","38.8456519940022","324.01309266661"
"Year 1 Nov 29 18:00","47.25","42.75","25.45","34.5317716861425","34.2341153219197","335.782455173055"
"Year 1 Nov 29 19:00","0","0","24.125","34.556553128212","30.3311830983482","316.144034690184"
"Year 1 Nov 29 20:00","0","0","23.35","34.3112052898868","28.9098216967668","272.819545774479"
"Year 1 Nov 29 21:00","0","0","22.675","33.8879378658561","27.5812218227769","215.503309308165"
"Year 1 Nov 29 22:00","0","0","21.975","33.3808508400422","26.1869677321175","156.74609026404"
"Year 1 Nov 29 23:00","0","0","20.9","32.8371594524227","25.0265875077596","101.212998034877"
"Year 1 Nov 30 00:00","0","0","19.475","32.2777451049161","23.7537408367996","49.9214101016562"
"Year 1 Nov 30 01:00","0","0","17.6","31.7095775817843","22.3431293878443","3.62230060909089"
"Year 1 Nov 30 02:00","0","0","15.675","31.1279046932313","21.2399670219958","-38.3898296759321"
"Year 1 Nov 30 03:00","0","0","13.925","30.5322940117787","20.1354242814802","-77.0568262381173"
"Year 1 Nov 30 04:00","0","0","13.125","29.9275718900943","19.7220283688095","-111.862881388305"
"Year 1 Nov 30 05:00","0","0","13.45","29.3329196326003","18.7941236309952","-144.33934128454"
"Year 1 Nov 30 06:00","0","0","13.6","28.7732210669115","18.467979977739","-175.858110250384"
"Year 1 Nov 30 07:00","0","0","14.65","28.2376165888442","18.6083574730155","-203.374449976095"
"Year 1 Nov 30 08:00","10.75","85","16.5","27.7511802720022","21.0278611991236","-227.626345697898"
"Year 1 Nov 30 09:00","53.75","396.5","19.475","27.3620497027388","28.6893725580803","-243.670602326787"
"Year 1 Nov 30 10:00","68.5","699.5","22.775","27.2318928163609","37.3627661806705","-237.53400491222"
"Year 1 Nov 30 11:00","23.5","1086","26.15","27.5118570508005","46.1961275531984","-194.972418646508"
"Year 1 Nov 30 12:00","36","1058","28.65","28.2722674830137","49.8803781406821","-113.399871663293"
"Year 1 Nov 30 13:00","33","1036.75","30.4","29.4094838173856","51.6866964918742","-8.19679535355866"
"Year 1 Nov 30 14:00","113.75","838","30.95","30.7255615040859","51.6845027178114","100.612815355092"
"Year 1 Nov 30 15:00","138.5","692.25","30.925","31.9806244301455","48.3827063160989","210.279714110542"
"Year 1 Nov 30 16:00","195","346.5","30","33.0527591931326","43.1885851422096","297.600725224425"
"Year 1 Nov 30 17:00","119","310","28.725","33.7998516977835","40.4535030640436","349.643542136101"
"Year 1 Nov 30 18:00","53.25","79.5","26.9","34.2142391652171","35.3225944210284","365.641468487318"
"Year 1 Nov 30 19:00","0","0","25.2","34.3149728274373","30.0945112046995","351.221200438599"
"Year 1 Nov 30 20:00","0","0","23.6","34.1121344219028","28.1674084049753","308.330036804785"
"Year 1 Nov 30 21:00","0","0","22.675","33.672434582429","26.7499621160423","248.324361431638"
"Year 1 Nov 30 22:00","0","0","21.825","33.1239765089461","25.7877700522584","181.980538967199"
"Year 1 Nov 30 23:00","0","0","21.15","32.5346687375334","24.7998127591758","120.138454526622"
"Year 1 Dec 01 00:00","0","0","19.875","31.9485509035547","23.7915421145407","64.3104469196159"
"Year 1 Dec 01 01:00","0","0","18.45","31.3718289688514","22.5043552092329","15.80636051405"
"Year 1 Dec 01 02:00","0","0","16.675","30.8007779485328","21.4153601157692","-27.2326669515992"
"Year 1 Dec 01 03:00","0","0","15.3","30.2247721824278","20.1541057509192","-65.6497649694275"
"Year 1 Dec 01 04:00","0","0","14.1","29.6414770713985","19.0362186433677","-100.650079725878"
"Year 1 Dec 01 05:00","0","0","13.95","29.0468809163053","18.2921090365938","-133.156049333843"
"Year 1 Dec 01 06:00","0","0","13.55","28.4680299926296","17.8873754018795","-166.939781706976"
"Year 1 Dec 01 07:00","0","0","13.925","27.9071445880727","17.5216233038485","-196.358586483978"
"Year 1 Dec 01 08:00","11.5","69","15.825","27.3860468152288","19.1137128154189","-223.153959998107"
"Year 1 Dec 01 09:00","45.25","423.25","18.8","26.9426696147563","26.7155561131858","-244.711982483995"
"Year 1 Dec 01 10:00","37","923.75","22.075","26.7295278866355","37.4516241352321","-246.015549031401"
"Year 1 Dec 01 11:00","18.5","1100","24.925","26.9616792601204","43.504461969248","-206.761618398096"
"Year 1 Dec 01 12:00","45.25","1021.75","26.875","27.6785216118303","45.6491541992879","-126.676724572398"
"Year 1 Dec 01 13:00","128.5","793.25","27.825","28.697634707823","46.7451024226289","-29.2460320706111"
"Year 1 Dec 01 14:00","133.5","771","28","29.8173705421269","48.2106722245644","65.2854758768964"
"Year 1 Dec 01 15:00","164","608","27.775","30.8913366558457","46.1503810639974","160.649755697616"
"Year 1 Dec 01 16:00","164","393","27.475","31.8524830235506","42.1352637927182","238.85854087995"
"Year 1 Dec 01 17:00","127.25","140.5","27.1","32.5753146427042","36.8496794002207","291.147105741293"
"Year 1 Dec 01 18:00","53.25","178.5","26.475","32.9717521548202","34.7065376432974","307.840654786945"
"Year 1 Dec 01 19:00","0","0","25.325","33.0745185757549","29.635284107024","295.764562800228"
"Year 1 Dec 01 20:00","0","0","23.8","32.9178239289364","28.0502049598732","261.542532956997"
"Year 1 Dec 01 21:00","0","0","22.125","32.5518434801541","26.412423669486","213.074404539069"
"Year 1 Dec 01 22:00","0","0","20.725","32.0770149086838","25.2073087467463","159.376740288849"
"Year 1 Dec 01 23:00","0","0","19.8","31.5492992658596","24.1144662027236","106.376416052351"
"Year 1 Dec 02 00:00","0","0","19.45","31.009533607401","23.3840959677272","55.7077016317522"
"Year 1 Dec 02 01:00","0","0","19.25","30.4759526919615","22.8749821859366","9.64833818597828"
"Year 1 Dec 02 02:00","0","0","18.75","29.9616503324921","22.1634595825253","-30.0617097583273"
"Year 1 Dec 02 03:00","0","0","17.625","29.4680099928209","20.9804726603932","-63.1916611518475"
"Year 1 Dec 02 04:00","0","0","16.025","28.977544713827","19.7977785788648","-91.0905164809848"
"Year 1 Dec 02 05:00","0","0","15.9","28.4777689699762","19.1703504234739","-118.020292769256"
"Year 1 Dec 02 06:00","0","0","15.775","27.9838033657678","18.5929224984022","-146.649466051087"
"Year 1 Dec 02 07:00","0","0","15.85","27.4986661050944","18.3803058372696","-172.204142214722"
"Year 1 Dec 02 08:00","12.75","76.25","17.025","27.0393893150544","19.9478615332344","-195.326666610526"
"Year 1 Dec 02 09:00","53","415","19.05","26.6485702959702","27.1743388623457","-213.398938205914"
"Year 1 Dec 02 10:00","53","818.75","21.85","26.4743469070833","37.2815399445033","-212.341625545007"
"Year 1 Dec 02 11:00","34.25","1055","24.7","26.7214646276275","44.8599422766622","-174.482104948076"
"Year 1 Dec 02 12:00","30.5","1100","27.2","27.4602308237695","48.9692210723094","-96.3338513574232"
"Year 1 Dec 02 13:00","39.75","1062.75","28.7","28.5763664521953","50.9986631604203","3.72405823610134"
"Year 1 Dec 02 14:00","110.5","844.5","29.3","29.8636146600423","50.6107305539732","112.24369675591"
"Year 1 Dec 02 15:00","184","545.25","28.95","31.1110346948983","45.7432719739506","219.5378923764"
"Year 1 Dec 02 16:00","142.5","495.5","28.275","32.1378893592305","42.3583306014831","302.676442261084"
"Year 1 Dec 02 17:00","130.75","138.5","27.425","32.8377911419616","36.6598127033651","348.638940722926"
"Year 1 Dec 02 18:00","48","46.5","26.75","33.1809811405239","33.8117298867747","356.270819978746"
"Year 1 Dec 02 19:00","0","0","25.925","33.2096738069693","30.2534982048629","332.281907925323"
"Year 1 Dec 02 20:00","0","0","24.875","33.0013640473741","28.8089149405373","288.718729336055"
"Year 1 Dec 02 21:00","0","0","23.4","32.6289510184162","27.3241854254124","235.588912136411"
"Year 1 Dec 02 22:00","0","0","21.8","32.1694572479696","25.883856832776","181.305474730071"
"Year 1 Dec 02 23:00","0","0","20.2","31.6651065597878","24.5555498766223","128.944404504607"
"Year 1 Dec 03 00:00","0","0","19.125","31.1346160811098","23.4510704109646","79.3565027714118"
"Year 1 Dec 03 01:00","0","0","18.45","30.5967400762061","22.3419681660865","31.997343286536"
"Year 1 Dec 03 02:00","0","0","18.075","30.0566148971646","21.5574177677209","-11.3749993406034"
"Year 1 Dec 03 03:00","0","0","17.625","29.519671990865","20.8955110040411","-50.4680845019419"
"Year 1 Dec 03 04:00","0","0","16.975","28.9911062688713","20.1818008449896","-83.8886682631465"
"Year 1 Dec 03 05:00","0","0","15.9","28.4760881833716","19.4505710895736","-112.88405828905"
"Year 1 Dec 03 06:00","0","0","15.375","27.9811325696973","18.6749994546727","-140.01286571679"
"Year 1 Dec 03 07:00","0","0","16.125","27.5026002697216","18.7755682575017","-165.440611088307"
"Year 1 Dec 03 08:00","10.5","79.25","17","27.0531268991757","20.4357975829403","-188.995180196022"
"Year 1 Dec 03 09:00","40.25","467.75","19.375","26.6755236620952","27.5157989296246","-205.523917953669"
"Year 1 Dec 03 10:00","27.75","965","21.975","26.5216856696975","37.4422738768464","-204.111081360839"
"Year 1 Dec 03 11:00","16.5","1083.75","25.3","26.7810066636116","43.4279696449044","-165.485536973921"
"Year 1 Dec 03 12:00","47.25","1045.25","27.55","27.4975808800512","47.1546406155623","-91.4627635693868"
"Year 1 Dec 03 13:00","52.5","1049.75","29.5","28.5379713217715","49.6995102180318","2.00334242155839"
"Year 1 Dec 03 14:00","78","953","30.15","29.7476475399961","50.282886870345","100.62461209159"
"Year 1 Dec 03 15:00","115","766.75","30.725","30.9380259540894","48.5447602964729","202.930762482003"
"Year 1 Dec 03 16:00","172.25","432","30.075","32.0070056973038","43.9610080164033","288.456858081994"
"Year 1 Dec 03 17:00","84","475","29.35","32.8114754957219","41.664363453169","346.01598778781"
"Year 1 Dec 03 18:00","45","34.5","27.625","33.3330463012315","34.8308659699161","371.469009831566"
"Year 1 Dec 03 19:00","0","0","26.425","33.5230270515495","31.039884468806","364.614555249001"
"Year 1 Dec 03 20:00","0","0","25.3","33.3946142164906","29.106362113732","325.43492880535"
"Year 1 Dec 03 21:00","0","0","25.375","33.0447817170837","28.2199560344958","269.285766009524"
"Year 1 Dec 03 22:00","0","0","24.975","32.5960856621817","27.3184669106347","207.642230697515"
"Year 1 Dec 03 23:00","0","0","24.5","32.1167428094593","26.7176604681911","151.448049981748"
"Year 1 Dec 04 00:00","0","0","22.375","31.642133680286","25.5146061588726","101.903556760485"
"Year 1 Dec 04 01:00","0","0","20.05","31.1650431715222","24.1613067242532","61.6011543914781"
"Year 1 Dec 04 02:00","0","0","17.325","30.6837194074592","22.9334805185464","23.4130610469245"
"Year 1 Dec 04 03:00","0","0","16","30.1828370236671","21.8916909957949","-12.06706056987"
"Year 1 Dec 04 04:00","0","0","15.125","29.6735737062762","20.8293400723339","-47.2821492726008"
"Year 1 Dec 04 05:00","0","0","17.975","29.1566660922111","20.8388568473288","-80.3080938107926"
"Year 1 Dec 04 06:00","0","0","18.325","28.6621693156414","20.8074159337251","-112.819656452573"
"Year 1 Dec 04 07:00","0","0","18.475","28.2079554152734","20.5309114855261","-138.36733140258"
"Year 1 Dec 04 08:00","11.5","56.75","19.65","27.8048077915076","21.7888066284328","-160.123084078913"
"Year 1 Dec 04 09:00","47.75","366.25","22.175","27.4693159148842","28.196813335978","-176.733212183565"
"Year 1 Dec 04 10:00","44.75","863","25.075","27.328790739648","39.5772681982267","-177.561382236695"
"Year 1 Dec 04 11:00","30.25","1069.75","27.75","27.6035631695563","48.6894386575501","-141.062021119224"
"Year 1 Dec 04 12:00","73.75","944.25","29.225","28.4141714645041","51.7468837831884","-59.8439410867227"
"Year 1 Dec 04 13:00","129.25","789","29.8","29.6374387906284","52.370503467682","45.8802439999543"
"Year 1 Dec 04 14:00","191.25","589.75","29.525","30.9673219831428","50.0021521745489","162.809944933904"
"Year 1 Dec 04 15:00","211.25","450","29.4","32.1757360392451","47.4720461150559","266.138526404009"
"Year 1 Dec 04 16:00","170.75","362.75","29.1","33.1381131589347","44.308385924973","339.68295198854"
"Year 1 Dec 04 17:00","127.75","121.5","29","33.823328736906","39.3176916355394","381.431355834706"
"Year 1 Dec 04 18:00","54.75","117","28.25","34.1988697898116","37.105798607016","388.650503985136"
"Year 1 Dec 04 19:00","0","0","27.175","34.296201907648","32.2463859250174","369.695298575737"
"Year 1 Dec 04 20:00","0","0","25.475","34.1551435509046","29.9802489916749","329.961450948927"
"Year 1 Dec 04 21:00","0","0","23.95","33.8085197706583","28.6036948012785","276.381309624537"
"Year 1 Dec 04 22:00","0","0","22.475","33.341602797285","27.3357108835448","217.2234935153"
"Year 1 Dec 04 23:00","0","0","21.725","32.8261278105614","26.0363809334136","159.297449901287"
"Year 1 Dec 05 00:00","0","0","21.225","32.2937008300504","25.0394039904397","104.823327385888"
"Year 1 Dec 05 01:00","0","0","21.25","31.760240824069","24.4459439239896","54.2424649579771"
"Year 1 Dec 05 02:00","0","0","21.075","31.2414107201376","23.9819842140569","8.76274962149457"
"Year 1 Dec 05 03:00","0","0","20.85","30.7463984122815","23.3978214851142","-29.6042912795947"
"Year 1 Dec 05 04:00","0","0","20.05","30.2783328066179","22.5611434198995","-61.5401591357197"
"Year 1 Dec 05 05:00","0","0","18.15","29.8209264832444","22.1669030778217","-87.2621517112027"
"Year 1 Dec 05 06:00","0","0","16.925","29.3754707050541","21.732930754142","-110.533042912999"
"Year 1 Dec 05 07:00","0","0","16.925","28.9554483926152","21.2205063446657","-131.775884165174"
"Year 1 Dec 05 08:00","11.75","44","18.35","28.5604687277118","22.4452967635959","-151.556306808023"
"Year 1 Dec 05 09:00","45.25","351.25","20.9","28.2184349755566","29.2562407372738","-168.613651017605"
"Year 1 Dec 05 10:00","36.25","931.5","23.925","28.0693153982621","41.6390265070951","-169.600179796343"
"Year 1 Dec 05 11:00","45.5","1022","26.725","28.3663677457845","47.9317413047978","-130.881391946267"
"Year 1 Dec 05 12:00","101.5","834","28.825","29.1836322183293","50.399826432409","-49.7099333772194"
"Year 1 Dec 05 13:00","94.75","897.25","29.9","30.3348565447126","53.5650532790566","48.8613174985089"
"Year 1 Dec 05 14:00","163.75","675.75","30.175","31.5990242553899","53.0220085629192","159.805606898305"
"Year 1 Dec 05 15:00","257.5","318.75","29.9","32.8338529976962","48.0056426167276","265.496135509302"
"Year 1 Dec 05 16:00","169.25","422.5","29.275","33.8474742835897","46.885597178715","345.748671247083"
"Year 1 Dec 05 17:00","117.75","304.75","28.275","34.5785893974848","42.2461744412751","393.232326110047"
"Year 1 Dec 05 18:00","51.75","68.25","26.875","35.0332160927519","36.4449949950941","410.800673158734"
"Year 1 Dec 05 19:00","0","0","25.075","35.1608147717891","31.4799724845833","395.203621791492"
"Year 1 Dec 05 20:00","0","0","22.95","34.959616764797","29.1317563692434","349.739370584417"
"Year 1 Dec 05 21:00","0","0","20.9","34.5066652193057","26.9961396991819","287.106221467629"
"Year 1 Dec 05 22:00","0","0","19.5","33.919110168354","25.3236507215693","216.70809876042"
"Year 1 Dec 05 23:00","0","0","19.05","33.2621579654916","24.1254485698185","146.987391365077"
"Year 1 Dec 06 00:00","0","0","19.45","32.592044929967","23.95461132907","79.7097945889989"
"Year 1 Dec 06 01:00","0","0","20.275","31.9480093852816","24.2229360920788","20.1457428928247"
"Year 1 Dec 06 02:00","0","0","20.8","31.3678390405352","24.4692485105529","-27.9969306165493"
"Year 1 Dec 06 03:00","0","0","20.525","30.8652034238282","24.0984410319394","-63.4203586363885"
"Year 1 Dec 06 04:00","0","0","19.425","30.4255643922892","23.5473403941217","-88.1765978650724"
"Year 1 Dec 06 05:00","0","0","16.775","30.0248509117701","21.8338100555493","-108.054522891328"
"Year 1 Dec 06 06:00","0","0","15.775","29.6190088800221","20.6942313306262","-125.146584653488"
"Year 1 Dec 06 07:00","0","0","16.525","29.1894140228557","20.4453419530787","-146.636918075208"
"Year 1 Dec 06 08:00","11.25","48.5","17.7","28.7537333289344","21.4889596033134","-169.763450084301"
"Year 1 Dec 06 09:00","51.5","307.25","20.1","28.3601404892579","27.7793845531003","-189.327750934136"
"Year 1 Dec 06 10:00","78","664","22.6","28.1495504456108","37.5228062787485","-193.851853386491"
"Year 1 Dec 06 11:00","98.75","744.75","25.3","28.3233856188365","43.7360245553525","-162.87768630194"
"Year 1 Dec 06 12:00","119","780.25","26.975","28.9438697279521","48.515951449108","-95.201118027227"
"Year 1 Dec 06 13:00","167","667.75","28.2","29.9189880749067","50.4509669090499","-5.32344861841598"
"Year 1 Dec 06 14:00","134.5","762.75","28.425","31.0691170941577","52.5062734641849","96.4527111368033"
"Year 1 Dec 06 15:00","185.25","523.25","28.55","32.2465780519504","49.4399761856719","200.327239606476"
"Year 1 Dec 06 16:00","206.75","243.25","28","33.3189489009686","43.7394422915585","288.079815803329"
"Year 1 Dec 06 17:00","123.25","133.5","27.2","34.091984418617","38.8721843756217","344.377700998272"
"Year 1 Dec 06 18:00","27.75","6.75","25.5","34.4924397186501","33.4216116050592","359.374534864412"
"Year 1 Dec 06 19:00","0","0","23.875","34.516562055198","30.6709728071948","338.385137793257"
"Year 1 Dec 06 20:00","0","0","22.075","34.2484368264638","28.7798323488532","291.586470005739"
"Year 1 Dec 06 21:00","0","0","21.225","33.8019892253002","27.4777711717263","233.558551757095"
"Year 1 Dec 06 22:00","0","0","20.5","33.2778266458557","26.3284921464336","171.953135292383"
"Year 1 Dec 06 23:00","0","0","20.225","32.7232337395039","25.261268273907","114.423860651624"
"Year 1 Dec 07 00:00","0","0","19.375","32.1697572522844","23.9710476290935","61.012105122513"
"Year 1 Dec 07 01:00","0","0","18.65","31.6140239585309","23.2293770558202","13.9587161445409"
"Year 1 Dec 07 02:00","0","0","17.45","31.0616870828446","22.0427785278674","-28.6331532194565"
"Year 1 Dec 07 03:00","0","0","16.8","30.512669334785","21.1695383973361","-65.6799466590265"
"Year 1 Dec 07 04:00","0","0","16.1","29.9624745552088","20.3860464874057","-98.8616307534565"
"Year 1 Dec 07 05:00","0","0","14.925","29.4186847470969","19.8677379417918","-129.164496357026"
"Year 1 Dec 07 06:00","0","0","14.15","28.8925513361507","19.0404897592925","-156.980362860504"
"Year 1 Dec 07 07:00","0","0","14.45","28.3867400350559","18.7083280631452","-182.220723823641"
"Year 1 Dec 07 08:00","11","55.5","15.8","27.904590551931","19.7909685824968","-206.001243195469"
"Year 1 Dec 07 09:00","44","376","18.6","27.4805764529156","26.5528577972721","-225.798893675559"
"Year 1 Dec 07 10:00","45.5","865.75","21.8","27.2551176970567","37.7939677281347","-229.373524167706"
"Year 1 Dec 07 11:00","52.75","955.25","25.15","27.4572590331031","44.7913367544758","-194.047373345426"
"Year 1 Dec 07 12:00","91","885","27.425","28.1637186957013","48.4819455281658","-116.783876474849"
"Year 1 Dec 07 13:00","159.25","689.25","28.875","29.236666338218","49.3018043230321","-16.0533604830834"
"Year 1 Dec 07 14:00","111.25","836.5","29.2","30.4546140399848","51.6245000256735","86.6826101995837"
"Year 1 Dec 07 15:00","176.75","554.75","29.2","31.6472240417819","48.701105164804","191.778843194882"
"Year 1 Dec 07 16:00","195.5","333.25","28.75","32.7191143318996","44.2087142770379","279.539852286357"
"Year 1 Dec 07 17:00","114.25","356.75","28.15","33.5141125202176","42.049723913908","337.116039058103"
"Year 1 Dec 07 18:00","54.75","150","26.95","34.0158529581935","37.0390997321012","361.834232425497"
"Year 1 Dec 07 19:00","0","0","25.55","34.2276226835688","31.6156885614251","357.891076578591"
"Year 1 Dec 07 20:00","0","0","23.7","34.1281350883135","29.0977601766123","324.253580024522"
"Year 1 Dec 07 21:00","0","0","22.15","33.7674452910072","27.2249566185921","270.927144598612"
"Year 1 Dec 07 22:00","0","0","20.525","33.2558342914646","26.0610291241501","208.188834321888"
"Year 1 Dec 07 23:00","0","0","19.425","32.6734598515506","25.0476762435368","146.418896282939"
"Year 1 Dec 08 00:00","0","0","18.3","32.0794830853666","24.2715000796715","88.4421057675245"
"Year 1 Dec 08 01:00","0","0","17.625","31.4973661441249","23.8325424954298","37.1164215035442"
"Year 1 Dec 08 02:00","0","0","16.825","30.9452600356908","23.2357685580726","-7.2527442555767"
"Year 1 Dec 08 03:00","0","0","16.225","30.425375843258","22.4003784394542","-43.9417470639678"
"Year 1 Dec 08 04:00","0","0","15.425","29.9298740226878","21.3215162844331","-75.1224205590123"
"Year 1 Dec 08 05:00","0","0","13.85","29.4367434878856","19.6350423557738","-101.836719228452"
"Year 1 Dec 08 06:00","0","0","12.875","28.9220154272417","18.4748382725295","-126.962695937545"
"Year 1 Dec 08 07:00","0","0","13.15","28.3876612645092","17.7585700293679","-155.986445561364"
"Year 1 Dec 08 08:00","11","48.5","14.875","27.8495377201902","18.9013690475575","-185.96447307475"
"Year 1 Dec 08 09:00","43.5","359","17.65","27.3593652107246","25.4203944458629","-213.322445365761"
"Year 1 Dec 08 10:00","40.5","896.5","20.95","27.0654880235574","36.8375278286927","-223.528595342791"
"Year 1 Dec 08 11:00","44.75","1001.5","24.05","27.2055951521516","43.3980087943853","-194.271184203787"
"Year 1 Dec 08 12:00","62.5","975.5","26.6","27.8502852336632","46.1129993853697","-121.89130164797"
"Year 1 Dec 08 13:00","62.5","1015","28.325","28.8396257395874","49.908142836008","-28.0968211502639"
"Year 1 Dec 08 14:00","125","797.75","29.375","30.0200198055422","50.9103673058893","70.2071573986207"
"Year 1 Dec 08 15:00","89.5","864.25","29.825","31.2192266095117","52.1746031275402","174.871237835806"
"Year 1 Dec 08 16:00","111.5","658.25","29.75","32.3739995057393","49.6524901079052","270.650665038365"
"Year 1 Dec 08 17:00","106.75","369","29.025","33.3814702625547","44.4433970079611","349.53852859425"
"Year 1 Dec 08 18:00","52.5","69.75","27.6","34.1156584854994","38.1567097913023","397.447985684958"
"Year 1 Dec 08 19:00","0","0","25.55","34.4676306184448","32.8182770520867","404.872213803692"
"Year 1 Dec 08 20:00","0","0","23.2","34.4317999635325","30.0678176452236","374.671394534531"
"Year 1 Dec 08 21:00","0","0","20.95","34.0969020387556","27.5735064664664","320.303984091058"
"Year 1 Dec 08 22:00","0","0","19.35","33.5794832245837","25.5573470828332","254.470455434898"
"Year 1 Dec 08 23:00","0","0","18.55","32.9622853136331","24.1219836754976","184.560537775397"
"Year 1 Dec 09 00:00","0","0","18.4","32.299702139646","23.546320347826","116.222084755042"
"Year 1 Dec 09 01:00","0","0","18.475","31.6418251046276","23.0810252648951","53.2094538167132"
"Year 1 Dec 09 02:00","0","0","18.125","31.0198772977134","22.9296117083206","-0.161713437066248"
"Year 1 Dec 09 03:00","0","0","17.025","30.4452080291276","22.0066516460042","-42.9559430035007"
"Year 1 Dec 09 04:00","0","0","15.425","29.9103947865521","20.6983764022653","-76.6802936649915"
"Year 1 Dec 09 05:00","0","0","14.7","29.3824949569177","19.5062491975286","-105.155734594354"
"Year 1 Dec 09 06:00","0","0","13.85","28.8510781857846","18.6722861218883","-134.210567135354"
"Year 1 Dec 09 07:00","0","0","14.275","28.31659248106","18.633080314569","-162.826982163298"
"Year 1 Dec 09 08:00","6.75","3.75","15.625","27.8065241676771","19.1373719686775","-190.659738554677"
