1,"eplusout.eso"

"Date/Time","[1] Site Diffuse Solar Radiation Rate per Area  (W/m2)","[1] Site Direct Solar Radiation Rate per Area  (W/m2)","[1] Site Outdoor Air Drybulb Temperature  (C)","[1] Surface Inside Face Temperature  (C)","[1] Surface Outside Face Temperature  (C)","[1] Surface Inside Face Conduction Heat Transfer Rate  (W)"
,"Environment","Environment","Environment","BLOCK1:ZONE1_WALL_3_0_0","BLOCK1:ZONE1_WALL_3_0_0","BLOCK1:ZONE1_WALL_3_0_0"
"Year 1 Jul 24 20:00","0","0","25.7","29.0584828918682","26.2810092157277","-33.130474249484"
"Year 1 Jul 24 21:00","0","0","25.775","28.8853505858607","25.5387621233203","-43.7433850144593"
"Year 1 Jul 24 22:00","0","0","25.8","28.7220110032555","25.800614800282","-53.3492389700395"
"Year 1 Jul 24 23:00","0","0","25.8","28.5642393125196","26.0883950791752","-61.7761843502283"
"Year 1 Jul 25 00:00","0","0","25.8","28.4284566400448","25.3350046681502","-67.7428660678056"
"Year 1 Jul 25 01:00","0","0","25.725","28.3038024189027","25.5710004583193","-72.3536313737557"
"Year 1 Jul 25 02:00","0","0","25.7","28.1791888807495","25.8910976086803","-76.6184520936143"
"Year 1 Jul 25 03:00","0","0","25.625","28.0712825715402","25.3807551559707","-79.2224920015531"
"Year 1 Jul 25 04:00","0","0","25.6","27.973807668872","25.5305750240375","-80.6667926345634"
"Year 1 Jul 25 05:00","0","0","25.6","27.8778710585537","25.7504974771387","-82.080288233391"
"Year 1 Jul 25 06:00","0","0","25.6","27.7934520090346","25.7675515411112","-82.422792904827"
"Year 1 Jul 25 07:00","9.75","0","25.675","27.7221626134326","25.8588544542114","-81.6660317523414"
"Year 1 Jul 25 08:00","41.25","0","25.775","27.6611808539593","26.2977032160942","-80.2800776983654"
"Year 1 Jul 25 09:00","86.75","0","25.8","27.6154073564943","27.0476352828984","-77.7094158777366"
"Year 1 Jul 25 10:00","131.25","0.5","25.95","27.5982832730271","27.9025453418915","-72.7788983603368"
"Year 1 Jul 25 11:00","165","2.25","26.075","27.6227588822618","28.6655835864185","-64.8711788826089"
"Year 1 Jul 25 12:00","185.75","3.25","26.175","27.6904840919761","29.142334051348","-53.8034010069406"
"Year 1 Jul 25 13:00","193.25","4","26.275","27.7929341049531","29.4518868050145","-40.7823286707217"
"Year 1 Jul 25 14:00","186.75","3.75","26.45","27.9142644416451","29.7433403736742","-27.4707131545609"
"Year 1 Jul 25 15:00","166.5","2.25","26.575","28.0443908525002","29.7622164537288","-15.0298230714128"
"Year 1 Jul 25 16:00","133.25","0","26.975","28.1721132525105","29.6176539395717","-3.61123265256653"
"Year 1 Jul 25 17:00","89","0","27.55","28.2857564561873","29.3252864513744","5.63160255120325"
"Year 1 Jul 25 18:00","45.75","0","28.075","28.3770610917026","28.8972021835026","11.8987138726296"
"Year 1 Jul 25 19:00","18.25","0","28.2","28.438307915502","28.4381726066218","15.0960916771328"
"Year 1 Jul 25 20:00","0","0","28.2","28.4644235540217","27.9895277366649","15.7199855918816"
"Year 1 Jul 25 21:00","0","0","28.2","28.4565005333752","27.8147643770333","13.7471565824668"
"Year 1 Jul 25 22:00","0","0","27.975","28.4236659183508","27.6095459446812","9.97458820762901"
"Year 1 Jul 25 23:00","0","0","27.75","28.3749180917238","27.414130517973","5.79022569701452"
"Year 1 Jul 26 00:00","0","0","27.475","28.3163421871311","27.1993165597589","1.28622861651216"
"Year 1 Jul 26 01:00","0","0","27.175","28.2507570640866","26.9652081611733","-3.3924078165895"
"Year 1 Jul 26 02:00","0","0","26.95","28.1783821023954","26.7640939973362","-8.15091105338635"
"Year 1 Jul 26 03:00","0","0","26.675","28.0999866791942","26.5438020355248","-13.0154678295315"
"Year 1 Jul 26 04:00","0","0","26.6","28.0159706107005","26.4198382694699","-17.737353674457"
"Year 1 Jul 26 05:00","0","0","26.525","27.9299543300594","26.3444461270975","-22.7174939289011"
"Year 1 Jul 26 06:00","0","0","26.5","27.8452681902275","26.28591237671","-27.3127662456751"
"Year 1 Jul 26 07:00","25.75","0","26.5","27.764935886798","26.6236833527154","-31.3883987132994"
"Year 1 Jul 26 08:00","107.75","11.5","26.425","27.6960403754858","27.9442434481728","-34.2659346601781"
"Year 1 Jul 26 09:00","214.75","38.5","26.4","27.6662485063411","29.9588939910443","-33.5173923285613"
"Year 1 Jul 26 10:00","274.5","15.5","26.475","27.7185322827653","31.2285199006084","-26.0374164594899"
"Year 1 Jul 26 11:00","245.5","12","26.65","27.8654787108668","31.5344306307113","-11.8944470889712"
"Year 1 Jul 26 12:00","217.75","8.75","26.775","28.0707490078346","31.5754377914242","6.1424923270668"
"Year 1 Jul 26 13:00","352","21.75","27.175","28.284404469659","33.7310538778753","24.2333618364217"
"Year 1 Jul 26 14:00","424.75","49.5","27.6","28.5269307861257","35.2466798492706","42.872555555616"
"Year 1 Jul 26 15:00","410.25","105.25","28.075","28.8187191347328","26.6015585659916","64.1917362583767"
"Year 1 Jul 26 16:00","349.75","134.75","28.65","29.0017506557499","29.9717069937881","74.0843456130563"
"Year 1 Jul 26 17:00","282.75","87.75","29.25","29.0109846526859","33.8359751367487","67.5766683664966"
"Year 1 Jul 26 18:00","144.25","69.75","29.85","29.0853424963367","32.9652299738941","67.8609266846757"
"Year 1 Jul 26 19:00","41.75","0","29.625","29.24959179514","30.8948291528907","76.4361331474531"
"Year 1 Jul 26 20:00","0","0","29.05","29.384220294538","29.541433302797","83.5024131099095"
"Year 1 Jul 26 21:00","0","0","28.525","29.4287399751076","28.8983690286363","82.1397132043553"
"Year 1 Jul 26 22:00","0","0","28.1","29.3924877359911","28.4259527947135","73.779318049631"
"Year 1 Jul 26 23:00","0","0","27.7","29.3065041972967","28.0492667790324","61.9260199939956"
"Year 1 Jul 27 00:00","0","0","27.3","29.1934138378021","27.6964544137265","49.1436471953561"
"Year 1 Jul 27 01:00","0","0","26.975","29.0670307658655","27.3749147291256","36.4043387475245"
"Year 1 Jul 27 02:00","0","0","26.75","28.9340966328719","27.1107735960229","24.193224585511"
"Year 1 Jul 27 03:00","0","0","26.475","28.799314059244","26.852437056285","12.5950308084295"
"Year 1 Jul 27 04:00","0","0","26.4","28.6646430625593","26.6783384864798","1.99024331825683"
"Year 1 Jul 27 05:00","0","0","26.475","28.5332502558131","26.5896289841682","-7.84472032267183"
"Year 1 Jul 27 06:00","0","0","26.5","28.4079258426332","26.5128503689942","-16.4333004290052"
"Year 1 Jul 27 07:00","33.5","8.75","26.725","28.2908954876349","27.1583499440199","-23.4945799076391"
"Year 1 Jul 27 08:00","131","61","26.95","28.1973189189995","29.3510278665909","-28.9802046637566"
"Year 1 Jul 27 09:00","256.75","132.25","27.225","28.1732739783346","32.111354539446","-28.3909948177332"
"Year 1 Jul 27 10:00","382.5","112.25","27.675","28.2749585180657","34.1980654510435","-17.5794585501764"
"Year 1 Jul 27 11:00","439.25","114.25","28.175","28.5180233699554","35.6139595597975","3.09733390465669"
"Year 1 Jul 27 12:00","449.75","138.75","28.675","28.8657325283035","36.5563596909818","31.7742927266205"
"Year 1 Jul 27 13:00","462","223.25","29.25","29.2712180994478","37.52736933556","63.3948703360701"
"Year 1 Jul 27 14:00","423.75","305.75","29.85","29.7019137367793","38.19633269566","95.895920035049"
"Year 1 Jul 27 15:00","371","339","30.45","30.1365986623532","38.5678089399448","126.878198401672"
"Year 1 Jul 27 16:00","329.25","266.5","30.975","30.5607222786693","38.7382639659412","154.921874071856"
"Year 1 Jul 27 17:00","263","156.5","31.4","30.9589010602757","38.3532181952145","178.890866182286"
"Year 1 Jul 27 18:00","143.25","77","31.875","31.3162388206218","36.7178685847336","197.466066837597"
"Year 1 Jul 27 19:00","48","3.75","31.325","31.5971698823339","34.0664676144486","207.716334165333"
"Year 1 Jul 27 20:00","0","0","30.5","31.7460103622169","32.1042642635165","206.777490165831"
"Year 1 Jul 27 21:00","0","0","29.625","31.7502594567817","31.0584292818009","192.378051499076"
"Year 1 Jul 27 22:00","0","0","29.175","31.642436056524","30.2928122971395","169.241098531102"
"Year 1 Jul 27 23:00","0","0","28.8","31.4718113801356","29.681517054484","141.904193684756"
"Year 1 Jul 28 00:00","0","0","28.475","31.2696337528149","29.1344123491806","114.566146522394"
"Year 1 Jul 28 01:00","0","0","28.1","31.0542042932861","28.674916901659","88.7730509622484"
"Year 1 Jul 28 02:00","0","0","27.7","30.8351028267088","28.2557167139808","65.1285205891648"
"Year 1 Jul 28 03:00","0","0","27.3","30.6176077153758","27.8498758361282","43.815625877836"
"Year 1 Jul 28 04:00","0","0","27.125","30.403524812219","27.5989015092596","24.7811158000204"
"Year 1 Jul 28 05:00","0","0","27.1","30.197964541661","27.4307423788082","7.33010206558653"
"Year 1 Jul 28 06:00","0","0","27.025","30.0041210233033","27.2635713422785","-7.79643097653296"
"Year 1 Jul 28 07:00","35","14.25","27.225","29.8236993922542","27.9560938330551","-20.4500973784378"
"Year 1 Jul 28 08:00","131","81.25","27.6","29.6702293627042","30.3128499398464","-29.9893911068568"
"Year 1 Jul 28 09:00","257.25","145.25","27.925","29.5987412588572","32.7945038457685","-32.932938762262"
"Year 1 Jul 28 10:00","383.75","117.5","28.525","29.6600050327798","34.680676051378","-24.6260843233639"
"Year 1 Jul 28 11:00","437.75","111","29.15","29.8593403779054","35.8966219214455","-6.62287110421186"
"Year 1 Jul 28 12:00","448.5","115","29.825","30.1578284646143","36.9055220658996","18.6781181384325"
"Year 1 Jul 28 13:00","493","133.75","30.45","30.5125394837559","38.0598095401215","46.956726992478"
"Year 1 Jul 28 14:00","540","105.25","30.975","30.9014648365318","39.5622068579596","76.4135373948568"
"Year 1 Jul 28 15:00","487.5","126","31.55","31.3185143339681","39.9974190416429","107.54923799529"
"Year 1 Jul 28 16:00","393","136","32.15","31.753494695793","39.9386490058903","138.150991239962"
"Year 1 Jul 28 17:00","277","113.75","32.675","32.1707489763182","39.3684310871008","165.133926499384"
"Year 1 Jul 28 18:00","142.5","69","33.25","32.5397148437483","37.773875816374","185.704184383338"
"Year 1 Jul 28 19:00","41","0","32.725","32.8242672339098","35.1830899261975","196.970089206914"
"Year 1 Jul 28 20:00","0","0","31.9","32.9745519368424","33.5170984971139","196.824729091772"
"Year 1 Jul 28 21:00","0","0","31.025","32.9856762829074","32.6846438635591","183.651285867708"
"Year 1 Jul 28 22:00","0","0","30.35","32.8950582983975","31.8913323747169","162.737231757538"
"Year 1 Jul 28 23:00","0","0","29.75","32.7471210932844","31.0771542962389","138.45800340602"
"Year 1 Jul 29 00:00","0","0","29.15","32.563848461083","30.28933194116","113.565850360842"
"Year 1 Jul 29 01:00","0","0","28.625","32.3548327402928","29.6623507767697","88.9841950483677"
"Year 1 Jul 29 02:00","0","0","28.05","32.1290735047255","29.0334087378396","64.9135289692356"
"Year 1 Jul 29 03:00","0","0","27.525","31.891214085922","28.4704573492706","42.4829950359295"
"Year 1 Jul 29 04:00","0","0","27.175","31.6478126053168","28.0721743732087","20.9888042948362"
"Year 1 Jul 29 05:00","0","0","26.95","31.4041762916582","27.858471818833","0.97244285355103"
"Year 1 Jul 29 06:00","0","0","26.675","31.167234002798","27.6481203474845","-16.7710205652148"
"Year 1 Jul 29 07:00","30","0","26.675","30.9424580593472","28.1112281596581","-31.659493322516"
"Year 1 Jul 29 08:00","81.75","0","26.7","30.7422679142746","29.2659380473229","-43.3272000623167"
"Year 1 Jul 29 09:00","86.5","0","26.775","30.6002630161208","29.6450588703251","-50.0813796087099"
"Year 1 Jul 29 10:00","130.5","0.5","27.175","30.5210739482487","30.7680053488518","-51.3267018244754"
"Year 1 Jul 29 11:00","165","2.25","27.6","30.502796791312","31.8125224074597","-47.919426329207"
"Year 1 Jul 29 12:00","240","16.5","28.075","30.5489537976918","33.3810960786475","-39.4898812902137"
"Year 1 Jul 29 13:00","429.75","84","28.575","30.6652200044989","36.7260841098586","-26.2801879600285"
"Year 1 Jul 29 14:00","464.5","206.5","29.15","30.8964686546867","38.5581135400455","-5.18542733014701"
"Year 1 Jul 29 15:00","388","304.75","29.675","31.2484397712732","38.8286377683338","26.1942932934029"
"Year 1 Jul 29 16:00","332","194.75","29.65","31.66292986438","38.6078601090398","61.487164390833"
"Year 1 Jul 29 17:00","240","80.75","29.525","32.0656460197874","37.4094911923386","94.2428323916055"
"Year 1 Jul 29 18:00","116","15","29.35","32.4051303522852","34.9821130497629","118.508259530248"
"Year 1 Jul 29 19:00","24.25","0","29.15","32.6236146881718","32.6776317689656","130.524587405417"
"Year 1 Jul 29 20:00","0","0","29.025","32.6888569228252","31.4902596859543","127.473869495109"
"Year 1 Jul 29 21:00","0","0","28.85","32.6185552826847","27.4604181704478","112.233066824693"
"Year 1 Jul 29 22:00","0","0","28.725","32.4120349544494","28.1728302663468","86.0009396932232"
"Year 1 Jul 29 23:00","0","0","28.55","32.1051502969972","29.1571344922399","53.0666939063606"
"Year 1 Jul 30 00:00","0","0","28.425","31.8129986745087","29.0660911552933","25.4407067258246"
"Year 1 Jul 30 01:00","0","0","28.175","31.5741758453433","28.8998727730851","4.90278434658976"
"Year 1 Jul 30 02:00","0","0","27.8","31.3726992832942","28.6868978706237","-10.2993041090546"
"Year 1 Jul 30 03:00","0","0","27.475","31.1932384829562","28.4294707620826","-22.1884310267865"
"Year 1 Jul 30 04:00","0","0","27.25","31.0259496818336","28.1358989257668","-32.0754383209399"
"Year 1 Jul 30 05:00","0","0","27.05","30.8635202484846","27.8374957503466","-40.6427131099548"
"Year 1 Jul 30 06:00","0","0","26.85","30.7048245858523","27.5508184383271","-49.0793897828166"
"Year 1 Jul 30 07:00","9.5","0","27.175","30.5470047674554","27.6534280569665","-57.1027742222221"
"Year 1 Jul 30 08:00","40.25","0","27.6","30.3983171482138","28.3108317375781","-64.8566018477389"
"Year 1 Jul 30 09:00","85.75","0","28.075","30.276886072","29.4300345915733","-69.9319397931905"
"Year 1 Jul 30 10:00","130.5","0.5","28.575","30.2083574060233","30.6759070756279","-70.3539618036272"
"Year 1 Jul 30 11:00","165","2.25","29","30.2101814701554","31.8402355158484","-64.730617624154"
"Year 1 Jul 30 12:00","219.25","6.5","29.475","30.2846081854255","33.2262376712965","-53.2956358768334"
"Year 1 Jul 30 13:00","352","21.75","30.125","30.4291978461997","35.7522350876849","-37.1372589750363"
"Year 1 Jul 30 14:00","424.5","49.5","30.9","30.665820618478","37.6083565563801","-15.0781759632817"
"Year 1 Jul 30 15:00","411.25","82.5","31.625","31.0076390568856","38.5303853690241","12.4136177447238"
"Year 1 Jul 30 16:00","342.75","52.75","31.725","31.4160451913258","38.4286352943172","45.0923044209427"
"Year 1 Jul 30 17:00","238.5","27.5","31.7","31.8263055325552","37.6511116290697","78.2932126004569"
"Year 1 Jul 30 18:00","115.75","12.75","31.625","32.1887343217359","35.883532031465","105.045606654457"
"Year 1 Jul 30 19:00","23.5","0","30.775","32.4540547404237","33.4588207486413","121.651455686231"
"Year 1 Jul 30 20:00","0","0","29.6","32.576920345071","31.9839494249952","125.739280056706"
"Year 1 Jul 30 21:00","0","0","28.475","32.5593806802177","31.028421005924","117.428600486738"
"Year 1 Jul 30 22:00","0","0","28.125","32.4414779829203","30.4065066866042","101.085307619228"
"Year 1 Jul 30 23:00","0","0","27.95","32.2716997059942","29.9574513655985","79.8357872782528"
"Year 1 Jul 31 00:00","0","0","27.825","32.0761806892197","29.6048980607662","58.6814904954553"
"Year 1 Jul 31 01:00","0","0","27.575","31.8747920352483","29.2931234971125","38.6339645687545"
"Year 1 Jul 31 02:00","0","0","27.35","31.6756638088281","28.9724043065259","20.7614354986295"
"Year 1 Jul 31 03:00","0","0","27.075","31.482477924167","28.5974686862325","4.86242859865215"
"Year 1 Jul 31 04:00","0","0","26.775","31.2934654364461","28.2689973605759","-9.18963243609195"
"Year 1 Jul 31 05:00","0","0","26.55","31.1064313585585","27.9916161411443","-21.8638721904917"
"Year 1 Jul 31 06:00","0","0","26.275","30.9217545697583","27.6994141436501","-33.2393341443785"
"Year 1 Jul 31 07:00","27.5","0","26.65","30.7395414938496","28.1136225413123","-43.2365866788021"
"Year 1 Jul 31 08:00","110.25","11.25","27.25","30.576103632486","29.983774975895","-52.5588125266699"
"Year 1 Jul 31 09:00","221.5","48","27.85","30.4746901387958","32.9028180166846","-56.5135075884949"
"Year 1 Jul 31 10:00","334.5","58.75","28.6","30.4957764429844","35.5575403222454","-49.7938850672694"
"Year 1 Jul 31 11:00","415.5","74.25","29.4","30.6730992913837","37.7209616896367","-30.6624917713427"
"Year 1 Jul 31 12:00","445","105.5","30.2","30.9965472239691","38.8192515474323","-2.07493025674837"
"Year 1 Jul 31 13:00","463.75","106.75","30.325","31.4124375121302","39.8995056071803","33.6353903948509"
"Year 1 Jul 31 14:00","446.25","105.25","30.15","31.8640661609185","40.4179392820319","72.186271023868"
"Year 1 Jul 31 15:00","402","92.25","30.025","32.3213589274875","40.8517162522774","108.722486909791"
"Year 1 Jul 31 16:00","341.75","52.75","30.075","32.7597643334927","40.275222849127","141.94936499072"
"Year 1 Jul 31 17:00","237.5","27.5","30.1","33.1549509529765","38.6903264697856","168.841456182811"
"Year 1 Jul 31 18:00","119.25","12.75","30.175","33.4653450161014","36.1855180425228","185.973963255095"
"Year 1 Jul 31 19:00","36.5","0","29.75","33.6454831651832","33.5653772487729","189.389293514771"
"Year 1 Jul 31 20:00","0","0","29.3","33.6645915380462","31.7199933669407","178.324683870076"
"Year 1 Jul 31 21:00","0","0","28.9","33.5389451254423","30.6894736617906","154.525543865249"
"Year 1 Jul 31 22:00","0","0","28.425","33.313923193156","29.931939437835","124.223145902202"
"Year 1 Jul 31 23:00","0","0","27.925","33.0382267162674","29.2988079971015","92.2719773932466"
"Year 1 Aug 01 00:00","0","0","27.35","32.7416974332607","28.6840952227075","61.9382134686111"
"Year 1 Aug 01 01:00","0","0","26.675","32.4397196993691","28.4550298028806","34.173477972398"
"Year 1 Aug 01 02:00","0","0","26.125","32.1437959743041","28.1048088641414","9.41094184743411"
"Year 1 Aug 01 03:00","0","0","25.7","31.861293648038","25.2116322442743","-12.1345596933631"
"Year 1 Aug 01 04:00","0","0","25.45","31.5504884938463","25.6987409689256","-34.3750756191385"
"Year 1 Aug 01 05:00","0","0","25.325","31.1978964280357","26.4236441557777","-57.5862701501581"
"Year 1 Aug 01 06:00","0","0","25.225","30.879662411126","26.3694494625887","-77.5297688769982"
"Year 1 Aug 01 07:00","9.75","0","25.575","30.6154856091794","26.5885775006179","-92.0647444119952"
"Year 1 Aug 01 08:00","41.5","0","25.85","30.396573010992","27.2273544155555","-102.549729005221"
"Year 1 Aug 01 09:00","87.5","0","26.125","30.2238065686778","28.2628118103296","-108.116698232217"
"Year 1 Aug 01 10:00","131.5","0.5","26.35","30.1109427415136","29.3411871484936","-108.233930355852"
"Year 1 Aug 01 11:00","166","2.25","26.55","30.0670491198344","30.2800540883818","-102.263066183922"
"Year 1 Aug 01 12:00","220.25","6.5","26.75","30.0828307265618","25.4982579219764","-91.6509405757206"
"Year 1 Aug 01 13:00","353.25","22","27.625","30.0607862599032","28.9296179024995","-85.9761881875106"
"Year 1 Aug 01 14:00","426.25","51","28.65","29.9828825676339","34.5481341475602","-87.4678153645336"
"Year 1 Aug 01 15:00","398.75","78.25","29.725","30.0593186485295","36.0628434533445","-74.9142791362347"
"Year 1 Aug 01 16:00","277.75","28.5","29.4","30.3319450351329","35.2968352581355","-45.868579611681"
"Year 1 Aug 01 17:00","140","9","28.6","30.6800990853624","33.3755949942971","-12.4309989315012"
"Year 1 Aug 01 18:00","43","0","27.8","30.9640285751435","26.609186402451","14.749179764525"
"Year 1 Aug 01 19:00","9.75","0","26.925","31.0362714405387","27.2430586068245","21.7935348829415"
"Year 1 Aug 01 20:00","0","0","26.025","30.8889941345804","25.967916976922","9.14095239243952"
"Year 1 Aug 01 21:00","0","0","26.55","30.6484878897931","26.4946779264685","-10.3614319096062"
"Year 1 Aug 01 22:00","0","0","26.725","30.3812887873308","27.0733496051054","-31.4192533437298"
"Year 1 Aug 01 23:00","0","0","26.55","30.1416570485715","27.0605352846374","-46.8458648782971"
"Year 1 Aug 02 00:00","0","0","26.425","29.9487457746598","26.9755408727742","-58.1055722476749"
"Year 1 Aug 02 01:00","0","0","26.25","29.7863695742044","26.8323734433429","-65.9372606654417"
"Year 1 Aug 02 02:00","0","0","26.05","29.6412630332341","26.6634965332236","-71.6299433450993"
"Year 1 Aug 02 03:00","0","0","25.85","29.5038235296296","25.3595477417662","-76.2768007205133"
"Year 1 Aug 02 04:00","0","0","25.725","29.3519145051634","25.5953254999299","-81.9686573020057"
"Year 1 Aug 02 05:00","0","0","25.7","29.1806487427498","25.9552833383453","-89.2100012743919"
"Year 1 Aug 02 06:00","0","0","25.625","29.0227367001246","25.8831337467596","-94.8649254191679"
"Year 1 Aug 02 07:00","32.25","1.75","25.75","28.8860718314327","26.4133598187591","-98.2047109160171"
"Year 1 Aug 02 08:00","121","16.5","25.95","28.7739892552084","28.2627172333082","-99.6078849922277"
"Year 1 Aug 02 09:00","216.5","38","26.15","28.7201187481102","30.3581894800143","-95.8399908248232"
"Year 1 Aug 02 10:00","275.5","16.25","26.425","28.7660461325299","31.7572809342635","-83.5558147465758"
"Year 1 Aug 02 11:00","246.25","12","26.725","28.9143585137317","32.051840983543","-63.5168744109786"
"Year 1 Aug 02 12:00","218","8.75","27.025","29.1247652634853","31.9893558294902","-40.267909291387"
"Year 1 Aug 02 13:00","353","22","27.775","29.3461417499954","34.3278336534238","-19.080110019947"
"Year 1 Aug 02 14:00","425.5","50.75","28.6","29.5963654126258","36.2326210611894","1.93607545648956"
"Year 1 Aug 02 15:00","413.75","82.75","29.475","29.9122553784715","37.4112448376239","27.8937755936758"
"Year 1 Aug 02 16:00","348.5","49.5","29.55","30.2934035039579","37.3459505511676","57.5464406931197"
"Year 1 Aug 02 17:00","240.25","30","29.275","30.6871862217076","36.3654813936402","88.5442460070605"
"Year 1 Aug 02 18:00","118.25","15.75","29.05","31.0336657959504","34.4645443886547","114.205332527755"
"Year 1 Aug 02 19:00","28.75","0","28.625","31.2805224552288","32.068867643973","128.842673706568"
"Year 1 Aug 02 20:00","0","0","28.2","31.3864827777446","30.5616848182898","130.044845561327"
"Year 1 Aug 02 21:00","0","0","27.725","31.3554777983711","29.6559761712626","118.745416634459"
"Year 1 Aug 02 22:00","0","0","27.525","31.226859308664","29.0595117573713","100.175733105328"
"Year 1 Aug 02 23:00","0","0","27.5","31.0475186181304","28.6966386896455","77.908989634916"
"Year 1 Aug 03 00:00","0","0","27.425","30.8476732248624","28.3981602958869","55.9159260472793"
"Year 1 Aug 03 01:00","0","0","27.175","30.6449858684502","28.0796300591345","36.0828579071861"
"Year 1 Aug 03 02:00","0","0","26.95","30.4477434334234","27.7905799040855","18.5477829585843"
"Year 1 Aug 03 03:00","0","0","26.675","30.2579301068424","27.4978421196658","3.03594388855226"
"Year 1 Aug 03 04:00","0","0","26.525","30.0745341558594","27.2339330574604","-10.5157225813859"
"Year 1 Aug 03 05:00","0","0","26.35","29.8971752775505","26.9956340059649","-22.5579551717363"
"Year 1 Aug 03 06:00","0","0","26.225","29.7242749139218","26.7693556952106","-32.9349905316126"
"Year 1 Aug 03 07:00","33.5","16.5","26.575","29.557884850875","27.4926759652302","-42.3636798491127"
"Year 1 Aug 03 08:00","128","90.75","27","29.4166365119671","30.0043294949436","-50.4258489088481"
"Year 1 Aug 03 09:00","251","144.5","27.475","29.3549797803186","32.9601513196593","-51.2110105966991"
"Year 1 Aug 03 10:00","349.75","71.5","27.975","29.4350175582513","34.6606211300214","-39.9649107387075"
"Year 1 Aug 03 11:00","307","29.5","28.4","29.659396119595","34.7296740327537","-17.8902130797973"
"Year 1 Aug 03 12:00","218","9.5","28.875","29.9627660466384","33.9278130604414","8.29961951747855"
"Year 1 Aug 03 13:00","353","22","29.525","30.2508697691388","36.0655096144564","32.3541377620768"
"Year 1 Aug 03 14:00","425.25","50.75","30.3","30.5361717631158","37.7985933252399","53.1830543270189"
"Year 1 Aug 03 15:00","409","108","31.025","30.8669416495397","38.7452196100853","76.5844041935673"
"Year 1 Aug 03 16:00","345","144.25","31.5","31.2431966651372","38.873413921519","103.65884928004"
"Year 1 Aug 03 17:00","272","107","31.9","31.6305504639846","38.5990782864533","130.379800076662"
"Year 1 Aug 03 18:00","139.5","75.75","32.3","31.9916043433396","37.0140570245736","152.890449990478"
"Year 1 Aug 03 19:00","36.25","0","31.275","32.2801441390449","34.1192635092305","167.612995565798"
"Year 1 Aug 03 20:00","0","0","29.85","32.4293520732561","32.2756638831426","171.209978747121"
"Year 1 Aug 03 21:00","0","0","28.375","32.4251918578738","31.192356280581","160.673025947342"
"Year 1 Aug 03 22:00","0","0","27.85","32.3041152219801","30.376787773346","140.94989603392"
"Year 1 Aug 03 23:00","0","0","27.725","32.1198895155921","29.7803787074257","115.524917755825"
"Year 1 Aug 04 00:00","0","0","27.55","31.9042552491702","29.2425098992309","89.252566204606"
"Year 1 Aug 04 01:00","0","0","27.35","31.6747093019162","28.726832983337","64.5527575154844"
"Year 1 Aug 04 02:00","0","0","27.225","31.4410008152272","28.2914478999374","41.7569104549335"
"Year 1 Aug 04 03:00","0","0","27.05","31.2090421392431","27.8744563530912","20.6747269308358"
"Year 1 Aug 04 04:00","0","0","26.625","30.9799169036853","27.5113327957821","1.83929233656383"
"Year 1 Aug 04 05:00","0","0","26.2","30.7537732314583","27.1955518976611","-14.7406409018133"
"Year 1 Aug 04 06:00","0","0","25.725","30.5324309444771","26.8518136984185","-29.3814559731394"
"Year 1 Aug 04 07:00","31.25","1.25","25.825","30.3154481186266","27.2270230544794","-42.033909644968"
"Year 1 Aug 04 08:00","120","15","26.2","30.1177517998019","28.9773512206258","-53.3508584740443"
"Year 1 Aug 04 09:00","224.5","48.25","26.525","29.9834200495734","31.3475342486704","-59.4964331141311"
"Year 1 Aug 04 10:00","337","60","27.35","29.9614545058679","33.5497203643435","-55.5798040851556"
"Year 1 Aug 04 11:00","416.5","76.5","28.35","30.0775816176122","35.3262195190771","-41.1599683753093"
"Year 1 Aug 04 12:00","447","129.25","29.35","30.31781039052","36.3946923287613","-18.1546437643328"
"Year 1 Aug 04 13:00","462.75","217","29.075","30.6458442320528","37.0962393265361","9.44432992757595"
"Year 1 Aug 04 14:00","431.25","297.5","28.45","31.0005089533001","37.3729362065028","42.2657013167283"
"Year 1 Aug 04 15:00","395.5","301","27.775","31.3523355921055","37.3580068138019","73.0641111037812"
"Year 1 Aug 04 16:00","329.25","203","28.05","31.6785285388376","36.874538126712","99.6651416710206"
"Year 1 Aug 04 17:00","238","86","28.65","31.9664350188292","35.8657093935617","118.099608364664"
"Year 1 Aug 04 18:00","117","17.25","29.25","32.1922166262759","33.9148647165327","128.787277649"
"Year 1 Aug 04 19:00","31.75","0","29.175","32.3205615926951","31.9599480567589","130.41537742538"
"Year 1 Aug 04 20:00","0","0","28.8","32.3256094384247","30.6328477083756","122.269628065118"
"Year 1 Aug 04 21:00","0","0","28.475","32.2211418608979","29.9344134953291","105.16065943419"
"Year 1 Aug 04 22:00","0","0","28.175","32.0454119909399","29.4063435066429","83.1227887755518"
"Year 1 Aug 04 23:00","0","0","27.8","31.8346395098949","28.9086428532155","60.2316227605893"
"Year 1 Aug 05 00:00","0","0","27.475","31.6098225842493","28.4436946496518","38.5247250761546"
"Year 1 Aug 05 01:00","0","0","27.1","31.38226879922","28.0182225360175","18.1886228372919"
"Year 1 Aug 05 02:00","0","0","26.7","31.1545928976513","27.6064631262027","-0.186234771133104"
"Year 1 Aug 05 03:00","0","0","26.3","30.9284714413607","27.2110271288718","-16.7543969466844"
"Year 1 Aug 05 04:00","0","0","26.05","30.7036528306028","26.9386700308952","-31.5454207233993"
