1,"Building 1.eso"

"Date/Time","[1] Site Diffuse Solar Radiation Rate per Area  (W/m2)","[1] Site Direct Solar Radiation Rate per Area  (W/m2)","[1] Site Outdoor Air Drybulb Temperature  (C)","[1] Surface Inside Face Temperature  (C)","[1] Surface Outside Face Temperature  (C)","[1] Surface Inside Face Conduction Heat Transfer Rate  (W)"
"Year 1 Apr 05 01:00","0","0","23.875","33.2311662259992","27.1891882163017","3.68816955259648"
"Year 1 Apr 05 02:00","0","0","23.025","32.8353311307394","26.5509728113064","-26.0731917678212"
"Year 1 Apr 05 03:00","0","0","22.275","32.4475493442854","26.1147747400054","-51.8710230686834"
"Year 1 Apr 05 04:00","0","0","21.725","32.0681401665836","25.3222876954848","-74.1892884692616"
"Year 1 Apr 05 05:00","0","0","20.1","31.6933533923112","24.1070913801578","-93.6064719284048"
"Year 1 Apr 05 06:00","0","0","20.35","31.3101402907587","23.4519119059493","-112.875573405633"
"Year 1 Apr 05 07:00","13","48.5","22.025","30.9228934304778","25.3904641809231","-135.262630606115"
"Year 1 Apr 05 08:00","48.5","379.5","24.375","30.5816450555349","35.4068260482693","-154.461540502559"
"Year 1 Apr 05 09:00","32.5","977","26.875","30.4994052508657","49.0094155106573","-150.063982356673"
"Year 1 Apr 05 10:00","15.5","1100","29.075","30.9751847074296","50.278789802496","-95.0197694257062"
"Year 1 Apr 05 11:00","25","1098.5","30.95","31.9451953853796","48.0002740770206","-4.10405962629376"
"Year 1 Apr 05 12:00","76.5","1054.25","32.45","33.0285395842152","43.7261557864341","89.8843439002576"
"Year 1 Apr 05 13:00","155.25","885","33.775","33.9201422445652","39.2258560370872","162.294285262787"
"Year 1 Apr 05 14:00","202","776.25","34.775","34.4864156444616","39.3010482950084","199.456509393619"
"Year 1 Apr 05 15:00","154.25","822.75","35.375","34.7903720460539","39.2453463696927","209.086360143789"
"Year 1 Apr 05 16:00","198.75","604","35.2","34.9685429400171","38.9332707155864","207.146972522166"
"Year 1 Apr 05 17:00","139.75","555","34.275","35.0855113862614","37.790994111365","201.841947502172"
"Year 1 Apr 05 18:00","114.25","243.75","32.65","35.1483736300549","35.9147681367507","193.976290752184"
"Year 1 Apr 05 19:00","24.5","51","30.775","35.1330263069432","33.30814679859","181.434672783834"
"Year 1 Apr 05 20:00","0","0","29.025","35.0064270720776","31.5017184902893","160.899398356959"
"Year 1 Apr 05 21:00","0","0","27.85","34.7645071538291","30.2452623628576","131.50026175566"
"Year 1 Apr 05 22:00","0","0","27.225","34.443289017236","29.4213799779971","96.3264917216895"
"Year 1 Apr 05 23:00","0","0","26.875","34.0803533953385","28.8421396413703","60.0126669790689"
"Year 1 Apr 06 00:00","0","0","26.275","33.7075207259728","28.475689915632","25.6308592430627"
"Year 1 Apr 06 01:00","0","0","25.125","33.3401821823676","27.8777884029155","-4.16725854086458"
"Year 1 Apr 06 02:00","0","0","23.45","32.9835692437135","26.8909717205068","-29.16712068599"
"Year 1 Apr 06 03:00","0","0","21.575","32.6255621050614","25.834394178876","-51.0252851426996"
"Year 1 Apr 06 04:00","0","0","20.125","32.250598303815","24.8638179020769","-71.8517577258788"
"Year 1 Apr 06 05:00","0","0","20.1","31.8522975182111","23.6589869842909","-92.4519189630275"
"Year 1 Apr 06 06:00","0","0","21.025","31.4405644202251","23.3452648063859","-116.26013119401"
"Year 1 Apr 06 07:00","6.25","188.75","23.175","31.0286614588041","28.2174870780942","-141.374216564876"
"Year 1 Apr 06 08:00","25.5","822","26.2","30.7248216703904","45.6139089964402","-158.357411873434"
"Year 1 Apr 06 09:00","21","1042.25","29.325","30.9047360514637","53.8302430643266","-130.699386465193"
"Year 1 Apr 06 10:00","7","1100","31.9","31.7513748278762","55.6671493079524","-45.2994076328756"
"Year 1 Apr 06 11:00","27.25","1100","33.625","33.0340377586761","53.5803879768226","65.8436929442859"
"Year 1 Apr 06 12:00","55.5","1098.25","34.675","34.3482563321987","47.6050717742082","180.805694909844"
"Year 1 Apr 06 13:00","68.5","1086.5","35.35","35.4021804836681","41.4664811037716","266.798721133038"
"Year 1 Apr 06 14:00","98.25","1006.5","35.875","36.0380172518743","40.1768974781581","304.886699575761"
"Year 1 Apr 06 15:00","147.75","852","36.15","36.3184753000066","39.814666337538","304.411476284713"
"Year 1 Apr 06 16:00","134.5","746.5","35.9","36.4080931750734","39.2525168273112","286.320839167214"
"Year 1 Apr 06 17:00","223.5","193.5","34.9","36.4118310751902","38.9705524894529","263.491934882043"
"Year 1 Apr 06 18:00","119.75","179.75","33.175","36.3757301870504","36.6735260631147","241.39719181582"
"Year 1 Apr 06 19:00","23.5","40","30.975","36.287202283567","33.9637732658846","218.586118454154"
"Year 1 Apr 06 20:00","0","0","28.9","36.0957311316579","32.021584009003","189.981831942107"
"Year 1 Apr 06 21:00","0","0","27.425","35.793591705932","30.5810215518457","153.491483339189"
"Year 1 Apr 06 22:00","0","0","26.725","35.4132878295625","29.382626492917","111.95745350019"
"Year 1 Apr 06 23:00","0","0","26.6","34.9892602350244","28.981512404413","68.9984451418022"
"Year 1 Apr 07 00:00","0","0","26.525","34.5557110475713","28.6203165471021","27.931189916655"
"Year 1 Apr 07 01:00","0","0","25.9","34.1383969695212","28.2230946016782","-7.32050422626449"
"Year 1 Apr 07 02:00","0","0","24.575","33.7430686501653","27.2612726937618","-36.1228645160803"
"Year 1 Apr 07 03:00","0","0","22.7","33.3584174776265","25.9424250797453","-60.0809425205871"
"Year 1 Apr 07 04:00","0","0","21","32.9584758222326","24.6389636411564","-82.1092007291949"
"Year 1 Apr 07 05:00","0","0","22.85","32.5301680498524","24.9827786087028","-105.298634585481"
"Year 1 Apr 07 06:00","0","0","23.75","32.1195145272521","25.2433264746452","-133.081073646597"
"Year 1 Apr 07 07:00","13.5","82.5","24.85","31.7464703047597","28.2208590246946","-153.267127574864"
"Year 1 Apr 07 08:00","68.25","370.75","26.4","31.4762801417506","38.8328751363136","-165.019226472237"
"Year 1 Apr 07 09:00","117","538.75","29.125","31.5186640147075","46.4415787358047","-147.633920255158"
"Year 1 Apr 07 10:00","105.25","782","31.775","32.0263105105474","51.5540890322288","-91.0987265348097"
"Year 1 Apr 07 11:00","42.75","1056.75","34.5","32.9393516848605","52.3231441928976","-5.43729478306596"
"Year 1 Apr 07 12:00","123","934.5","35.95","34.0774468782601","47.5757807189486","87.2963034503917"
"Year 1 Apr 07 13:00","210","796.5","36.8","35.0905713187769","42.5953201007833","174.899196549856"
"Year 1 Apr 07 14:00","407.5","413","36.7","35.7942494441798","42.5703207998919","225.89875519301"
"Year 1 Apr 07 15:00","194","742.5","36.675","36.2116870651693","40.8460369216555","246.685178715601"
"Year 1 Apr 07 16:00","118.5","838","36.1","36.4539810118962","39.6152628531439","248.73974806545"
"Year 1 Apr 07 17:00","101","728.5","35.525","36.5640133533999","38.5245334324566","239.642368915193"
"Year 1 Apr 07 18:00","92.25","395.25","34.125","36.5787950736922","36.8247840914476","222.743006404125"
"Year 1 Apr 07 19:00","24","42","32.8","36.5067861560281","34.5495585585214","201.481520402268"
"Year 1 Apr 07 20:00","0","0","31.075","36.3413970418826","32.9856227149354","173.520237198381"
"Year 1 Apr 07 21:00","0","0","30","36.0776340390519","31.8699717950862","140.951661336971"
"Year 1 Apr 07 22:00","0","0","28.825","35.7554453456815","30.8652132233917","103.929009078521"
"Year 1 Apr 07 23:00","0","0","27.975","35.3932965353492","30.1648517788137","68.4812691308944"
"Year 1 Apr 08 00:00","0","0","26.525","35.017968213469","28.9661304827724","33.9213960046652"
"Year 1 Apr 08 01:00","0","0","25.35","34.6292586864475","27.9149941765943","2.73521935236344"
"Year 1 Apr 08 02:00","0","0","23.975","34.2241506123333","26.8750975423126","-27.6082949186792"
"Year 1 Apr 08 03:00","0","0","23.45","33.799530688346","26.0944723755845","-56.1891102484884"
"Year 1 Apr 08 04:00","0","0","23.1","33.3610194621944","25.5174264267993","-83.0617332778885"
"Year 1 Apr 08 05:00","0","0","22.85","32.9266817832627","25.1476266158852","-109.384480993526"
"Year 1 Apr 08 06:00","0","0","23.175","32.5096250515527","24.9298699444427","-133.54624864814"
"Year 1 Apr 08 07:00","9.75","139.75","24.275","32.1215951835105","29.1860772937689","-155.056236740757"
"Year 1 Apr 08 08:00","53.25","565.5","26.4","31.8375569376961","42.29132527774","-167.443325165682"
"Year 1 Apr 08 09:00","86.75","682.25","28.725","31.9456995050436","46.6993589912171","-143.905668921196"
"Year 1 Apr 08 10:00","57","1000.5","31.1","32.5309598058625","50.8045595468592","-79.0780931382648"
"Year 1 Apr 08 11:00","90","993.5","32.975","33.4548771634029","48.773743695345","5.21438151455623"
"Year 1 Apr 08 12:00","230.75","695.75","34.675","34.4662111975968","44.8196748991067","93.3969318885531"
"Year 1 Apr 08 13:00","247.25","698","35.625","35.3052694710041","41.5266869677708","160.407768158169"
"Year 1 Apr 08 14:00","126.5","941.25","36.4","35.8575980497705","40.7410134037849","197.97754783328"
"Year 1 Apr 08 15:00","222","681.75","36.45","36.1770187355038","40.678764693415","209.762997216887"
"Year 1 Apr 08 16:00","135.75","770.5","36.325","36.362414476163","39.7224560020869","209.641690165127"
"Year 1 Apr 08 17:00","180.25","392","35.475","36.4723687625925","38.7838558559051","203.083671282806"
"Year 1 Apr 08 18:00","120","149","34.375","36.514816625418","37.1449015868761","192.831479898695"
"Year 1 Apr 08 19:00","22.5","29.5","32.525","36.4836477059409","34.4974716486117","177.50918765867"
"Year 1 Apr 08 20:00","0","0","30.5","36.3473987311536","32.5941298506089","156.266799923254"
"Year 1 Apr 08 21:00","0","0","28.125","36.0940626864779","31.1671359742003","127.044239936555"
"Year 1 Apr 08 22:00","0","0","26.375","35.7486547598208","30.0259270278423","93.3905859398462"
"Year 1 Apr 08 23:00","0","0","25.25","35.3546386904868","29.005501060782","56.1786844300126"
"Year 1 Apr 09 00:00","0","0","25.15","34.9350577095573","28.1214654615547","19.2039625574328"
"Year 1 Apr 09 01:00","0","0","25.275","34.5071358653761","27.6779288971561","-16.5637850315909"
"Year 1 Apr 09 02:00","0","0","25.375","34.0807346183632","27.5005795187991","-48.4730790631772"
"Year 1 Apr 09 03:00","0","0","24.725","33.6698436106801","26.9790110619102","-74.5964243984894"
"Year 1 Apr 09 04:00","0","0","23.9","33.285138089291","26.1187548127279","-97.0153932325969"
"Year 1 Apr 09 05:00","0","0","23.025","32.9138250277725","25.3885922790007","-117.04817676121"
"Year 1 Apr 09 06:00","0","0","22.95","32.5410793995523","25.2509586803175","-135.905283910794"
"Year 1 Apr 09 07:00","13","72.75","24.05","32.1790167910745","27.6536087494762","-154.440950992694"
"Year 1 Apr 09 08:00","47.5","461.75","25.9","31.8853074029627","38.2594962916077","-167.729327444502"
"Year 1 Apr 09 09:00","25.5","1005.5","28.8","31.8770813672576","48.9438462664036","-155.018870381833"
"Year 1 Apr 09 10:00","5.25","1100","31.7","32.393155381299","49.7249274694087","-96.5466600503979"
"Year 1 Apr 09 11:00","46.75","1056.75","34.35","33.3138777551764","47.9012454119895","-9.48368253228367"
"Year 1 Apr 09 12:00","110.25","967","35.75","34.3289631976628","44.620788072919","72.9553117796487"
"Year 1 Apr 09 13:00","128.25","958.5","36.45","35.1511535643824","40.9730853848579","142.298371180124"
"Year 1 Apr 09 14:00","275.75","625","36.3","35.7003363534548","40.9147266745289","180.583109892841"
"Year 1 Apr 09 15:00","180.5","769","36.2","36.021276203576","40.023923982869","195.547809678383"
"Year 1 Apr 09 16:00","155","732.25","35.825","36.2126796548668","39.2427477146781","197.028117272362"
"Year 1 Apr 09 17:00","121","644","35.475","36.315214876817","38.1074515705832","191.194817802156"
"Year 1 Apr 09 18:00","106.75","304.5","34.35","36.3472179788656","36.5184996213198","179.721528967923"
"Year 1 Apr 09 19:00","23","30","32.875","36.2999690413332","34.5912948106977","164.098900383085"
"Year 1 Apr 09 20:00","0","0","30.775","36.1616230298172","33.0072746654933","142.595468530401"
"Year 1 Apr 09 21:00","0","0","28.925","35.9287983345888","31.5727872683698","116.623866935835"
"Year 1 Apr 09 22:00","0","0","27.075","35.6241110861398","30.2834696234098","86.1677650823787"
"Year 1 Apr 09 23:00","0","0","25.85","35.2656116913824","28.9956657864941","53.3031584254527"
"Year 1 Apr 10 00:00","0","0","24.7","34.8703266925914","28.0175661954274","18.9631509169562"
"Year 1 Apr 10 01:00","0","0","24.025","34.4459051955411","27.0916958165243","-14.5205589872698"
"Year 1 Apr 10 02:00","0","0","23.375","34.0076800494321","26.4211770965752","-46.5985765552439"
"Year 1 Apr 10 03:00","0","0","23.125","33.5619497253397","25.8955318896982","-75.4870965466737"
"Year 1 Apr 10 04:00","0","0","22.725","33.1220820110867","25.2978906008075","-101.454579988803"
"Year 1 Apr 10 05:00","0","0","23.8","32.7033782813886","25.5714397032984","-126.261734708102"
"Year 1 Apr 10 06:00","0","0","24.5","32.3202771324085","25.8825479363736","-149.016173941509"
"Year 1 Apr 10 07:00","10.75","132.25","25.425","31.985561683476","29.369235988009","-165.112644926876"
"Year 1 Apr 10 08:00","39.75","648.5","27.125","31.7586554614598","42.6650283185218","-171.78308362423"
"Year 1 Apr 10 09:00","30.25","1030.25","29.1","31.9013482087459","51.8589613238961","-144.431626952485"
"Year 1 Apr 10 10:00","32.5","1100","31.025","32.6037610645622","53.6509570834526","-68.4115333145788"
"Year 1 Apr 10 11:00","54.25","1068.25","32.625","33.7165991370482","51.4834019163368","32.3800388474371"
"Year 1 Apr 10 12:00","168.75","848","34.05","34.8783029635031","46.6891853710418","135.992602415686"
"Year 1 Apr 10 13:00","288","618.75","35.15","35.8271870743148","42.7136540974025","211.90125887628"
"Year 1 Apr 10 14:00","102.75","997.5","36","36.4340995880713","41.3769420991363","251.209864776489"
"Year 1 Apr 10 15:00","157.25","829.25","36.35","36.7597993605051","40.9368074950271","259.577926333749"
"Year 1 Apr 10 16:00","122.75","824.5","36.025","36.9183366314223","39.9310881689017","252.441846847157"
"Year 1 Apr 10 17:00","121.75","584.75","34.775","36.9810351203432","38.3109859967277","238.705824561584"
"Year 1 Apr 10 18:00","113.75","84.75","32.675","36.9598833774875","36.241625654203","220.815011970567"
"Year 1 Apr 10 19:00","19","13.5","29.85","36.839950898931","32.9879923910463","197.902722919877"
"Year 1 Apr 10 20:00","0","0","27.075","36.5909377960179","30.6621011620226","167.997910672823"
"Year 1 Apr 10 21:00","0","0","24.825","36.2089192585134","28.8096214921914","128.011643446465"
"Year 1 Apr 10 22:00","0","0","23.625","35.7295038595351","27.6815612128958","81.4824433816721"
"Year 1 Apr 10 23:00","0","0","23.55","35.2006132682918","27.0161108663587","32.31523292183"
"Year 1 Apr 11 00:00","0","0","24.35","34.6639436642783","26.701934239673","-14.2810228505067"
"Year 1 Apr 11 01:00","0","0","25.2","34.1488130074405","26.9014163698178","-54.8471047356971"
"Year 1 Apr 11 02:00","0","0","25.7","33.6735254151711","27.0212647410666","-86.639198773381"
"Year 1 Apr 11 03:00","0","0","25.5","33.266678967559","26.8976210222193","-112.793001641674"
"Year 1 Apr 11 04:00","0","0","24.875","32.9125983920578","26.4423075317704","-131.473986615306"
"Year 1 Apr 11 05:00","0","0","20.875","32.5859916958774","24.5760487626745","-144.372327888374"
"Year 1 Apr 11 06:00","0","0","20.8","32.2350971523252","24.0316680963082","-153.83671469846"
"Year 1 Apr 11 07:00","9.75","149.25","23.225","31.8737138262862","28.8503808004434","-172.328756942903"
"Year 1 Apr 11 08:00","31.5","722.75","26.075","31.5948831496225","45.046909275087","-184.41081242899"
"Year 1 Apr 11 09:00","9","1100","28.975","31.7616044279744","53.7680507410094","-154.688658454196"
"Year 1 Apr 11 10:00","13","1100","31.275","32.5693472007452","54.2631522052056","-68.8963261577994"
"Year 1 Apr 11 11:00","127.25","906.25","33","33.7811907619185","52.2770960721129","40.1431858746634"
"Year 1 Apr 11 12:00","392.5","407.75","34.15","35.0055619700528","48.0596335035789","148.580832711063"
"Year 1 Apr 11 13:00","276.75","637.5","35.075","35.9947599854969","44.5787301590991","229.056643062933"
"Year 1 Apr 11 14:00","269.75","640.75","35.825","36.6634314700274","44.1669968146878","273.591244168126"
"Year 1 Apr 11 15:00","166.5","804","36.525","37.0799827029798","43.1904249136885","289.701506310724"
"Year 1 Apr 11 16:00","141","778.5","36.625","37.3445167363052","41.7540336544107","290.09569360591"
"Year 1 Apr 11 17:00","102.75","718","36.15","37.4961692690543","40.0572106478343","281.093250398819"
"Year 1 Apr 11 18:00","105.25","369","34.875","37.5427071059136","38.2799818993826","264.045096603288"
"Year 1 Apr 11 19:00","26","115.5","33.15","37.4841676564833","35.6647021157364","240.408334096533"
"Year 1 Apr 11 20:00","0","0","31.425","37.3146707421396","33.817968794473","209.487311012799"
"Year 1 Apr 11 21:00","0","0","30.1","37.0343193748","32.5610513475202","171.714903873627"
"Year 1 Apr 11 22:00","0","0","29.125","36.680460384744","31.4248847763496","129.78947490636"
"Year 1 Apr 11 23:00","0","0","28.225","36.2851387633993","30.5885531209258","88.132018987002"
"Year 1 Apr 12 00:00","0","0","26.875","35.869597097209","29.4793896287185","48.7847008242066"
"Year 1 Apr 12 01:00","0","0","25.075","35.4430051811653","28.1950676359207","12.8645339575927"
"Year 1 Apr 12 02:00","0","0","22.8","34.997309605925","26.4143066820646","-20.428925037804"
"Year 1 Apr 12 03:00","0","0","20.775","34.5173729190429","25.0223190342075","-52.7202307550273"
"Year 1 Apr 12 04:00","0","0","19.475","33.9950425136186","24.0037463196938","-85.6499609852971"
"Year 1 Apr 12 05:00","0","0","21.75","33.4459438315279","24.4295895357589","-118.424501784948"
"Year 1 Apr 12 06:00","0","0","22.825","32.9336837143049","24.777960375897","-153.556641055389"
"Year 1 Apr 12 07:00","15","55","24.175","32.4809741097622","27.2278953675915","-179.103727218682"
"Year 1 Apr 12 08:00","48","440","26.25","32.1396212532819","37.9254683462845","-195.536041017578"
"Year 1 Apr 12 09:00","23.5","1071.5","29.125","32.1017859422383","51.4905994905105","-183.369051512965"
"Year 1 Apr 12 10:00","47.25","1014.5","31.775","32.6516603524944","52.0160974510309","-118.322987616025"
"Year 1 Apr 12 11:00","30","1088.25","34.05","33.6691493553771","51.2554088374978","-18.8769697012606"
"Year 1 Apr 12 12:00","175.5","869.75","35.35","34.8196714154454","47.8328651856052","78.4815564281508"
"Year 1 Apr 12 13:00","402","450.5","36.425","35.802769191726","45.451379594087","162.940356254787"
"Year 1 Apr 12 14:00","180.5","824.25","37.075","36.5225029407188","44.0846897067253","216.207578702497"
"Year 1 Apr 12 15:00","200.5","721","37.875","37.0074123744316","43.8991786248955","243.261500433025"
"Year 1 Apr 12 16:00","234.25","495.5","38.25","37.3398170993666","43.3243861820889","252.997631892524"
"Year 1 Apr 12 17:00","216.5","316.5","38.075","37.5793954597908","42.3467151319675","254.517763389627"
"Year 1 Apr 12 18:00","100.25","380","36.65","37.7422967381871","39.7651010929548","250.140632314743"
"Year 1 Apr 12 19:00","26.5","71.5","34.625","37.8017948148959","36.9235860348792","239.073332688208"
"Year 1 Apr 12 20:00","0","0","32.075","37.7207540277277","34.7590583667348","216.812002945402"
"Year 1 Apr 12 21:00","0","0","30.125","37.4932476294129","32.8824864405196","184.753752025127"
"Year 1 Apr 12 22:00","0","0","28.65","37.1583704602593","31.6594794678924","144.587175884738"
"Year 1 Apr 12 23:00","0","0","27.925","36.75370370609","30.8299459119573","101.348035279524"
"Year 1 Apr 13 00:00","0","0","27.2","36.321468527983","29.7206132354111","58.3522175949604"
"Year 1 Apr 13 01:00","0","0","26.55","35.8795810766239","28.9999779099821","18.6419269664977"
"Year 1 Apr 13 02:00","0","0","25.35","35.4333838977499","28.1021066992705","-17.6039355434038"
"Year 1 Apr 13 03:00","0","0","24.25","34.9856767824716","27.1363835269591","-49.3689868790312"
"Year 1 Apr 13 04:00","0","0","23.1","34.5336843228362","26.0000631499815","-78.1532785692092"
"Year 1 Apr 13 05:00","0","0","21.9","34.0670487187873","25.1623726146291","-104.240023073031"
"Year 1 Apr 13 06:00","0","0","22.35","33.5988245387405","24.8272543695106","-131.792139204889"
"Year 1 Apr 13 07:00","11.75","126.75","24.1","33.1467320757119","28.6590986051184","-159.224712596836"
"Year 1 Apr 13 08:00","40.25","653.25","27.3","32.7926626981044","43.546234228384","-178.601716920482"
"Year 1 Apr 13 09:00","17.25","1094","30.45","32.8528382696171","54.0870878634322","-160.126378956776"
"Year 1 Apr 13 10:00","40.75","1033.25","33.525","33.553242822151","54.6407931774233","-83.2141470644376"
"Year 1 Apr 13 11:00","123.75","880.25","35.575","34.7021349744348","52.1679587354801","21.3401447567465"
"Year 1 Apr 13 12:00","91","1018.5","37.275","35.8927158088459","48.4652579854839","124.377819586824"
"Year 1 Apr 13 13:00","168.5","870.75","38","36.860426731491","44.0421590497821","203.809696444476"
"Year 1 Apr 13 14:00","383.25","414.5","38.325","37.4959135979371","44.2344991131596","247.100477664557"
"Year 1 Apr 13 15:00","358.5","427.5","37.65","37.8703201028078","43.3066811635938","261.503832393923"
"Year 1 Apr 13 16:00","129.5","798.75","36.725","38.0978396242374","40.8212281870068","263.126575805395"
"Year 1 Apr 13 17:00","147.75","558.25","34.925","38.2017036987381","38.8722498084299","253.544372552111"
"Year 1 Apr 13 18:00","100.75","364","33.05","38.1703602647494","36.5599919253201","234.310099215243"
"Year 1 Apr 13 19:00","26","51.5","30.575","38.0128728713202","33.776376472213","205.70840110786"
"Year 1 Apr 13 20:00","0","0","28.325","37.7224333809485","31.9907276959027","170.04563223409"
"Year 1 Apr 13 21:00","0","0","26","37.3214653904675","30.4858395257286","126.796474477475"
"Year 1 Apr 13 22:00","0","0","24.725","36.847743980842","29.4056424105044","81.2154441783586"
"Year 1 Apr 13 23:00","0","0","24.125","36.3443697098623","28.270334842093","34.4618594068983"
"Year 1 Apr 14 00:00","0","0","24.75","35.8300573591219","27.9637247686381","-9.52910122430735"
"Year 1 Apr 14 01:00","0","0","25.225","35.3258796452577","27.5144232066077","-49.8081100900176"
"Year 1 Apr 14 02:00","0","0","25.375","34.842980431166","27.228833755761","-82.0700793500888"
"Year 1 Apr 14 03:00","0","0","24.275","34.3958196408769","26.5755211565937","-110.344717018926"
"Year 1 Apr 14 04:00","0","0","23","33.9738523907311","25.898020895903","-132.990746704075"
"Year 1 Apr 14 05:00","0","0","20.975","33.5630242472129","24.6808848571193","-152.632977698663"
"Year 1 Apr 14 06:00","0","0","21.15","33.1448389961887","24.2568969281658","-170.500297110731"
"Year 1 Apr 14 07:00","9.5","159.25","22.825","32.7306075841752","28.4944050764423","-191.503227451417"
"Year 1 Apr 14 08:00","33","752.75","25.175","32.4041755763136","43.6280203670294","-204.97951801133"
"Year 1 Apr 14 09:00","14.75","1100","27.75","32.4958559871352","51.6005706058113","-178.972670691695"
"Year 1 Apr 14 10:00","9.75","1100","30.125","33.1844398825855","50.9966473737493","-99.9293992302477"
"Year 1 Apr 14 11:00","20.5","1100","32.125","34.2365036836363","48.5321508557031","-2.20956173262952"
"Year 1 Apr 14 12:00","34","1075","33.725","35.2673731046338","44.1361682452644","92.2119017552814"
"Year 1 Apr 14 13:00","90","1025","34.925","36.0664562956009","40.2828975153231","155.809270698034"
"Year 1 Apr 14 14:00","71","1037","35.8","36.5440686624965","39.8519641292819","185.111829341556"
"Year 1 Apr 14 15:00","142.25","871","36.15","36.7702522964098","39.7981006128767","189.066764445715"
"Year 1 Apr 14 16:00","94.5","913.75","35.825","36.8737074270996","38.9957191003098","182.3533650009"
"Year 1 Apr 14 17:00","106.25","661.25","34.725","36.9121769014164","37.7208249484591","172.157213980629"
"Year 1 Apr 14 18:00","120.5","115.25","32.975","36.8890279487331","36.1218154738587","159.362245918429"
"Year 1 Apr 14 19:00","22","20.5","30.775","36.7887038337335","33.5262161027044","142.932407279365"
"Year 1 Apr 14 20:00","0","0","28.55","36.5878270037331","31.3245335922711","120.29585061057"
"Year 1 Apr 14 21:00","0","0","26.65","36.2748231914071","29.7241134400926","89.341517720281"
"Year 1 Apr 14 22:00","0","0","25.375","35.8725485967015","28.6692269655883","51.7791871892059"
"Year 1 Apr 14 23:00","0","0","24.575","35.4177210264859","27.4761982768249","12.0497218862659"
"Year 1 Apr 15 00:00","0","0","24.025","34.937400960678","26.7499878018341","-26.4747011626546"
"Year 1 Apr 15 01:00","0","0","23.375","34.4447030837236","25.9371372955553","-62.0702038174749"
"Year 1 Apr 15 02:00","0","0","22.45","33.9487032788836","25.0990175882607","-92.7218231960268"
"Year 1 Apr 15 03:00","0","0","21.375","33.4607069862861","24.3544303330221","-121.799594945138"
"Year 1 Apr 15 04:00","0","0","20.575","32.9804060445773","23.6806639751528","-148.515465834269"
"Year 1 Apr 15 05:00","0","0","20.1","32.5088794618388","22.9553903063405","-173.045396242896"
"Year 1 Apr 15 06:00","0","0","20.675","32.0476879663879","22.8205305736784","-195.761412106402"
"Year 1 Apr 15 07:00","9.75","159.5","22.475","31.6100919408532","27.3447217714918","-217.379747645869"
"Year 1 Apr 15 08:00","31.5","753.5","25.1","31.2840782241772","43.2629477978763","-229.702512621186"
"Year 1 Apr 15 09:00","9","1100","27.975","31.4027578685262","52.1928480593626","-200.100583103127"
"Year 1 Apr 15 10:00","9.5","1100","30.5","32.1584976202379","52.7549058208263","-113.83359190976"
"Year 1 Apr 15 11:00","77.25","973.5","32.375","33.3227308234486","49.9729657433188","-3.40927980518398"
"Year 1 Apr 15 12:00","242","677.25","33.55","34.512643195456","45.5342420924052","100.876360084438"
"Year 1 Apr 15 13:00","149.25","906.5","34.325","35.4432422705772","41.6063655558332","178.158118769987"
"Year 1 Apr 15 14:00","243","692.75","34.875","36.0332264909999","41.3706346692058","217.747069407955"
"Year 1 Apr 15 15:00","401.75","284","35.375","36.3598664072821","42.4997507862477","229.398743092063"
"Year 1 Apr 15 16:00","258.25","449","35.725","36.5763665597859","41.763295943061","230.060409156298"
"Year 1 Apr 15 17:00","163","510.25","35.5","36.7519761221593","40.45314150678","228.003565280216"
"Year 1 Apr 15 18:00","87.75","380","34.5","36.870850598318","38.4950315688514","222.424555101706"
"Year 1 Apr 15 19:00","12","2.5","32.7","36.9004285257839","36.1519989931422","210.714860578043"
"Year 1 Apr 15 20:00","0","0","30.4","36.8117017604722","34.2624117926854","190.969047696972"
"Year 1 Apr 15 21:00","0","0","28.15","36.6025531053551","32.589558415832","163.962825306995"
"Year 1 Apr 15 22:00","0","0","26.325","36.299137476217","31.2377527971593","130.54123117582"
"Year 1 Apr 15 23:00","0","0","25.075","35.9295267774669","29.7657234122742","93.450415769725"
"Year 1 Apr 16 00:00","0","0","24.2","35.5173350200094","28.3479479262444","54.4050766528603"
"Year 1 Apr 16 01:00","0","0","23.4","35.067355823422","27.0409868870629","15.2315611273299"
"Year 1 Apr 16 02:00","0","0","22.45","34.5851758623358","25.7209456649057","-23.0388511636723"
"Year 1 Apr 16 03:00","0","0","21.375","34.0745876046089","24.6701849192576","-59.5588796213956"
"Year 1 Apr 16 04:00","0","0","20.35","33.5396795470269","23.7519110260773","-93.4676618009"
"Year 1 Apr 16 05:00","0","0","20.025","32.9960138737601","23.9407321089073","-125.38829824679"
"Year 1 Apr 16 06:00","0","0","20.975","32.4815616078518","24.1290556930555","-156.234574132838"
"Year 1 Apr 16 07:00","6.25","207.25","23.175","32.0303882582934","29.4824462861643","-182.103596807471"
"Year 1 Apr 16 08:00","19","896.75","26.05","31.7298444730948","47.7765077376372","-195.060551300168"
"Year 1 Apr 16 09:00","0.75","1100","29.05","31.9549376739557","53.2378576627389","-158.478333124774"
"Year 1 Apr 16 10:00","3.25","1100","31.75","32.8244714215712","52.5496270429134","-66.6014554761871"
"Year 1 Apr 16 11:00","26.5","1094.25","33.9","34.0169324087575","50.8187113293684","39.5602147596514"
