1,"Building 1.eso"

"Date/Time","[1] Site Diffuse Solar Radiation Rate per Area  (W/m2)","[1] Site Direct Solar Radiation Rate per Area  (W/m2)","[1] Site Outdoor Air Drybulb Temperature  (C)","[1] Surface Inside Face Temperature  (C)","[1] Surface Outside Face Temperature  (C)","[1] Surface Inside Face Conduction Heat Transfer Rate  (W)"
"Year 1 Mar 20 03:00","0","0","19","29.1603153972657","23.3857762214785","-16.1985469978768"
"Year 1 Mar 20 04:00","0","0","17.75","28.789293762899","22.3220671977506","-40.283197611111"
"Year 1 Mar 20 05:00","0","0","18.6","28.4185957709871","22.3833408638015","-61.8889644167407"
"Year 1 Mar 20 06:00","0","0","18.775","28.0542089968321","22.4072253770578","-82.6312060742957"
"Year 1 Mar 20 07:00","0","0","19.825","27.7235444414178","22.3067035269806","-100.549491533737"
"Year 1 Mar 20 08:00","18.75","96.75","21.1","27.4361586747425","26.3268471329363","-116.174547408211"
"Year 1 Mar 20 09:00","75","487.25","23.875","27.2482294655007","40.2895108183442","-123.237268678272"
"Year 1 Mar 20 10:00","58.75","866","26.65","27.4609999424976","47.7684023282497","-97.1899747604849"
"Year 1 Mar 20 11:00","12.5","1100","29.925","28.2321509768903","48.2908744254105","-24.909839875679"
"Year 1 Mar 20 12:00","20.5","1100","32.075","29.3675279108856","44.4131248243159","65.4237188421609"
"Year 1 Mar 20 13:00","54.75","1043.25","34.225","30.4614048343525","39.9854596418437","154.940924747439"
"Year 1 Mar 20 14:00","125.5","929.75","35.4","31.2838467860046","38.8975926944218","214.103500833284"
"Year 1 Mar 20 15:00","68","1029","36.8","31.8146842508422","38.5943217354967","242.464674134324"
"Year 1 Mar 20 16:00","133.25","818.25","36.825","32.1657947955833","38.7434378240365","250.967866407308"
"Year 1 Mar 20 17:00","118.5","696.75","36.175","32.4202942724577","37.8349634681543","253.174598079846"
"Year 1 Mar 20 18:00","139","253.5","33.6","32.6132787002729","36.0949715908631","251.374451092366"
"Year 1 Mar 20 19:00","35","39","31.075","32.7177050617861","33.2717186473809","246.022380799432"
"Year 1 Mar 20 20:00","0","0","28.475","32.7035566025594","31.0276995451353","230.071556102506"
"Year 1 Mar 20 21:00","0","0","27.725","32.5496451635861","29.8431827076091","203.311517427074"
"Year 1 Mar 20 22:00","0","0","27.25","32.3013621948558","28.9181869141279","166.733264339187"
"Year 1 Mar 20 23:00","0","0","27.4","31.9978152203077","28.4748792872975","129.24033343183"
"Year 1 Mar 21 00:00","0","0","26.075","31.6796301244071","27.7382056559501","92.8149385294802"
"Year 1 Mar 21 01:00","0","0","24.4","31.350291830465","26.7282740909827","63.1755896944161"
"Year 1 Mar 21 02:00","0","0","21.75","31.0133156506889","25.4181394607811","35.8061510172222"
"Year 1 Mar 21 03:00","0","0","20.175","30.651994510862","24.1284409182824","10.0185830607204"
"Year 1 Mar 21 04:00","0","0","18.85","30.2643551856133","23.3354500135225","-17.846042850061"
"Year 1 Mar 21 05:00","0","0","19.775","29.8515901167496","23.3891271219414","-45.5156418891483"
"Year 1 Mar 21 06:00","0","0","19.45","29.4468126906061","23.0035286923123","-71.8175790519872"
"Year 1 Mar 21 07:00","0","0","19.8","29.0625486952547","22.8113385513698","-92.3188384164391"
"Year 1 Mar 21 08:00","20","89","21.5","28.718370371629","26.9705457128164","-112.445060377205"
"Year 1 Mar 21 09:00","69.5","515.25","24.475","28.4797647635552","40.8734733539608","-124.697711981938"
"Year 1 Mar 21 10:00","28.75","1019.75","27.7","28.6447020213494","49.4786880871245","-102.342201380395"
"Year 1 Mar 21 11:00","0.75","1100","30.825","29.4023342552395","47.8837985971412","-30.2880199689419"
"Year 1 Mar 21 12:00","2.75","1100","33.1","30.5092363912925","44.2098755825269","59.7746985198051"
"Year 1 Mar 21 13:00","46.75","1043","34.875","31.5439070275569","39.8308682854639","143.932050124395"
"Year 1 Mar 21 14:00","141.25","898","35.9","32.2964899483784","39.0127766104603","198.463006723927"
"Year 1 Mar 21 15:00","112.25","938.5","36.55","32.7656884371469","39.0615139387096","222.685721290978"
"Year 1 Mar 21 16:00","173","691.75","36.175","33.0717823534913","38.8748345959399","230.444247706407"
"Year 1 Mar 21 17:00","242.75","236","34.8","33.2936602445","38.228726858455","232.521598661554"
"Year 1 Mar 21 18:00","118.5","57.75","32.15","33.4558625295751","35.157569157393","231.773027525168"
"Year 1 Mar 21 19:00","4.5","0","28.925","33.5147496044504","31.8705768162504","224.995210994882"
"Year 1 Mar 21 20:00","0","0","25.775","33.4099754917245","29.3920617548457","205.515042374543"
"Year 1 Mar 21 21:00","0","0","23.875","33.1390949767636","27.646710695528","173.568216643802"
"Year 1 Mar 21 22:00","0","0","23.275","32.7542929534698","26.6290611929053","130.911077865603"
"Year 1 Mar 21 23:00","0","0","24.1","32.3105535647707","26.2549911803505","84.6069411583558"
"Year 1 Mar 22 00:00","0","0","25.225","31.8638517252817","26.5613296151471","39.4340526943374"
"Year 1 Mar 22 01:00","0","0","26.1","31.4500494041294","26.8959496677178","1.67811425648753"
"Year 1 Mar 22 02:00","0","0","25.775","31.0943292772527","26.448595028424","-26.5992037731571"
"Year 1 Mar 22 03:00","0","0","24.55","30.7853689843395","25.9910686703203","-46.304912026183"
"Year 1 Mar 22 04:00","0","0","22.475","30.4956938330765","25.0752515713951","-61.2945636132657"
"Year 1 Mar 22 05:00","0","0","19.125","30.2036884899745","23.4118425500301","-74.3041797400704"
"Year 1 Mar 22 06:00","0","0","18.275","29.8777310514154","22.2661038653279","-87.8664197009718"
"Year 1 Mar 22 07:00","0","0","19.35","29.5117271546528","22.1743582680658","-107.376973718204"
"Year 1 Mar 22 08:00","21.5","54.25","21.125","29.1347484764225","24.5269888332314","-129.54684028332"
"Year 1 Mar 22 09:00","73.75","413.75","23.925","28.8222468569548","35.9159975916874","-147.095504574509"
"Year 1 Mar 22 10:00","28.25","1028","27.025","28.8101054061416","49.0044309691313","-138.678352639018"
"Year 1 Mar 22 11:00","5","1100","30.2","29.3927899697354","49.1638388976549","-77.5315432129548"
"Year 1 Mar 22 12:00","17.75","1100","32.65","30.4493112559578","45.8038496377367","15.8016939604811"
"Year 1 Mar 22 13:00","73.5","1014.5","34.325","31.5703166901963","40.7900186880916","105.082264639521"
"Year 1 Mar 22 14:00","199.5","768.5","34.925","32.4211260984463","39.1346843066672","173.034372754915"
"Year 1 Mar 22 15:00","223.5","680.25","34.775","32.9586618849438","39.0188631059139","207.004217645917"
"Year 1 Mar 22 16:00","333.5","261.25","33.575","33.2872011773804","38.6582783714383","220.378531283688"
"Year 1 Mar 22 17:00","217.5","72.25","31.85","33.5037036134575","36.5918946683658","225.12473680109"
"Year 1 Mar 22 18:00","112.25","35.5","29.525","33.6214408173746","33.9885416181609","222.207034105465"
"Year 1 Mar 22 19:00","22","6.5","27.325","33.6079479272406","30.9797034450163","209.433831866696"
"Year 1 Mar 22 20:00","0","0","25.45","33.4422504914514","28.920308055826","184.415301621774"
"Year 1 Mar 22 21:00","0","0","24.4","33.1364324067037","27.5840751664565","148.036650543053"
"Year 1 Mar 22 22:00","0","0","23.75","32.740727010381","26.4890854075719","105.555598529401"
"Year 1 Mar 22 23:00","0","0","23.45","32.3002952897603","25.9346700508431","62.3229996042916"
"Year 1 Mar 23 00:00","0","0","22.8","31.8492081635435","25.3371234141994","21.6358819524777"
"Year 1 Mar 23 01:00","0","0","21.925","31.4059240738431","24.5337989169397","-13.4913113245615"
"Year 1 Mar 23 02:00","0","0","20.65","30.9734562897392","24.0637823946984","-43.850700908323"
"Year 1 Mar 23 03:00","0","0","19.55","30.5478117653238","23.4073381903902","-69.7836652918023"
"Year 1 Mar 23 04:00","0","0","18.625","30.1314885398125","22.5549265813961","-91.9362473300212"
"Year 1 Mar 23 05:00","0","0","20.35","29.7278375363303","23.0920635516136","-114.090374643188"
"Year 1 Mar 23 06:00","0","0","20.625","29.3584554940355","23.1672825384778","-136.32089407534"
"Year 1 Mar 23 07:00","0","0","20.725","29.0291594817981","22.9921789511401","-150.427282170335"
"Year 1 Mar 23 08:00","18.5","12.75","21.55","28.7424605089684","23.6463561239761","-161.296782027706"
"Year 1 Mar 23 09:00","77.25","222.75","23.525","28.5021927121866","31.3465833125404","-169.15294257354"
"Year 1 Mar 23 10:00","100.75","733","26.05","28.4376673516748","44.3671042028239","-162.978798956386"
"Year 1 Mar 23 11:00","130.75","777","28.875","28.8490949983413","45.5318239083801","-114.597572087851"
"Year 1 Mar 23 12:00","145.75","853","31.1","29.6996010359262","43.9342439456831","-33.4172623709429"
"Year 1 Mar 23 13:00","247.25","654.75","32.575","30.6859733892759","39.6225580696101","47.1896422550923"
"Year 1 Mar 23 14:00","143","895.25","32.975","31.5000947906171","37.5827927664674","112.509223338089"
"Year 1 Mar 23 15:00","268","556.25","32.55","32.0359178805006","37.1853615365267","151.295459166888"
"Year 1 Mar 23 16:00","349.5","198.5","31.35","32.364656493423","36.5969431818539","169.643329427649"
"Year 1 Mar 23 17:00","253.25","184.75","29.8","32.5673169302673","34.4684245449553","177.287574373809"
"Year 1 Mar 23 18:00","149.25","154.5","27.9","32.6604157080388","32.0572610046272","175.819696580078"
"Year 1 Mar 23 19:00","34.5","33","26.275","32.6191255547586","29.3281996166058","163.965711985677"
"Year 1 Mar 23 20:00","0","0","24.775","32.4359499949753","27.6271680340279","140.036682245168"
"Year 1 Mar 23 21:00","0","0","23.875","32.1270014634505","26.5588729683987","106.681883026952"
"Year 1 Mar 23 22:00","0","0","23.25","31.7444900273147","25.7311911445709","68.7040867837773"
"Year 1 Mar 23 23:00","0","0","23.025","31.3315500338861","25.289162237565","30.9587253986315"
"Year 1 Mar 24 00:00","0","0","22.85","30.9174386427861","24.8233049747854","-3.84950260865498"
"Year 1 Mar 24 01:00","0","0","22.725","30.517940169324","24.4173203541639","-33.8268723520715"
"Year 1 Mar 24 02:00","0","0","22.475","30.136569951473","24.2910882406299","-58.9391820283492"
"Year 1 Mar 24 03:00","0","0","22.25","29.7782755453594","24.1405749089694","-79.8037587629556"
"Year 1 Mar 24 04:00","0","0","21.675","29.4549676930605","23.8872687542576","-97.8289678377341"
"Year 1 Mar 24 05:00","0","0","19.175","29.1537609551155","22.6011097915398","-111.150003401872"
"Year 1 Mar 24 06:00","0","0","18.475","28.8457477597537","21.939024852217","-121.303412706836"
"Year 1 Mar 24 07:00","0","0","19.25","28.5258654993567","21.7513097837331","-135.757634837248"
"Year 1 Mar 24 08:00","18.25","113.25","20.925","28.2071152778736","25.7158390240994","-151.120695698471"
"Year 1 Mar 24 09:00","78.75","514.25","23.05","27.9725005196982","38.4480820934189","-160.16651129601"
"Year 1 Mar 24 10:00","114","682","25.325","28.1050608603099","43.3160376100911","-135.950541003794"
"Year 1 Mar 24 11:00","148.25","720","27.325","28.7142585963295","43.2632530633759","-71.8336617079476"
"Year 1 Mar 24 12:00","98","965.75","29.075","29.5883217207236","41.8332513784444","4.58927028340136"
"Year 1 Mar 24 13:00","164.25","847.25","30.25","30.4568505639054","37.3888123324888","77.8667704123711"
"Year 1 Mar 24 14:00","267.75","625.25","30.875","31.1288987300088","36.2792877960318","129.127011802515"
"Year 1 Mar 24 15:00","234.25","649.5","30.775","31.5460698384635","35.761365658825","155.652362246452"
"Year 1 Mar 24 16:00","266.75","438.75","30.1","31.7921966689078","35.183316461801","165.977330612825"
"Year 1 Mar 24 17:00","251.5","185.5","28.775","31.9352737734404","33.7023695693365","167.835768858993"
"Year 1 Mar 24 18:00","134.25","74.5","27.2","31.9918303191389","31.4011327278156","163.820530211841"
"Year 1 Mar 24 19:00","24","8","25.45","31.9405842698528","28.8124594339182","151.889064073882"
"Year 1 Mar 24 20:00","0","0","23.95","31.7608950037546","26.8379447672389","130.092948655349"
"Year 1 Mar 24 21:00","0","0","22.85","31.4598326689237","25.8718828116472","98.8551052580867"
"Year 1 Mar 24 22:00","0","0","22.45","31.081127728082","25.2680016635886","62.1484393794304"
"Year 1 Mar 24 23:00","0","0","22.4","30.676536481401","24.6773223834879","25.3844398086091"
"Year 1 Mar 25 00:00","0","0","22.625","30.2738687734268","24.4815326048908","-8.02989266873999"
"Year 1 Mar 25 01:00","0","0","22.55","29.8882224850589","24.377991237289","-36.8830780853029"
"Year 1 Mar 25 02:00","0","0","21.975","29.5284927549262","24.0072812401953","-59.5489215747432"
"Year 1 Mar 25 03:00","0","0","20.825","29.1959146134197","23.1596076555397","-77.6359893803427"
"Year 1 Mar 25 04:00","0","0","19.6","28.8759927959122","22.2805880018462","-93.5337381217923"
"Year 1 Mar 25 05:00","0","0","18.925","28.547235830528","21.5172943510006","-109.014232287689"
"Year 1 Mar 25 06:00","0","0","18.65","28.2060883242345","21.3874558415765","-125.354523899797"
"Year 1 Mar 25 07:00","0","0","19.5","27.8646019010518","21.6699682294061","-141.575512050895"
"Year 1 Mar 25 08:00","21.25","22.25","21","27.5545750486694","23.1732263124196","-156.444050410759"
"Year 1 Mar 25 09:00","100.25","184.25","23.275","27.3119851544701","30.8462977636547","-165.977612878441"
"Year 1 Mar 25 10:00","180.25","434.5","25.325","27.2771800582187","40.0087875442333","-157.912279755168"
"Year 1 Mar 25 11:00","247","456.75","27.3","27.6513412516006","41.2032234334851","-112.960321341984"
"Year 1 Mar 25 12:00","143.5","846","28.55","28.3622465059416","41.5839585042419","-43.6935592526901"
"Year 1 Mar 25 13:00","200.75","766","29.7","29.2107061327654","37.3088612798679","27.4307461783214"
"Year 1 Mar 25 14:00","358.75","427.75","30.45","29.950492512278","36.603213588464","86.935608953395"
"Year 1 Mar 25 15:00","389.75","302.25","31.275","30.4723255312051","37.1321731162126","124.422921059666"
"Year 1 Mar 25 16:00","233","547.5","31.35","30.8546901117563","35.9171971954885","147.099518602772"
"Year 1 Mar 25 17:00","195","388.75","30.775","31.1423276291211","34.623336207184","161.629096718841"
"Year 1 Mar 25 18:00","130.75","67.75","28.95","31.3278308215633","32.5574463675098","167.473931866564"
"Year 1 Mar 25 19:00","18.5","3.5","26.75","31.3901249706667","29.8055503038004","164.872921300037"
"Year 1 Mar 25 20:00","0","0","24.4","31.3091292288501","27.6330717963004","151.244107469478"
"Year 1 Mar 25 21:00","0","0","23.05","31.0836114382173","25.9876960498301","126.571490870879"
"Year 1 Mar 25 22:00","0","0","22.425","30.7547545825739","24.9842892404374","92.2746094067155"
"Year 1 Mar 25 23:00","0","0","22.675","30.3650282438773","24.8676451541256","54.3194850879244"
"Year 1 Mar 26 00:00","0","0","22.8","29.9643689620564","24.6224284069559","17.6027359804677"
"Year 1 Mar 26 01:00","0","0","22.725","29.5843001913912","24.3314913574126","-13.0776827047292"
"Year 1 Mar 26 02:00","0","0","21.875","29.2316759687593","23.5986936671152","-38.0036281930291"
"Year 1 Mar 26 03:00","0","0","20.85","28.8937683109526","22.8150343073163","-58.0058115514277"
"Year 1 Mar 26 04:00","0","0","19.625","28.5533091493196","22.0699707745404","-75.7146137329688"
"Year 1 Mar 26 05:00","0","0","21.175","28.2131395920443","22.3837222185499","-94.5570784651285"
"Year 1 Mar 26 06:00","0","0","21.2","27.8951923785206","22.5356046366143","-114.250424620486"
"Year 1 Mar 26 07:00","0","0","21.075","27.6055765469921","22.5538160657206","-126.830439911499"
"Year 1 Mar 26 08:00","22.25","64","21.475","27.3564692299294","24.9258293688558","-136.458390873113"
"Year 1 Mar 26 09:00","92.5","360.25","23.175","27.1800360173394","36.2668840792845","-140.131472840265"
"Year 1 Mar 26 10:00","90.25","764.75","25.5","27.2993729536397","45.625763194276","-119.525283423594"
"Year 1 Mar 26 11:00","62.5","1021.75","28.275","27.9253084272263","47.5942977743199","-56.6616571560222"
"Year 1 Mar 26 12:00","110.75","937","30.35","28.9631967488411","43.2845121999534","29.6619400272333"
"Year 1 Mar 26 13:00","167.25","837.5","31.775","30.0257353273115","38.5695874506263","117.261391250029"
"Year 1 Mar 26 14:00","245","643.75","32.175","30.8211936968095","37.2754000085158","178.177451928969"
"Year 1 Mar 26 15:00","407.5","148.25","32.125","31.313333423277","37.9857880244227","208.0148871867"
"Year 1 Mar 26 16:00","343.5","157.75","31.425","31.6316804542746","37.3226208102492","220.296232877024"
"Year 1 Mar 26 17:00","248.75","152.75","30.45","31.8639115132963","35.8345472297071","225.845355101924"
"Year 1 Mar 26 18:00","128","56","28.85","32.0154630248429","33.4263643064163","224.722991799477"
"Year 1 Mar 26 19:00","32.5","23.5","27.275","32.0525745195804","30.7075765343462","214.999247590425"
"Year 1 Mar 26 20:00","0","0","25.475","31.9528183455883","28.8923177234995","193.807445862082"
"Year 1 Mar 26 21:00","0","0","24.175","31.7157143487288","27.4569016736381","163.543156885986"
"Year 1 Mar 26 22:00","0","0","23.075","31.3911047723842","26.2749832012592","126.537701495259"
"Year 1 Mar 26 23:00","0","0","22.5","31.0091420265811","25.4407938994455","88.4747773629906"
"Year 1 Mar 27 00:00","0","0","21.95","30.6049248479004","25.0964373555059","50.2435302227375"
"Year 1 Mar 27 01:00","0","0","21.875","30.2005392866429","24.5173701658698","15.6626627286338"
"Year 1 Mar 27 02:00","0","0","21.825","29.8153096017407","24.0899644644208","-14.911210115147"
"Year 1 Mar 27 03:00","0","0","22.1","29.4466903145397","23.941477087727","-41.0054132642901"
"Year 1 Mar 27 04:00","0","0","22.05","29.0982717672311","23.5674648458592","-62.5564488824707"
"Year 1 Mar 27 05:00","0","0","21.25","28.7760103752891","23.2995701584522","-80.9957224876937"
"Year 1 Mar 27 06:00","0","0","21.525","28.4735777111987","23.3850605055531","-96.4495753346951"
"Year 1 Mar 27 07:00","0","0","22.45","28.2020541385621","23.3316824419013","-110.623746860579"
"Year 1 Mar 27 08:00","21.75","91.25","23.675","27.9643017014595","26.8650389532247","-122.033595575434"
"Year 1 Mar 27 09:00","108.25","364.25","25.05","27.8117148354962","37.0398102300886","-126.230786026243"
"Year 1 Mar 27 10:00","167.5","444.5","26.675","27.9669084703743","40.6480203225642","-102.912917643864"
"Year 1 Mar 27 11:00","211.75","595.5","28.225","28.4948241512955","43.0362824484614","-49.573595612228"
"Year 1 Mar 27 12:00","348.25","399.5","29.725","29.2792263242467","40.3626092409947","16.9338558427071"
"Year 1 Mar 27 13:00","258.75","641.75","30.775","30.0777055700539","37.6933624577586","82.2908573516751"
"Year 1 Mar 27 14:00","315.75","529","31.3","30.7120118580664","36.6194394222528","130.612128191686"
"Year 1 Mar 27 15:00","319.5","464","31.1","31.1415491238928","36.7019510342787","158.384206752913"
"Year 1 Mar 27 16:00","352","222.75","30.325","31.4310619472901","36.6134909043523","172.753679665875"
"Year 1 Mar 27 17:00","241.75","116.5","29.125","31.6466164273554","34.9191090633021","181.086210783565"
"Year 1 Mar 27 18:00","111.25","39","27.825","31.7881319636584","32.1378722163375","183.498403133321"
"Year 1 Mar 27 19:00","5","0","26.45","31.8125160156345","29.6788182749462","175.552873069445"
"Year 1 Mar 27 20:00","0","0","25.275","31.6879802479192","28.1075217075789","155.565132602705"
"Year 1 Mar 27 21:00","0","0","24.25","31.4422085895631","26.9227045482667","125.793722377663"
"Year 1 Mar 27 22:00","0","0","23.4","31.1159683091542","25.8792245739542","91.7963060919599"
"Year 1 Mar 27 23:00","0","0","22.6","30.7465704918815","25.2843727100547","56.7261137402206"
"Year 1 Mar 28 00:00","0","0","22.025","30.3597603790444","24.6655994260125","23.1348864472197"
"Year 1 Mar 28 01:00","0","0","21.45","29.9753967060821","24.0891514372657","-7.3528453894902"
"Year 1 Mar 28 02:00","0","0","21.075","29.597949461476","23.430093010877","-34.2143847502034"
"Year 1 Mar 28 03:00","0","0","20.775","29.2277220655516","23.2153318063748","-57.9128195426602"
"Year 1 Mar 28 04:00","0","0","20.7","28.8655845712853","23.1025266791836","-78.2073832092839"
"Year 1 Mar 28 05:00","0","0","21.225","28.5355319842203","23.1659853164262","-97.202702618514"
"Year 1 Mar 28 06:00","0","0","21.25","28.2401949889677","22.9861736345439","-112.697298739057"
"Year 1 Mar 28 07:00","0","0","21.95","27.9754632102303","23.0874165374092","-124.148628162751"
"Year 1 Mar 28 08:00","21.5","94.75","22.8","27.7435348155551","26.8450380639774","-133.914557426039"
"Year 1 Mar 28 09:00","113.25","342.75","24.8","27.5996515098498","37.3943136794061","-135.837859821912"
"Year 1 Mar 28 10:00","159","437.25","26.9","27.7829442101479","39.9482172501309","-110.556849840362"
"Year 1 Mar 28 11:00","62.25","1026.5","29.5","28.3237435847645","46.0416034695376","-56.3015385238119"
"Year 1 Mar 28 12:00","86.75","998.5","31.475","29.1686392577829","43.1780616565607","15.6533283412617"
"Year 1 Mar 28 13:00","58","1099.25","33.55","30.1234109254115","39.230338829591","89.4833645642307"
"Year 1 Mar 28 14:00","64.5","1076.5","34.925","30.9027545417515","37.9766119877423","149.375035753926"
"Year 1 Mar 28 15:00","113.5","940","36.325","31.4381529897159","38.7336780646719","182.304294761472"
"Year 1 Mar 28 16:00","183","679.5","36.475","31.8206897520647","39.1252571250253","198.507384227912"
"Year 1 Mar 28 17:00","199","403.25","35.8","32.1360632241735","38.6673057965476","210.440484971485"
"Year 1 Mar 28 18:00","145.75","110","33.425","32.4076176818123","36.396924265411","219.586388254975"
"Year 1 Mar 28 19:00","29","14.5","30.75","32.5896794613174","33.1970816590126","223.86055614326"
"Year 1 Mar 28 20:00","0","0","27.925","32.625641317122","30.7834202808755","215.0668417032"
"Year 1 Mar 28 21:00","0","0","26.375","32.4929005972923","29.2228475055932","192.519652403037"
"Year 1 Mar 28 22:00","0","0","25.35","32.2359825852811","28.26918042879","158.748001833387"
"Year 1 Mar 28 23:00","0","0","25.175","31.9084607972488","28.0154689572514","120.934441255652"
"Year 1 Mar 29 00:00","0","0","24.375","31.5621492153171","27.0630993306467","84.1091739678509"
"Year 1 Mar 29 01:00","0","0","23.65","31.2134810756263","26.1252874311263","52.3379599777641"
"Year 1 Mar 29 02:00","0","0","22.375","30.8616749352118","25.2176169403244","22.2525066029392"
"Year 1 Mar 29 03:00","0","0","21.775","30.4967479681662","24.4882186871446","-5.2261939071648"
"Year 1 Mar 29 04:00","0","0","21.175","30.1264555501669","24.2365076073011","-31.9496625955857"
"Year 1 Mar 29 05:00","0","0","21.6","29.7586112448552","24.5377338700446","-55.5692565792986"
"Year 1 Mar 29 06:00","0","0","22.175","29.4189246353491","24.6161265415787","-75.2233508131006"
"Year 1 Mar 29 07:00","0","0","22.9","29.1323906303924","24.6504314504338","-91.7950506935919"
"Year 1 Mar 29 08:00","23.25","66.5","23.775","28.8901274676006","27.3429981594004","-104.144852461958"
"Year 1 Mar 29 09:00","97.25","363.5","25.05","28.7271423704935","38.6505948249534","-109.551684657222"
"Year 1 Mar 29 10:00","98.25","742.25","26.75","28.8669317807969","45.6018610856807","-88.457797620335"
"Year 1 Mar 29 11:00","65.75","1007.75","29.15","29.4749759849089","46.1567315728427","-29.3556715197399"
"Year 1 Mar 29 12:00","68.75","1046","32.05","30.4035471107907","43.0316780919028","46.6264538708846"
"Year 1 Mar 29 13:00","47.25","1100","35.05","31.3252362887937","39.6723518036879","119.001757340669"
"Year 1 Mar 29 14:00","75.75","1007.25","37.45","32.0345622607829","39.2732475237938","168.924123410082"
"Year 1 Mar 29 15:00","197.75","747.75","38.675","32.5212814575437","40.6088569256995","194.37202747202"
"Year 1 Mar 29 16:00","165.25","728","38.3","32.893952697353","40.3377651582112","209.452589040265"
"Year 1 Mar 29 17:00","198.5","415.25","36.525","33.2182111763685","39.3146112062648","222.338533480058"
"Year 1 Mar 29 18:00","151","132.75","33.9","33.4791070634289","36.8535833250318","231.613066981578"
"Year 1 Mar 29 19:00","50.25","36","31.325","33.6325980464528","33.8240120463984","232.381639565255"
"Year 1 Mar 29 20:00","0","0","29.425","33.6340925478549","31.9880571121872","219.137340431892"
"Year 1 Mar 29 21:00","0","0","28.475","33.4877188470148","31.0492849602748","192.416147674405"
"Year 1 Mar 29 22:00","0","0","28.075","33.2487804481473","30.5182702681233","158.500076810531"
"Year 1 Mar 29 23:00","0","0","27.7","32.9710668443385","30.2015168982311","123.7131156982"
"Year 1 Mar 30 00:00","0","0","26.775","32.688431334303","29.3771270641812","92.1859859220473"
"Year 1 Mar 30 01:00","0","0","25.45","32.4047607228709","28.5154379353042","65.528814694995"
"Year 1 Mar 30 02:00","0","0","23.825","32.1134305961552","27.6308699391403","40.7499711691034"
"Year 1 Mar 30 03:00","0","0","22.5","31.8071588988126","26.6883736282518","17.263839584797"
"Year 1 Mar 30 04:00","0","0","21.75","31.4853231315067","26.0057668345869","-6.19706225003732"
"Year 1 Mar 30 05:00","0","0","21.9","31.1510748068855","25.5945420122539","-29.5698635455359"
"Year 1 Mar 30 06:00","0","0","22.075","30.8165098974017","25.1933093636247","-51.8095153914335"
"Year 1 Mar 30 07:00","0","0","23","30.4876691131409","25.1807056971607","-70.9234979514111"
"Year 1 Mar 30 08:00","23.75","82.5","25.025","30.1865925561959","29.0167122181993","-89.6432089526117"
"Year 1 Mar 30 09:00","76.25","522.5","27.775","29.9866122128938","42.1873455192257","-101.487855333895"
"Year 1 Mar 30 10:00","27.5","1088","30.675","30.1624628698517","52.3055249598752","-80.2858609657975"
"Year 1 Mar 30 11:00","73.25","999.5","33.35","30.9310477601392","51.0869749200232","-9.19067987786572"
"Year 1 Mar 30 12:00","121","906.5","35.425","32.0825517814043","46.480515263868","84.3825569588463"
"Year 1 Mar 30 13:00","75.5","1055.25","36.725","33.1566278642329","42.1823514233961","173.996914904678"
"Year 1 Mar 30 14:00","173.75","834.5","37.3","33.9363765048697","40.912308368435","230.796726473441"
"Year 1 Mar 30 15:00","264.5","597.5","37.175","34.4151102804807","40.9855761899763","255.003031445015"
"Year 1 Mar 30 16:00","209.25","613.25","36.35","34.714843064471","40.1538382783601","261.659949789188"
"Year 1 Mar 30 17:00","208.75","403.5","34.825","34.9148527246789","38.8350805221175","260.406674372002"
"Year 1 Mar 30 18:00","146.5","184.5","32.75","35.0292876460651","36.496518278948","253.417438654793"
"Year 1 Mar 30 19:00","39","13.5","30.4","35.0382526004492","33.3723960267506","238.929387816545"
"Year 1 Mar 30 20:00","0","0","28.15","34.9077927034751","31.1797418893326","213.835243485482"
"Year 1 Mar 30 21:00","0","0","26.4","34.6329812315017","29.7257945197823","178.589935602376"
"Year 1 Mar 30 22:00","0","0","25.325","34.2615007925512","28.5406557139357","136.148898205038"
"Year 1 Mar 30 23:00","0","0","25.025","33.8358358187486","28.1391910147147","92.4100454182809"
"Year 1 Mar 31 00:00","0","0","25.15","33.4012816943798","27.7151553282617","49.6964419186283"
"Year 1 Mar 31 01:00","0","0","25.2","32.9853434127413","27.2489370845237","12.3613094655301"
"Year 1 Mar 31 02:00","0","0","24.9","32.5934487555943","26.9137739254497","-19.0268146535055"
"Year 1 Mar 31 03:00","0","0","24.125","32.2234038781013","26.3427189455061","-44.845565131361"
"Year 1 Mar 31 04:00","0","0","23.075","31.8692918313673","25.8900251193759","-65.8572631299726"
"Year 1 Mar 31 05:00","0","0","22.65","31.524486747257","25.1342907517844","-84.0283312162757"
"Year 1 Mar 31 06:00","0","0","22.9","31.1930594684738","24.7502268318381","-102.334052256713"
"Year 1 Mar 31 07:00","1.25","0","23.375","30.8679218602316","24.8049052668644","-119.947881799351"
"Year 1 Mar 31 08:00","28.5","55.5","24.625","30.5617537610309","27.1551487277825","-135.744496169962"
"Year 1 Mar 31 09:00","103","327.25","26.2","30.3277346839334","36.297366993171","-145.954890751391"
"Year 1 Mar 31 10:00","128","648","28.4","30.3478330561302","44.9785588850368","-132.85455770787"
"Year 1 Mar 31 11:00","166.25","695","30.5","30.8113329009365","45.79121061953","-81.6609509220682"
"Year 1 Mar 31 12:00","146.5","846.5","32.5","31.6151433122607","44.1559765978427","-7.03836973916643"
"Year 1 Mar 31 13:00","133.75","928.5","33.6","32.4943136952368","40.0007936759329","63.5252499201955"
